date,value__abs_energy_lme_price_3features_4_weeks,value__abs_energy_peru_producer_price_index_12_weeks,value__absolute_maximum_sp_metals_price_4_weeks,"value__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)_peru_consumer_price_index_4_weeks","value__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)_peru_consumer_price_index_9_weeks","value__fft_coefficient__attr_""real""__coeff_0_lme_price_3features_2_weeks",value__maximum_lme_price_3features_12_weeks,value__maximum_lme_price_smooth_4_weeks,value__median_peru_producer_price_index_4_weeks,value__minimum_lme_price_3features_9_weeks,value__minimum_log10_hongqiao_volume_12_weeks,value__quantile__q_0.1_hongqiao_price_12_weeks,value__quantile__q_0.3_bloomberg_metals_price_9_weeks,value__quantile__q_0.4_lme_price_smooth_2_weeks,value__quantile__q_0.4_sp_metals_price_12_weeks,value__quantile__q_0.6_mosexchange_price_12_weeks,value__quantile__q_0.6_norsk_hydro_price_9_weeks,value__quantile__q_0.6_peru_producer_price_index_9_weeks,value__quantile__q_0.8_sp_metals_price_12_weeks,value__quantile__q_0.9_export_china_value_12_weeks,value__root_mean_square_lme_price_3features_9_weeks,lme_price_smooth
2023-10-29,19940908.872448977,212645.1922755102,2658.542857142857,43.1618344134357,151.7906613394352,4390.0,2279.3571428571427,2254.877551020408,134.10642857142855,2160.160714285714,6.803490197560964,6.8994285714285715,139.99,2176.61768707483,2624.054285714286,8316.153428571428,61.92114302857142,132.9054285714286,2670.4285714285716,2983513.0,2211.9956354833507,2162.5544217687075
2023-11-05,19593614.765306123,212878.3766020408,2617.6142857142854,43.24312573188975,151.95041951503845,4381.071428571428,2279.3571428571427,2254.877551020408,134.23,2179.214285714286,6.803490197560964,6.886821428571428,138.10428571428574,2163.3639455782313,2618.14,8267.214285714284,61.92114302857142,133.74771428571427,2659.3314285714287,2983513.0,2216.5589645159503,2218.608843537415
2023-11-12,19545616.23979592,213246.40032448978,2617.6142857142854,43.25475121251603,152.10605687726323,4451.5,2279.3571428571427,2218.608843537415,134.23,2179.214285714286,6.803490197560964,6.886821428571428,138.03342857142857,2184.9761904761904,2605.2028571428573,8254.774571428572,62.34114242857143,134.18057142857143,2659.3314285714287,2982594.314285714,2222.5810099532905,2235.091836734694
2023-11-19,19700954.60714286,213642.06352448976,2580.042857142857,43.25475121251603,152.18678666809282,4495.285714285715,2279.3571428571427,2235.091836734694,134.26857142857142,2179.214285714286,6.803490197560964,6.8837142857142855,137.966,2225.2020408163266,2594.1942857142853,8241.904571428571,62.34114242857143,134.23,2659.3314285714287,2972135.2285714285,2228.7651658259315,2206.081632653061
2023-11-26,19874672.785714287,214037.72672448977,2648.9714285714285,43.2563995603298,152.30750439179963,4464.357142857143,2279.3571428571427,2235.091836734694,134.35857142857142,2179.214285714286,6.803490197560964,6.877285714285714,137.966,2217.6857142857143,2602.468571428571,8221.643142857143,62.450857028571434,134.23,2659.3314285714287,2952417.0,2230.4180950406603,2185.884353741497
2023-12-03,19981891.913265307,214466.03763061218,2720.735714285714,43.26025814036144,152.45694729917042,4444.785714285714,2279.3571428571427,2235.091836734694,134.41,2179.214285714286,6.803490197560964,6.623857142857143,137.94342857142857,2193.9632653061226,2602.468571428571,8194.986857142858,62.94685702857143,134.29171428571428,2659.3314285714287,2952417.0,2230.3705637122102,2172.3571428571427
2023-12-10,19764456.68877551,215001.19050612237,2807.342857142857,43.262472517623586,152.6193525235326,4426.857142857143,2279.3571428571427,2235.091836734694,134.41,2179.214285714286,6.803490197560964,6.519678571428571,137.77514285714287,2177.768027210884,2602.468571428571,8192.09942857143,62.94685702857143,134.38942857142857,2684.785714285714,2952417.0,2221.5851307562534,2134.513605442177
2023-12-17,19360030.07142857,215688.84540612236,2807.342857142857,43.262472517623586,152.64556140534344,4354.5,2279.3571428571427,2206.081632653061,134.45714285714286,2153.714285714286,6.803490197560964,6.25425,137.29314285714284,2149.6510204081633,2602.468571428571,8169.972285714286,62.93942857142857,134.41,2708.4942857142855,2952417.0,2209.790290529378,2111.003401360544
2023-12-24,19232498.464285713,216376.50030612238,2863.5285714285715,43.25258243074097,152.65050913602715,4343.5,2279.3571428571427,2185.884353741497,134.78714285714284,2153.714285714286,6.803490197560964,5.852857142857143,137.23657142857144,2120.4074829931974,2602.468571428571,8169.972285714286,63.478857828571435,134.41,2762.97,2952417.0,2207.465770542754,2196.3680272108845
2023-12-31,19430393.609387755,217064.15520612238,3070.125,43.18327721176561,152.65707498739687,4459.871428571429,2270.0857142857144,2196.3680272108845,135.07,2153.714285714286,6.803490197560964,5.846285714285714,137.77514285714287,2145.1492517006805,2602.468571428571,8169.972285714286,63.78571445714285,134.48542857142857,2800.58,2952417.0,2217.617851063616,2268.828571428571
