date,lme_price_3features,bloomberg_metals_price,bloomberg_metals_change,ftse_index,ftse_index_change,sp_metals_price,sp_metals_change,mosexchange_price,mosexchange_change,baltic_dry_index,baltic_dry_index_change,usd_clp_price,usd_clp_change,usd_cny_price,usd_cny_change,usd_jpy_price,usd_jpy_change,usd_eur_price,usd_eur_change,usd_rub_price,usd_rub_change,dxy_price,dxy_change,chalco_price,hongqiao_price,norsk_hydro_price,rusal_price,alcoa_price,kaiser_price,australia_fed_rate_value,brazil_pmi_value,brazil_inflation_value,brazil_fed_rate_value,china_pmi_value,china_inflation_value,china_fed_rate_value,china_composite_pmi_value,peru_fed_rate_value,peru_producer_price_index,peru_consumer_price_index,usa_fed_rate_value,usa_inflation_value,usa_pmi_value,import_brazil_value,export_brazil_value,import_usa_value,export_usa_value,import_china_value,export_china_value,import_australia_value,export_australia_value,log10_lme_volume,log10_chalco_volume,log10_hongqiao_volume,log10_norsk_hydro_volume,log10_rusal_volume,log10_alcoa_volume,log10_kaiser_volume,lme_price_smooth
2019-09-22,1788.5714285714287,116.73428571428572,-0.2814285714285714,10499.20857142857,-0.24000000000000002,1376.2714285714285,-0.5057142857142857,6705.685714285714,-0.11714285714285715,2203.1428571428573,-1.7,715.8171428571429,0.3071428571428571,7.091928571428572,0.06999999999999999,107.90285714285714,-0.12999999999999998,0.9069142857142857,0.1357142857142857,64.06148571428571,-0.09857142857142856,107.90285714285714,-0.12999999999999998,2.6442857142857146,5.21,33.30142942857143,3.4071428571428575,21.842857428571428,98.47571471428571,1.0,51.9,2.89,6.0,50.4,0.7,4.2,51.6,2.5,108.49,91.74,2.25,0.1,50.7,148771.0,62917.0,2113866.0,910064.0,556061.0,2288654.0,168288.0,266272.0,5.954958988101716,7.266040375623532,6.685399000613923,6.8632675894120725,6.309283655426538,6.584122783388497,5.223851701964178,1764.843537414966
2019-09-29,1748.857142857143,115.61285714285714,-0.13285714285714284,10284.932857142858,-0.5371428571428571,1324.1000000000001,-0.62,6624.571428571428,-0.25,1968.142857142857,-2.955714285714286,725.1542857142857,0.21571428571428572,7.127585714285714,0.09428571428571428,107.72428571428573,0.08,0.9130714285714285,0.13428571428571429,64.34645714285715,0.29000000000000004,107.72428571428573,0.08,2.4899999999999998,5.014285714285714,32.61571514285714,3.448571428571429,20.814286,98.10571385714286,1.0,51.9,2.89,6.0,50.4,0.7,4.2,51.6,2.5,108.49,91.74,2.25,0.1,50.7,148771.0,62917.0,2113866.0,910064.0,556061.0,2288654.0,168288.0,266272.0,5.959049831973239,7.109500747140589,6.474962130661944,6.821447403841646,6.30513107807913,6.498914298644274,5.052597469549961,1747.1768707482993
2019-10-06,1717.5714285714287,115.25714285714285,0.1142857142857143,10159.145,-0.39625000000000005,1285.642857142857,-0.11142857142857145,6492.7471428571425,-0.6128571428571429,1785.142857142857,-0.5957142857142858,720.6857142857143,-0.17857142857142858,7.1484,0.05142857142857143,107.28714285714285,-0.07999999999999999,0.9126857142857142,-0.05714285714285714,64.9534,-0.04714285714285713,107.28714285714285,-0.07999999999999999,2.4475000000000002,4.899285714285715,30.935714285714287,3.3542857142857145,19.490000142857145,97.81000085714287,1.0,51.98571428571428,2.59,5.928571428571429,50.542857142857144,0.7285714285714285,4.2,51.642857142857146,2.5,108.6842857142857,91.74,2.2142857142857144,0.1142857142857143,50.74285714285715,160577.85714285713,58351.857142857145,1999336.857142857,931673.7142857143,537141.0,2231964.8571428573,157009.7142857143,234800.0,5.980104105354018,6.957236610207067,6.401788531644357,6.800762949560027,6.282420590310605,6.479445803886246,5.009867537277799,1707.9897959183675
2019-10-13,1729.7142857142858,116.32142857142857,0.045714285714285756,10343.949285714287,0.8683928571428571,1302.6142857142856,0.6242857142857142,6388.331428571429,-0.37714285714285717,1876.7142857142858,1.1385714285714286,716.6914285714286,-0.21428571428571427,7.112142857142857,-0.22142857142857145,107.85000000000001,0.2514285714285714,0.9087571428571428,-0.11,64.60678571428572,-0.12714285714285714,107.85000000000001,0.2514285714285714,2.4917857142857143,4.883571428571429,31.352857285714286,3.281428571428571,18.938571857142854,97.82571428571428,0.8214285714285714,52.5,2.54,5.5,51.4,0.9,4.2,51.9,2.5,108.83,91.74,2.0,0.2,51.0,169433.0,54928.0,1913440.0,947881.0,522951.0,2189448.0,148551.0,211196.0,5.9871712277025635,7.077902455428971,6.409089243507299,6.664360700284896,6.240574785838455,6.6120279319664155,4.940297058953801,1715.5544217687075
2019-10-20,1725.857142857143,115.7942857142857,-0.038571428571428576,10448.175714285713,-0.25999999999999995,1315.0857142857144,-0.19142857142857145,6390.840000000001,0.11142857142857143,1875.4285714285713,-0.6342857142857142,714.4557142857144,0.3042857142857142,7.079971428571428,-0.015714285714285715,108.57857142857142,-0.004285714285714288,0.9002142857142857,-0.1957142857142857,64.00144285714285,-0.19285714285714287,108.57857142857142,-0.004285714285714288,2.4985714285714287,4.801428571428572,32.220000428571424,3.2857142857142856,20.23428557142857,98.171428,0.75,52.5,2.54,5.5,51.4,0.9,4.2,51.9,2.5,108.83,91.74,2.0,0.2,51.0,169433.0,54928.0,1913440.0,947881.0,522951.0,2189448.0,148551.0,211196.0,5.991316130527798,6.868478280578307,6.503616568748476,6.775331943689159,6.326769507787907,6.830030797182118,4.9951353362136,1715.7789115646258
2019-10-27,1725.0,117.24714285714286,0.2914285714285714,10401.718571428572,0.33285714285714285,1351.314285714286,0.91,6444.2242857142855,0.0742857142857143,1803.0,-0.27285714285714285,724.9342857142857,0.3114285714285714,7.069471428571428,-0.03571428571428571,108.65285714285714,0.07428571428571429,0.9,0.11857142857142855,63.84652857142857,-0.049999999999999996,108.65285714285714,0.07428571428571429,2.4785714285714286,4.688571428571429,33.18142842857143,3.3328571428571427,20.96857142857143,100.82000071428571,0.75,52.5,2.54,5.214285714285714,51.4,0.9,4.2,51.9,2.5,108.83,91.74,1.8571428571428572,0.2,51.0,169433.0,54928.0,1913440.0,947881.0,522951.0,2189448.0,148551.0,211196.0,5.986274520315376,6.830192906006873,6.320808178175616,6.811056617783058,6.623659226283197,6.653230245799548,5.231092993562181,1721.5782312925169
2019-11-03,1754.5714285714287,118.35142857142857,0.26857142857142857,10505.474285714286,0.5642857142857143,1375.4428571428573,0.8271428571428572,6651.005714285714,0.6689285714285714,1741.0,-1.3057142857142858,735.9042857142857,0.28285714285714286,7.047671428571428,-0.07571428571428572,108.50857142857141,0.01142857142857143,0.8975428571428571,-0.07857142857142858,63.74793571428571,-0.2507142857142857,108.50857142857141,0.01142857142857143,2.4,4.4557142857142855,33.580000285714284,3.511428571428571,21.692857714285715,108.97571471428571,0.75,52.5,2.8528571428571428,5.0,51.4,0.9,4.2,51.9,2.5,108.82857142857142,91.74,1.75,0.2,51.0,167618.0,55628.42857142857,1888627.5714285714,937527.2857142857,515282.0,2176281.0,149559.0,225120.2857142857,5.981764312026676,7.175990746635036,6.702510298718987,6.72305348813117,6.779675726596606,6.601566582206199,5.128393363726592,1732.0
2019-11-10,1808.0,118.07714285714285,-0.3642857142857144,10675.094285714285,-0.11142857142857143,1399.0142857142857,0.2671428571428571,6719.777142857143,-0.3682142857142857,1484.7142857142858,-3.728571428571428,745.9857142857143,0.4557142857142858,7.002785714285714,-0.017142857142857137,109.07428571428571,0.1142857142857143,0.9044,0.21571428571428572,63.69916428571428,0.10357142857142856,109.07428571428571,0.1142857142857143,2.5471428571428567,4.457142857142857,35.41857042857143,3.56,22.462857142857143,111.95857242857143,0.75,51.89999999999999,3.27,5.0,51.65714285714286,0.9,4.2,51.98571428571428,2.5,108.82000000000001,91.82571428571428,1.75,0.2857142857142857,50.91428571428571,156728.0,59831.0,1739753.0,875405.0,469268.0,2097279.0,155607.0,308666.0,5.976155177460673,7.099340704149777,6.6665849761103075,6.775157977218173,6.9358281408122275,6.566854472078984,4.953885352366732,1790.8061224489795
2019-11-17,1762.4285714285713,114.43714285714286,-0.64,10467.137142857142,-0.3485714285714286,1378.0571428571427,-0.19428571428571426,6582.412857142857,-0.32,1354.2857142857142,-0.4857142857142857,779.75,0.05571428571428579,7.015042857142857,0.03428571428571429,108.76571428571428,-0.03571428571428573,0.9060142857142858,-0.10428571428571429,63.97091428571429,-0.04285714285714285,108.76571428571428,-0.03571428571428573,2.422857142857143,4.244285714285715,34.218571857142855,3.4914285714285715,21.307142285714285,110.0799997142857,0.75,51.8,3.27,5.0,51.7,0.9,4.185714285714286,52.0,2.392857142857143,108.82000000000001,91.84,1.75,0.3,50.9,156728.0,59831.0,1739753.0,875405.0,469268.0,2097279.0,155607.0,308666.0,6.007267261041259,6.9360120359387105,6.496067691751114,6.6653784311852755,6.9028763916378955,6.527811699203989,4.8416668625937405,1790.3673469387757
2019-11-24,1738.5714285714287,112.37714285714286,-0.10857142857142857,10438.564285714285,-0.1514285714285714,1378.0857142857144,0.4757142857142857,6560.26,0.05428571428571429,1296.5714285714287,0.3042857142857143,790.9214285714286,0.3842857142857143,7.0336,0.07857142857142856,108.65714285714286,0.024285714285714282,0.9049142857142858,0.09428571428571428,63.84545714285714,0.07428571428571429,108.65714285714286,0.024285714285714282,2.3757142857142854,4.235714285714286,32.962856714285714,3.4585714285714286,20.487142857142857,108.10428642857143,0.75,51.8,3.27,5.0,51.7,0.9,4.15,52.0,2.25,108.82000000000001,91.84,1.75,0.3,50.9,156728.0,59831.0,1739753.0,875405.0,469268.0,2097279.0,155607.0,308666.0,6.071101095669911,7.093725409583714,6.676821319560095,6.712438478221719,6.292277997500661,6.496830655929292,4.948410302738806,1746.3775510204082
