date,value__abs_energy_lme_price_3features_4_weeks,value__abs_energy_peru_producer_price_index_12_weeks,value__absolute_maximum_sp_metals_price_4_weeks,"value__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)_peru_consumer_price_index_4_weeks","value__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)_peru_consumer_price_index_9_weeks","value__fft_coefficient__attr_""real""__coeff_0_lme_price_3features_2_weeks",value__maximum_lme_price_3features_12_weeks,value__maximum_lme_price_smooth_4_weeks,value__median_peru_producer_price_index_4_weeks,value__minimum_lme_price_3features_9_weeks,value__minimum_log10_hongqiao_volume_12_weeks,value__quantile__q_0.1_hongqiao_price_12_weeks,value__quantile__q_0.3_bloomberg_metals_price_9_weeks,value__quantile__q_0.4_lme_price_smooth_2_weeks,value__quantile__q_0.4_sp_metals_price_12_weeks,value__quantile__q_0.6_mosexchange_price_12_weeks,value__quantile__q_0.6_norsk_hydro_price_9_weeks,value__quantile__q_0.6_peru_producer_price_index_9_weeks,value__quantile__q_0.8_sp_metals_price_12_weeks,value__quantile__q_0.9_export_china_value_12_weeks,value__root_mean_square_lme_price_3features_9_weeks,lme_price_smooth
2018-03-25,18277105.030612245,122419.34104693876,1872.1142857142856,34.201520973909275,120.5778981388912,4219.785714285714,2238.8928571428573,2212.670068027211,105.60499999999999,2098.714285714286,6.393323254500484,8.992857142857142,134.83885714285714,2101.799319727891,1854.1142857142856,6013.5314285714285,56.32971502857143,105.47,1923.292857142857,2259642.0,2174.5706253791586,2065.530612244898
2018-04-01,17823780.13265306,133600.28864693874,1854.1142857142856,34.22679564038706,120.61098269488454,4175.214285714286,2238.8928571428573,2179.595238095238,105.74,2076.5,6.393323254500484,8.989,133.89485714285715,2073.5700680272107,1852.7942857142857,6002.7291428571425,55.976000285714285,105.47,1915.3964285714285,2259642.0,2158.2305780178253,2027.5510204081631
2018-04-08,17333166.503265306,133669.96814693877,1854.1142857142856,34.27121697876011,120.6511317128045,4105.728571428572,2236.785714285714,2126.0544217687075,105.74,2029.2285714285715,6.393323254500484,8.901142857142858,133.12085714285715,2042.742857142857,1836.3657142857141,6002.7291428571425,55.021714457142856,105.68599999999999,1913.0571428571427,2259642.0,2135.3165603069465,1998.503401360544
2018-04-15,16908507.07693878,133788.038177551,1825.3,34.29031598264614,120.70712492942287,4047.7142857142862,2236.785714285714,2085.62925170068,105.74,2018.4857142857145,6.393323254500484,8.652542857142858,131.22257142857143,2010.1224489795918,1825.58,5983.085714285715,52.99942842857143,105.74,1869.6742857142856,2259642.0,2112.3348230825663,2125.612244897959
2018-04-22,17540723.79122449,133942.469677551,1762.428571428571,34.29031598264614,120.74437148125199,4262.771428571428,2244.285714285714,2125.612244897959,105.85428571428571,2018.4857142857145,6.393323254500484,8.652542857142858,131.22257142857143,2049.34693877551,1787.5771428571427,5973.5160000000005,51.5571432,105.74,1858.7542857142855,2259642.0,2121.460794218431,2387.391156462585
2018-04-29,19245379.704489797,134096.90117755102,1827.9857142857145,34.337568619974185,120.80433985812282,4697.142857142857,2452.8571428571427,2387.391156462585,106.05428571428571,2018.4857142857145,6.393323254500484,8.652542857142858,131.22257142857143,2230.3238095238094,1787.5771428571427,5960.146,51.5571432,105.74,1853.6742857142856,2259642.0,2155.9822970078717,2370.108843537415
2018-05-06,20241024.191020407,134245.91093061224,1827.9857142857145,34.4206172091064,120.8819573128264,4714.142857142857,2452.8571428571427,2387.391156462585,106.14,2018.4857142857145,6.393323254500484,8.630542857142858,131.22257142857143,2377.021768707483,1769.0171428571427,5927.732857142857,50.633714857142856,105.92285714285714,1853.6742857142856,2259642.0,2164.937076806301,2260.08843537415
2018-05-13,21416729.83673469,134399.82318163264,1827.9857142857145,34.45632404245854,120.99382815589183,4552.571428571428,2452.8571428571427,2387.391156462585,106.14,2018.4857142857145,6.393323254500484,8.589485714285713,131.22257142857143,2304.096598639456,1772.0685714285714,5918.527142857143,50.430286342857144,106.10571428571428,1853.6742857142856,2259642.0,2181.33957106829,2330.3061224489797
2018-05-20,21712382.08673469,134562.83988163265,1827.9857142857145,34.45632404245854,121.10169685632579,4600.5,2452.8571428571427,2387.391156462585,106.16857142857143,2018.4857142857145,6.393323254500484,8.58702857142857,131.22257142857143,2288.175510204082,1772.0685714285714,5859.100285714287,50.06171417142857,106.14,1847.1285714285714,2250890.4,2202.4659798361477,2295.4455782312925
2018-05-27,20950775.193877548,134725.85658163266,1873.4,34.45302734683101,121.21381164786689,4601.571428571428,2452.8571428571427,2370.108843537415,106.21857142857141,2018.4857142857145,6.5833952292701765,8.58702857142857,131.91342857142857,2309.3897959183673,1772.0685714285714,5840.625714285715,50.370857314285715,106.14,1847.1285714285714,2172126.0,2223.810722070647,2277.013605442177
2018-06-03,20999346.112244897,134888.87328163267,1873.4,34.42992560717256,121.35892254144319,4564.357142857143,2452.8571428571427,2330.3061224489797,106.24,2018.4857142857145,6.553531123081524,8.568971428571428,134.77714285714285,2284.386394557823,1772.0685714285714,5830.821142857143,50.386571614285714,106.18571428571427,1848.8885714285714,2172126.0,2244.948376005494,2270.496598639456
2018-06-10,20943196.8877551,134991.82805714285,1873.4,34.409996211813215,121.51975449716933,4551.0,2452.8571428571427,2330.3061224489797,106.24,2018.4857142857145,6.553531123081524,8.498357142857142,135.06885714285715,2273.1034013605445,1772.0685714285714,5829.536285714285,50.45371495714286,106.21999999999998,1849.7285714285713,2172126.0,2271.4217599278923,2302.598639455782
2018-06-17,20961686.602040812,135076.58005714283,1906.7571428571428,34.409996211813215,121.57725118242239,4592.214285714286,2452.8571428571427,2302.598639455782,106.23285714285714,2244.285714285714,6.494309958663296,8.330642857142857,135.29628571428572,2283.337414965986,1772.0685714285714,5829.536285714285,50.672000728571426,106.21999999999998,1866.1014285714286,2169754.5,2302.435595820759,2289.622448979592
2018-06-24,20821813.74489796,135161.33205714286,1906.7571428571428,34.409996211813215,121.55076772771987,4574.857142857143,2452.8571428571427,2302.598639455782,106.18285714285713,2261.285714285714,6.494309958663296,8.273,135.6744285714286,2294.812925170068,1798.1457142857143,5829.536285714285,51.369714200000004,106.21999999999998,1872.487142857143,2148411.0,2304.321956238871,2211.5680272108843
2018-07-01,20404758.397959184,135246.08405714284,1906.7571428571428,34.41164455962699,121.51357452971259,4439.928571428572,2452.8571428571427,2302.598639455782,106.14,2178.285714285714,6.494309958663296,8.141607142857142,135.29628571428572,2242.7897959183674,1827.402857142857,5829.536285714285,51.369714200000004,106.21999999999998,1872.487142857143,2148411.0,2273.458393232574,2172.4591836734694
2018-07-08,19871889.974489797,135282.44552653062,1906.7571428571428,34.41358006720923,121.46938322693636,4337.214285714286,2452.8571428571427,2302.598639455782,106.14,2158.9285714285716,6.494309958663296,7.5579285714285716,134.99371428571428,2188.1027210884354,1827.402857142857,5829.536285714285,51.318857071428575,106.21999999999998,1872.487142857143,2148411.0,2262.3752780045306,2152.384353741497
2018-07-15,18939033.3622449,135417.49401632653,1890.457142857143,34.413856864367,121.43035616054462,4260.857142857143,2452.8571428571427,2289.622448979592,106.14,2101.9285714285716,6.494309958663296,7.497821428571428,134.14857142857142,2160.414285714286,1827.402857142857,5839.503428571429,51.30399981428572,106.23714285714286,1872.487142857143,2148411.0,2241.8541577510905,2121.1326530612246
2018-07-22,18124592.137755103,135575.12881632653,1845.2571428571428,34.413856864367,121.43227829842151,4175.714285714286,2313.214285714286,2211.5680272108843,106.45714285714286,2073.785714285714,6.494309958663296,7.497821428571428,131.47599999999997,2133.6333333333337,1824.3999999999999,5840.625714285715,51.30399981428572,106.23714285714286,1872.487142857143,2287651.5428571426,2216.135453969395,2100.5102040816328
2018-07-29,17562272.79081633,135732.76361632653,1824.2571428571428,34.438582081573536,121.43515252993835,4118.928571428572,2313.214285714286,2172.4591836734694,106.82714285714286,2045.142857142857,6.305213069160532,7.487892857142857,127.52157142857142,2108.7591836734696,1825.36,5839.503428571429,51.2962855,106.23714285714286,1872.487142857143,2326329.4714285713,2189.0894908049863,2082.486394557823
2018-08-05,17207221.64795918,135878.26486530612,1848.8,34.49646078204808,121.43871069439956,4120.214285714285,2313.214285714286,2152.384353741497,106.88,2045.142857142857,6.192624548749118,7.487892857142857,123.66171428571428,2089.695918367347,1834.3114285714285,5842.1245714285715,51.04199977142858,106.66457142857143,1872.487142857143,2328908.0,2167.2551155384695,2046.278911564626
2018-08-12,17000115.07653061,136042.1616244898,1848.8,34.529676440980296,121.45559355109152,4127.142857142857,2313.214285714286,2121.1326530612246,106.88,2045.142857142857,6.192624548749118,7.253785714285714,122.28542857142858,2060.761904761905,1832.6571428571428,5851.652571428571,48.8197142,106.85885714285715,1872.487142857143,2328908.0,2141.9126647411854,2027.5510204081631
2018-08-19,16968474.19387755,136242.7764244898,1848.8,34.529676440980296,121.50018928496121,4118.214285714286,2313.214285714286,2100.5102040816328,106.9442857142857,2045.142857142857,6.192624548749118,7.087071428571428,121.81714285714287,2035.0421768707483,1823.2971428571427,5851.652571428571,47.64428522857143,106.88,1866.1014285714286,2364642.1142857145,2113.661771137104,2034.265306122449
2018-08-26,16962341.015306123,136443.39122448978,1848.8,34.539017078591655,121.57440524521691,4109.785714285715,2313.214285714286,2082.486394557823,107.0942857142857,2043.642857142857,6.192624548749118,6.949285714285714,121.36314285714286,2030.2367346938775,1815.9242857142856,5851.652571428571,47.16542797142857,106.88,1864.8285714285714,2416258.057142857,2088.847169006113,2027.5340136054424
2018-09-02,16957080.83450255,136647.04124897957,1793.4,34.60447200762393,121.67289301576234,4117.446428571428,2313.214285714286,2046.278911564626,107.18,2043.642857142857,6.192624548749118,6.596285714285713,120.57828571428571,2030.226530612245,1800.6142857142856,5861.351428571428,47.04171417142857,106.98285714285711,1848.0914285714284,2421552.0,2076.9977012503286,2082.5102040816323
2018-09-09,17277888.33227041,136871.34400816326,1755.1714285714286,34.66093862780872,121.7902581411925,4202.607142857143,2261.6428571428573,2082.5102040816323,107.18,2043.642857142857,6.192624548749118,6.567285714285713,119.6907857142857,2049.5244897959183,1790.88,5861.351428571428,46.80742925714286,107.14571428571429,1841.0571428571427,2421552.0,2073.5398377382676,2072.1632653061224
2018-09-16,17292067.92410714,137110.35200816326,1712.5857142857144,34.66093862780872,121.89637304912881,4198.375,2178.285714285714,2082.5102040816323,107.18571428571428,2043.642857142857,6.192624548749118,6.567285714285713,119.30785714285715,2076.3020408163266,1768.7828571428572,5861.351428571428,46.67028588571429,107.18,1823.9371428571428,2421552.0,2069.920269714115,2014.9251700680272
2018-09-23,17294695.878188774,137349.36000816326,1712.5857142857144,34.66093862780872,121.97140950411922,4113.857142857143,2158.9285714285716,2082.5102040816323,107.22571428571428,2043.642857142857,6.192624548749118,6.5084285714285715,118.13371428571429,2037.8204081632653,1729.6200000000001,5864.778571428571,46.50057211428571,107.18,1820.412857142857,2421552.0,2066.6571558818077,2005.15306122449
2018-09-30,17182781.610012755,137588.36800816326,1752.2142857142858,34.67742210594641,122.07679023180653,4090.9285714285716,2128.8035714285716,2082.5102040816323,107.26,2043.642857142857,6.192624548749118,6.342142857142857,117.83028571428572,2009.061904761905,1728.437142857143,5868.190857142857,46.66514285714286,107.18914285714285,1820.412857142857,2421552.0,2066.8221414149784,2029.1768707482993
2018-10-07,16874001.964285716,137692.32751836735,1752.2142857142858,34.700623326667596,122.2019989230059,4101.642857142857,2128.8035714285716,2072.1632653061224,107.26,2043.642857142857,6.192624548749118,5.581142857142858,117.83028571428572,2014.7625850340137,1721.1742857142858,5917.7234285714285,46.76114354285714,107.24628571428572,1816.8057142857142,2421552.0,2064.5927078701475,2081.017006802721
2018-10-14,17160393.051020406,137795.16271836736,1752.2142857142858,34.70726645845404,122.3237292826224,4192.642857142857,2137.6428571428573,2081.017006802721,107.26,2043.642857142857,6.192624548749118,5.37675,117.83028571428572,2049.912925170068,1714.38,5972.872285714286,46.76114354285714,107.26,1785.7542857142857,2421552.0,2074.2175842484694,2082.826530612245
2018-10-21,17162145.479591835,137906.58831836734,1752.2142857142858,34.70726645845404,122.34497860166528,4182.357142857143,2137.6428571428573,2082.826530612245,107.31,2043.642857142857,6.192624548749118,5.3637500000000005,117.83028571428572,2081.7408163265304,1707.742857142857,6019.063428571429,46.4511428,107.26,1754.58,2421552.0,2071.856855987767,2026.4591836734696
2018-10-28,17060727.14795918,138018.01391836736,1734.0571428571427,34.7166070960654,122.37786791516733,4066.428571428571,2137.6428571428573,2082.826530612245,107.38,2021.7142857142856,6.351844826154165,5.3637500000000005,118.79200000000002,2049.0061224489796,1700.2457142857143,6082.605714285715,46.4511428,107.26,1748.5828571428572,2421552.0,2069.4650412027268,1999.136054421769
2018-11-04,16831418.903061222,138101.9395591837,1717.071428571429,34.74936979345792,122.41946493359642,4020.142857142857,2137.6428571428573,2082.826530612245,107.4,1998.428571428571,6.406345060572856,5.3637500000000005,118.26828571428572,2010.065306122449,1688.76,6082.605714285715,46.23514265714286,107.34,1730.6599999999999,2421552.0,2061.208532042252,1966.9659863945576
2018-11-11,16181453.392857142,138190.3026612245,1663.185714285714,34.77289755186825,122.4701507307259,3978.2142857142853,2137.6428571428573,2082.826530612245,107.4,1979.7857142857144,6.406345060572856,5.306642857142857,116.86828571428572,1979.8340136054421,1682.04,6082.605714285715,45.70828597142857,107.39200000000001,1716.174285714286,2421314.442857143,2044.639939555692,1959.418367346939
2018-11-18,15870528.928571425,138381.8751612245,1651.7285714285715,34.77289755186825,122.5058332347979,3947.0,2137.6428571428573,2026.4591836734696,107.49571428571429,1967.2142857142856,6.406345060572856,5.2138928571428576,116.86828571428572,1962.4374149659864,1670.4714285714285,6112.546571428571,44.981714828571434,107.4,1716.174285714286,2417751.0857142857,2033.3819253700885,1938.3469387755104
2018-11-25,15540982.525510203,138573.44766122452,1576.4428571428573,34.77289755186825,122.54562020395129,3905.7142857142853,2137.6428571428573,1999.136054421769,107.83071428571428,1938.5,6.53173859357024,5.199142857142857,116.86828571428572,1946.775510204082,1656.3114285714285,6124.407428571429,43.97142837142857,107.4,1716.174285714286,2404923.0,2021.8379058603327,1924.108843537415
2018-12-02,15315024.061224492,138762.57020204084,1576.4428571428573,34.788282131463426,122.59987025419433,3879.571428571429,2137.6428571428573,1966.9659863945576,108.07,1938.5,6.601588628454563,5.086714285714286,115.46799999999999,1929.8040816326532,1606.557142857143,6156.081714285714,43.57628531428571,107.55314285714286,1713.137142857143,2404923.0,2010.236800984338,1926.9931972789116
2018-12-09,15158518.321428573,138936.9875020408,1576.4428571428573,34.80378277229846,122.66303046315373,3880.9285714285716,2137.6428571428573,1959.418367346939,108.07,1938.5,6.601588628454563,4.945714285714285,114.97914285714285,1925.2625850340137,1567.6914285714286,6193.316,43.3242854,107.97428571428571,1713.137142857143,2404923.0,1997.4842149002106,1959.1938775510205
2018-12-16,15141394.438775511,139202.3600020408,1547.071428571429,34.80378277229846,122.71824188550526,3902.714285714286,2137.6428571428573,1959.1938775510205,108.07,1938.5,6.601588628454563,4.8182857142857145,114.90828571428571,1939.8734693877552,1554.1599999999999,6214.343714285715,42.40142822857143,108.07,1706.294285714286,2404341.9,1977.4500942586255,1944.857142857143
2018-12-23,15127560.765306123,139467.7325020408,1478.3714285714286,34.80378277229846,122.73482987884033,3897.7857142857138,2137.6428571428573,1959.1938775510205,108.28,1934.928571428571,6.601588628454563,4.639857142857143,114.85371428571428,1950.591836734694,1547.8542857142859,6203.988,42.17628577142857,108.07,1660.8942857142856,2399112.0,1965.1370306723466,1926.377551020408
2018-12-30,15047574.030612243,139733.1050020408,1460.0142857142855,34.81587065626611,122.75889137410823,3855.2857142857138,2137.6428571428573,1959.1938775510205,108.49,1920.357142857143,6.537232794141813,4.558428571428571,114.70514285714285,1933.769387755102,1505.8514285714286,6203.988,41.58714317142857,108.07,1636.6714285714288,2399112.0,1953.808669324233,1903.625850340136
2019-01-06,14798010.765306119,139977.0155020408,1433.857142857143,34.837115644183655,122.7880906598682,3794.7857142857138,2044.7142857142856,1959.1938775510205,108.49,1874.428571428571,6.328923249311785,4.471714285714286,114.18885714285713,1912.7265306122447,1467.3571428571427,6203.988,41.50685754285714,108.40599999999999,1573.5257142857145,2399112.0,1940.105396942951,1870.3163265306123
2019-01-13,14371535.817602038,140276.8979530612,1381.3428571428572,34.84624995039001,122.82549455150604,3725.4642857142853,2021.7142857142856,1944.857142857143,108.49,1851.0357142857144,6.328923249311785,4.415285714285715,112.85685714285715,1883.6401360544216,1444.32,6216.234571428571,41.00685765714285,108.49,1559.2914285714285,2399112.0,1925.9301447553398,1848.5357142857144
2019-01-20,14048765.94005102,140625.3180530612,1421.7714285714285,34.84624995039001,122.84330811977213,3700.6785714285716,1998.428571428571,1926.377551020408,108.63857142857142,1849.642857142857,6.328923249311785,4.415285714285715,111.43657142857143,1857.2479591836736,1426.6057142857142,6237.290685714285,40.39942785714286,108.49,1548.6371428571429,2399112.0,1912.9415671902073,1813.5340136054424
2019-01-27,13766337.368622448,140973.7381530612,1438.95,34.85504113873011,122.8719886478408,3695.0,1979.7857142857144,1903.625850340136,108.89857142857142,1845.357142857143,6.328923249311785,4.415285714285715,111.43657142857143,1827.5346938775513,1426.6057142857142,6250.422171428571,40.39942785714286,108.49,1533.331428571429,2450313.9,1902.6785122865028,1851.0748299319728
2019-02-03,13779738.899234695,141281.0027510204,1458.2214285714283,34.885876618628956,122.90911003922078,3723.357142857143,1967.2142857142856,1870.3163265306123,109.01,1845.357142857143,6.328923249311785,4.415285714285715,111.43657142857143,1828.5503401360545,1426.6057142857142,6255.656857142857,40.221428485714284,108.72771428571427,1474.7,2456003.0,1895.6322720997543,1864.139455782313
2019-02-10,13914174.68367347,141476.3387510204,1520.4428571428573,34.90802039125044,122.95533305436182,3765.0,1962.857142857143,1864.139455782313,109.01,1845.357142857143,6.328923249311785,4.415285714285715,111.43657142857143,1856.3006802721088,1426.6057142857142,6303.578671428571,39.92042874285714,108.93342857142856,1474.7,2456003.0,1889.6948214678243,1866.299319727891
2019-02-17,14072389.704081632,141649.8907510204,1520.4428571428573,34.90802039125044,122.99468588867336,3778.928571428571,1962.857142857143,1866.299319727891,108.99000000000001,1845.357142857143,6.328923249311785,4.415285714285715,111.43657142857143,1865.0034013605443,1426.6057142857142,6355.942828571428,39.62171468571428,108.95,1474.7,2456003.0,1881.6394807797938,1848.8503401360545
2019-02-24,14132760.846938774,141823.4427510204,1530.2142857142858,34.90802039125044,123.03213244787653,3753.5714285714284,1962.857142857143,1866.299319727891,108.92,1845.357142857143,6.328923249311785,4.415285714285715,111.43657142857143,1855.8299319727892,1426.6057142857142,6380.8125,39.242972005714286,108.95,1507.4885714285715,2456003.0,1873.4065754271658,1838.3265306122448
2019-03-03,14153180.030612241,141996.9947510204,1590.7142857142858,34.91791047813305,123.08319131869351,3745.0714285714284,1962.857142857143,1866.299319727891,108.87,1845.357142857143,6.328923249311785,4.415285714285715,111.55199999999999,1842.5360544217688,1426.6057142857142,6392.107285714285,38.92691393142857,108.95,1520.2257142857145,2456003.0,1869.2363681233483,1881.391156462585
2019-03-10,14228515.193877548,142079.5915510204,1590.7142857142858,34.929523523626486,123.14263622124355,3790.2857142857138,1934.928571428571,1881.391156462585,108.87,1845.357142857143,6.328923249311785,4.415285714285715,113.13057142857141,1855.5523809523809,1428.642857142857,6409.181428571429,38.73297163428572,108.95,1528.26,2456003.0,1872.8772604119115,1865.5782312925169
2019-03-17,14152970.6377551,142095.0952244898,1590.7142857142858,34.9311843065731,123.19218001775172,3778.714285714286,1920.357142857143,1881.391156462585,108.87,1845.357142857143,6.328923249311785,4.415285714285715,114.99442857142857,1871.9034013605442,1446.6585714285713,6457.831714285715,38.20257097142858,108.95,1528.26,2456003.0,1875.1752226515416,1851.003401360544
2019-03-24,14250721.734693876,142099.43522448977,1590.7142857142858,34.9311843065731,123.20371284501309,3759.5714285714284,1906.857142857143,1881.391156462585,108.71571428571428,1845.357142857143,6.328923249311785,4.435428571428572,116.64664285714287,1856.8333333333333,1473.1271428571429,6495.22,36.279142657142856,108.87,1528.26,2469171.8,1879.3859980301643,1882.9421768707484
2019-03-31,14352882.964285713,142103.7752244898,1574.3,34.941074393455715,123.22095823411406,3798.0714285714284,1910.357142857143,1882.9421768707484,108.53571428571429,1861.642857142857,6.6233335358941945,4.699428571428571,117.76714285714286,1863.7789115646258,1494.8428571428572,6504.376571428571,35.459427971428575,108.87,1528.26,2490122.7,1886.5885435797704,1875.9319727891157
2019-04-07,14343354.92857143,142043.5528734694,1497.1285714285714,34.96422587364553,123.24230722088132,3814.714285714286,1910.357142857143,1882.9421768707484,108.51,1861.642857142857,6.6233335358941945,5.016285714285715,119.11328571428571,1878.7360544217688,1495.7142857142858,6504.376571428571,35.34228637142857,108.87,1528.26,2492288.0,1889.521959604509,1880.0340136054424
2019-04-14,14416737.607142856,141889.26277346938,1543.257142857143,34.97751213721842,123.2705985111717,3795.714285714286,1910.357142857143,1882.9421768707484,108.51,1861.642857142857,6.6233335358941945,5.022285714285714,120.10921428571427,1877.5727891156464,1496.4857142857143,6508.925714285714,35.34228637142857,108.80828571428572,1540.6485714285716,2492288.0,1890.0059366245891,1856.312925170068
2019-04-21,14349638.117346939,141674.4030734694,1543.257142857143,34.97751213721842,123.29153984122584,3761.214285714286,1910.357142857143,1882.9421768707484,108.405,1861.642857142857,6.6233335358941945,5.031000000000001,120.60342857142857,1865.8013605442177,1505.9171428571428,6508.925714285714,35.34228637142857,108.55114285714286,1540.6485714285716,2492288.0,1887.5638025888125,1843.122448979592
2019-04-28,14155417.362040816,141459.54337346938,1543.257142857143,35.03108344116591,123.32122622532812,3728.6857142857143,1910.357142857143,1880.0340136054424,108.16,1858.8285714285712,6.782433908889922,5.043714285714286,120.60342857142857,1848.3986394557824,1505.9171428571428,6508.925714285714,35.459427971428575,108.51,1540.6485714285716,2492288.0,1887.255606252988,1846.2380952380952
2019-05-05,13978988.272040816,141253.4028734694,1543.257142857143,35.1564872921941,123.36062133354629,3716.285714285714,1910.357142857143,1880.0340136054424,108.02,1857.457142857143,6.940685166315009,5.082142857142857,120.60342857142857,1844.3687074829934,1496.4857142857143,6508.925714285714,36.64371362857143,108.51,1540.6485714285716,2492288.0,1884.3934291931698,1813.027210884354
2019-05-12,13682577.058073979,141071.82419591837,1519.1,35.228454553213915,123.43384369555338,3668.760714285714,1910.357142857143,1856.312925170068,108.02,1811.303571428571,6.765524672361329,5.082142857142857,120.37428571428572,1826.3115646258505,1495.7142857142858,6507.813714285714,36.832713642857144,108.468,1540.6485714285716,2492288.0,1873.8897106311051,1773.579931972789
2019-05-19,13426789.920637753,140893.94979591836,1487.5142857142855,35.228454553213915,123.55586466177175,3611.4642857142853,1910.357142857143,1846.2380952380952,108.02642857142857,1800.1607142857142,6.765524672361329,5.137142857142857,119.36285714285714,1789.358843537415,1494.8428571428572,6507.813714285714,36.832713642857144,108.25,1538.4257142857143,2492288.0,1866.0681559088791,1782.030612244898
2019-05-26,13319139.247372448,140716.07539591836,1469.4714285714288,35.228454553213915,123.71666590899243,3629.8035714285716,1910.357142857143,1846.2380952380952,108.04142857142857,1800.1607142857142,6.765524672361329,5.238428571428572,117.52514285714285,1776.9602040816326,1490.2742857142855,6497.4628571428575,36.832713642857144,108.05,1514.7057142857143,2492288.0,1859.6302207899819,1780.2619047619048
2019-06-02,13092684.211096937,140538.20099591836,1452.8428571428572,35.26499292975246,123.93005607850755,3625.107142857143,1910.357142857143,1813.027210884354,108.05,1795.4642857142858,6.765524672361329,5.352999999999999,115.21114285714285,1780.9693877551022,1476.6885714285715,6486.783428571429,36.832713642857144,108.05,1496.9142857142856,2492288.0,1846.8666742076302,1764.2363945578231
2019-06-09,13028890.166135203,140427.41972244898,1420.642857142857,35.30180695173567,124.173676355022,3589.0714285714284,1910.357142857143,1782.030612244898,108.05,1793.607142857143,6.765524672361329,5.471142857142857,113.87085714285715,1770.6465986394558,1459.4942857142858,6479.4202857142855,36.832713642857144,108.05,1496.9142857142856,2492288.0,1834.5056574833548,1756.387755102041
2019-06-16,12934627.329081632,140392.72212244896,1363.6714285714286,35.30180695173567,124.3370113397009,3567.392857142857,1910.357142857143,1782.030612244898,108.05,1773.7857142857142,6.744994538737799,5.471142857142857,112.91135714285716,1759.5272108843537,1433.5228571428572,6467.361714285714,35.814285057142854,108.05,1495.7285714285713,2465319.2,1821.4091914538546,1738.7380952380952
2019-06-23,12728790.594387755,140358.02452244895,1324.7142857142858,35.30180695173567,124.37640782387169,3546.285714285714,1904.357142857143,1780.2619047619048,108.19999999999999,1772.5,6.744994538737799,5.347214285714286,111.90607142857142,1745.7979591836736,1386.46,6467.361714285714,33.37600045714286,108.05,1494.3485714285712,2222600.0,1810.5607940242462,1739.496598639456
2019-06-30,12645588.899234693,140323.32692244896,1391.1571428571428,35.319664053051504,124.43355387513293,3544.642857142857,1891.357142857143,1764.2363945578231,108.35,1772.142857142857,6.677723844621718,5.249357142857143,111.36014285714285,1739.0414965986395,1374.6657142857143,6467.361714285714,33.1735718,108.05,1483.905714285714,2222600.0,1800.8769514348235,1763.6054421768708
2019-07-07,12665220.321428573,140334.15942244895,1422.8857142857144,35.34479870883279,124.50290217881286,3571.2142857142862,1869.857142857143,1763.6054421768708,108.35,1772.142857142857,6.677723844621718,5.249357142857143,111.36014285714285,1749.1401360544219,1374.6657142857143,6467.361714285714,32.650285364285715,108.28999999999999,1466.1457142857143,2222600.0,1794.2789054669681,1772.972789115646
2019-07-14,12738878.459183674,140434.9892265306,1422.8857142857144,35.35199543493478,124.58601473282273,3593.5,1858.8285714285712,1772.972789115646,108.35,1772.142857142857,6.620288783868821,5.249357142857143,111.2482857142857,1767.3523809523808,1374.6657142857143,6479.4202857142855,31.47171430714286,108.35,1446.8514285714286,2222600.0,1792.3939418654272,1787.0782312925169
2019-07-21,12905363.515306123,140547.60042653058,1422.8857142857144,35.35199543493478,124.60903482845252,3613.2857142857138,1857.457142857143,1787.0782312925169,108.41785714285714,1772.142857142857,6.602043353217538,5.249357142857143,111.2482857142857,1778.6149659863943,1374.6657142857143,6487.658285714286,31.237428657142857,108.35,1422.8414285714287,2324832.4142857143,1794.4899335461982,1812.7891156462583
2019-07-28,13160995.658163264,140660.2116265306,1440.1,35.34759984076472,124.64466491807976,3661.714285714286,1842.857142857143,1812.7891156462583,108.51285714285714,1772.142857142857,6.51284362678087,5.249357142857143,111.2482857142857,1797.3625850340134,1374.6657142857143,6493.585142857143,31.209428142857142,108.35,1422.8414285714287,2412201.4571428574,1795.9917272351374,1806.952380952381
2019-08-04,13224788.44897959,140770.04500408162,1458.5857142857144,35.3321821008153,124.68972835471125,3659.5714285714284,1842.857142857143,1812.7891156462583,108.54,1772.142857142857,6.51284362678087,5.249357142857143,111.2482857142857,1809.287074829932,1374.6657142857143,6499.685428571429,31.209428142857142,108.45857142857142,1422.8414285714287,2420647.0,1798.3645457073962,1773.9795918367347
2019-08-11,13206102.31122449,140870.59270816325,1458.5857142857144,35.32111021450456,124.73698490794874,3605.9285714285716,1842.857142857143,1812.7891156462583,108.54,1772.142857142857,6.51284362678087,5.249357142857143,111.2482857142857,1787.168707482993,1374.6657142857143,6499.685428571429,31.104285314285715,108.50857142857143,1422.8414285714287,2420647.0,1797.8782720693684,1744.248299319728
2019-08-18,13032278.331632651,140957.1927081633,1458.5857142857144,35.32111021450456,124.7408583214209,3559.642857142857,1842.857142857143,1812.7891156462583,108.52714285714286,1770.428571428571,6.436195432911801,5.2415714285714285,111.68671428571427,1756.1408163265307,1355.1828571428573,6499.685428571429,30.681143057142858,108.50857142857143,1422.8414285714287,2420647.0,1797.510565474706,1742.5782312925169
