date,value__sum_values_chalco_price_2_weeks,value__index_mass_quantile__q_0.4_usa_inflation_value_26_weeks,value__absolute_maximum_usd_to_rub_2_weeks,value__time_reversal_asymmetry_statistic__lag_3_brazil_pmi_26_weeks,"value__fft_aggregated__aggtype_""centroid""_log10_norsk_hydro_volume_12_weeks",value__c3__lag_3_norsk_hydro_price_12_weeks,value__time_reversal_asymmetry_statistic__lag_2_export_australia_value_26_weeks,target
2021-06-20,8.761071428571427,0.5384615384615384,73.21915714285714,-26417.10220408164,0.0639947032845497,159023.01711588152,2378987.276549422,2499.8571428571427
2021-06-27,8.524999999999999,0.5384615384615384,72.35248571428572,-25426.586204081646,0.0620439626584646,158253.41789337562,3609827.938333824,2471.795918367347
2021-07-04,8.539642857142857,0.5769230769230769,72.61382857142857,-23572.29908163266,0.0610457781609637,157495.94252937767,5013008.668825077,2523.4659863945576
2021-07-11,8.947142857142858,0.5769230769230769,72.902,-21630.816964285717,0.0735962213700674,157545.52782099126,5509735.228953208,2587.0408163265306
2021-07-18,9.20142857142857,0.5769230769230769,74.25438571428572,-20376.169214285714,0.0604245153831163,156434.12773331112,5175558.666823896,2574.2619047619046
2021-07-25,9.251428571428573,0.5769230769230769,74.28525714285715,-19076.45271938775,0.0649642681619686,156201.26441511427,4830257.647866861,2584.190476190476
2021-08-01,9.484285714285717,0.5769230769230769,74.28525714285715,-16924.275224489793,0.0576958297431828,158271.1740051018,4488845.836235952,2597.8163265306125
2021-08-08,9.52,0.5384615384615384,74.03478571428572,-13746.789974489791,0.057357741978912,161421.52723638483,4217416.195729378,2685.909863945578
2021-08-15,9.311428571428571,0.5769230769230769,73.43687142857142,-10716.86449999999,0.0687383854426294,164227.11978222217,3578199.7552612214,2778.3061224489793
2021-08-22,9.52285714285714,0.5769230769230769,73.55664285714286,-7881.974835714277,0.0570994484669184,169519.181303089,3019481.9830788956,2879.493197278912
2021-08-29,9.492857142857142,0.5769230769230769,73.77931428571428,-5417.0548857142785,0.0555677513923546,176354.30712858515,2563316.7249140604,2886.7517006802723
2021-09-05,9.472857142857142,0.5769230769230769,74.01354285714285,-3534.462299999992,0.0603974237323863,181517.3565038812,2104820.533860847,2901.619047619048
2021-09-12,10.43,0.5769230769230769,74.01354285714285,-2323.14038061224,0.0438038761964056,188736.0644032708,2708179.503671524,2911.5510204081634
2021-09-19,12.015714285714283,0.5384615384615384,73.10415714285715,-2005.8821306122409,0.03641734306198,198057.45093055855,3143700.6019672006,3046.6530612244896
2021-09-26,13.214285714285715,0.5,73.0435,-2425.390106122446,0.0682076421271589,206630.88199377808,3714392.865237664,3084.833333333333
2021-10-03,13.142857142857142,0.5,72.97404285714286,-1148.5394775510154,0.0441078129573864,215746.86020769423,4252816.697220376,2834.0102040816323
2021-10-10,12.250714285714285,0.4615384615384615,72.97404285714286,-13.288420408156526,0.0469820092137123,225128.7809293193,4073222.5101612494,2679.554421768707
2021-10-17,11.704999999999998,0.4615384615384615,72.73304285714286,931.873979591846,0.0391637895160698,234914.11380529017,4181426.275783539,2602.795918367347
2021-10-24,11.31,0.4230769230769231,72.1784,1647.7706653061337,0.0491865999337769,245562.7321493849,4291943.743596708,2645.5442176870747
2021-10-31,11.048571428571428,0.4230769230769231,71.62515714285715,2409.38828367348,0.0464892173785968,255935.80461908423,4363534.791189025,2670.2482993197277
2021-11-07,10.627142857142855,0.3846153846153846,70.93607142857142,3275.728683673481,0.062370344412054,264473.10272894794,4481455.4400540255,2634.9557823129253
2021-11-14,9.46,0.3846153846153846,71.4934,2663.1325285714397,0.0410462167950357,270143.5483940731,4107150.582857983,2614.918367346939
2021-11-21,8.64,0.3846153846153846,71.51394285714285,2250.357406122457,0.0406008075375281,274832.873385041,3286540.1653243545,2640.945578231292
2021-11-28,8.265714285714285,0.3461538461538461,72.9697,2509.497656122454,0.0308675784240686,276266.2152076512,2230509.0244306135,2737.0639455782316
2021-12-05,8.052857142857142,0.3461538461538461,74.65028571428572,2492.8704775510223,0.0422731324105821,274447.0802104555,992722.8266612432,2821.4163265306124
2021-12-12,7.805714285714286,0.3461538461538461,74.65028571428572,2059.7477071428557,0.0410632909485888,269852.07545778644,-137810.1069154597,2852.9534013605444
2021-12-19,8.01,0.3461538461538461,74.25425714285714,1124.5233071428534,0.0452489681262073,265084.5673059956,-1115906.4291553244,2943.0340136054424
2021-12-26,8.382857142857144,0.3461538461538461,73.82405714285714,14.37131530611805,0.0514712941793578,260513.08204696383,-1996852.401913569,3012.329931972789
2022-01-02,8.539642857142859,0.3461538461538461,73.76554285714285,-1828.4556469387812,0.0802459061383583,257599.22038415543,-2751399.5490345582,3061.7653061224487
2022-01-09,8.715,0.3461538461538461,73.97820714285714,-3652.83454693878,0.0820901342348475,258958.7072604182,-3123211.4410588862,3050.159863945578
2022-01-16,8.636785714285715,0.3846153846153846,75.6753142857143,-5690.04669693878,0.07868041446123,261654.92134425044,-638961.5362444642,3140.2074829931976
2022-01-23,8.969999999999999,0.3846153846153846,75.6753142857143,-7439.6743806122495,0.0763536827585562,268368.1963705249,1963149.8575170825,3217.452380952381
2022-01-30,9.23857142857143,0.4230769230769231,76.61121428571428,-8831.106646938779,0.0847495714546174,279466.6364186795,5090835.805495258,3296.581632653061
2022-02-06,8.879999999999999,0.4615384615384615,78.31671428571428,-10245.287146938776,0.0783241458653472,291098.2397385311,8198654.950867,3481.704081632653
2022-02-13,8.49642857142857,0.5,78.31671428571428,-10943.440871428573,0.0778889842221646,306032.3296048834,7473641.698804569,3615.221088435374
2022-02-20,9.050714285714283,0.5384615384615384,76.71067142857143,-11519.610800000006,0.0797375127181081,324868.7177932022,6087340.366317397,3367.054421768708
2022-02-27,10.122857142857145,0.5769230769230769,76.3608,-11473.984657142862,0.0764463891346554,341595.1605978972,4577287.124791439,3500.639455782313
2022-03-06,10.614285714285714,0.5769230769230769,84.35167142857142,-10600.804657142866,0.0919756926820025,360317.47545911575,2970423.21190879,3553.795918367347
2022-03-13,11.010000000000002,0.5769230769230769,109.29071428571427,-9813.624053061234,0.072956119419793,388224.88838490035,2381840.2259946377,3438.496598639456
2022-03-20,10.8,0.5384615384615384,123.47,-9337.871810204091,0.0825195013662471,411277.5456097966,2812655.769878548,3300.5442176870747
2022-03-27,9.62857142857143,0.5384615384615384,123.47,-8907.54741020409,0.0958264430457911,431572.21696132777,3241461.238143565,3264.445578231293
2022-04-03,9.285714285714285,0.5,108.225,-8636.690112244904,0.0575452973860993,467309.8333900873,3657143.5596932736,3129.421768707483
2022-04-10,9.52,0.5,100.01535714285714,-8552.461704081634,0.0512064132007561,499457.5161778108,3998564.2776665734,2958.9336734693875
2022-04-17,9.318571428571428,0.4615384615384615,86.55714285714285,-8892.33435714286,0.0526179246322809,528951.5994739837,3220686.4173328807,2799.0340136054424
2022-04-24,9.170857142857145,0.4615384615384615,79.79178571428572,-9038.62339387755,0.046997052894023,563757.6361906789,2253843.6880395263,2844.3809523809527
2022-05-01,8.965714285714286,0.4615384615384615,79.49749999999999,-8515.818389795915,0.058461890176427,595780.5590190847,1308038.4265898175,2913.3537414965986
2022-05-08,8.113428571428571,0.4230769230769231,77.09892857142857,-7539.088504081627,0.0561747646994965,615320.673537067,362279.7335436832,2825.93537414966
2022-05-15,7.161071428571429,0.4230769230769231,72.89714285714285,-5809.962920408161,0.0588847400795096,616322.4367955171,809428.8727046963,2758.5748299319725
2022-05-22,6.512142857142857,0.4230769230769231,68.98035714285713,-3930.22285612245,0.0491550163811235,607687.066006785,2130576.8780485136,2620.9795918367345
2022-05-29,6.3225,0.4230769230769231,66.65035714285715,-2444.278232653063,0.061899212459251,595251.3811787147,3352833.0569360303,2507.938775510204
2022-06-05,6.762857142857143,0.3846153846153846,62.71892857142858,-491.0771612244927,0.0671613941842396,562544.0002965458,4442130.216680702,2474.1020408163267
2022-06-12,7.022857142857143,0.3846153846153846,62.28285714285715,1086.953856122445,0.0828284880741381,527609.6181074643,5857910.199296443,2438.8571428571427
2022-06-19,7.098571428571429,0.3846153846153846,62.28285714285715,2168.825306122447,0.0508806570282888,498853.9038820085,6282768.772133357,2386.2891156462583
2022-06-26,6.815714285714286,0.3846153846153846,59.7925,2618.0260510204075,0.0468650279428736,457573.5439043148,6935853.364497461,2402.829931972789
2022-07-03,6.287142857142857,0.3846153846153846,56.74392857142857,2962.6694795918365,0.0524716649593543,421594.3968052261,7248463.946375921,2441.3197278911566
2022-07-10,6.071428571428571,0.3846153846153846,54.185,3400.357736734696,0.0693211136931448,386161.00232549506,6009761.061586942,2432.56462585034
2022-07-17,6.007142857142857,0.3846153846153846,59.86571428571428,3924.444236734697,0.0663975041238628,345271.857159755,3272830.304790978,2447.4557823129253
2022-07-24,5.828571428571429,0.4230769230769231,59.86571428571428,4506.46480816327,0.0540914400598094,312459.54885153106,746280.014878359,2415.659863945578
2022-07-31,5.72,0.4230769230769231,58.685,5310.6254612244975,0.0539924935414867,282634.07496200886,-1197308.7177958468,2413.438775510204
2022-08-07,5.731428571428571,0.4230769230769231,59.87,6486.097461224499,0.0636791026826442,258149.2321758419,-2775998.499773931,2398.947278911565
2022-08-14,5.595714285714287,0.4615384615384615,60.56357142857143,7640.600144897973,0.0569472715734036,241957.5105575701,-1081746.6278963075,2284.170068027211
2022-08-21,5.530000000000001,0.4615384615384615,60.58464285714285,8684.56793877552,0.048120866920716,228120.3924355839,1169870.784822426,2283.7108843537417
2022-08-28,5.612857142857143,0.4615384615384615,60.58464285714285,9121.74663877552,0.0486743278284509,222733.42015285775,3924995.883927967,2242.7891156462583
2022-09-04,5.762857142857143,0.4615384615384615,60.235,9200.756670408173,0.0508084616645283,221462.60454459573,6880886.441787055,2158.8503401360545
2022-09-11,5.864285714285715,0.4615384615384615,60.32392857142857,9071.191482653068,0.0604369497068398,223678.992845993,6419231.284141894,2249.4557823129253
2022-09-18,5.915357142857143,0.4230769230769231,60.79071428571428,8593.640482653067,0.0457392613177295,232724.96864375044,4010194.552256873,2291.6190476190473
2022-09-25,6.135,0.3846153846153846,60.79071428571428,8123.495424489799,0.0316122329360308,246560.80263896156,1962102.5942547405,2239.272108843538
2022-10-02,6.076785714285714,0.3846153846153846,60.07142857142857,7076.849946938778,0.0457175271962341,254974.72601099723,247368.0179051696,2218.3639455782313
2022-10-09,5.557142857142857,0.3461538461538461,59.61785714285714,5930.546946938777,0.0504893922904168,258955.0883550489,-424463.1362959214,2253.2210884353744
2022-10-16,5.291428571428572,0.3461538461538461,59.89142857142857,4555.487273469387,0.0572054197619849,266082.6486724324,-680406.9176516004,2347.438775510204
2022-10-23,5.294285714285714,0.3461538461538461,63.02,3224.2037285714296,0.0470126815272956,265663.6530871095,-1027559.371776918,2424.3809523809527
2022-10-30,5.188571428571429,0.3846153846153846,63.02,1962.779059183674,0.0466056366637994,258992.98626627377,-1366173.149772157,2396.938775510204
2022-11-06,5.025714285714286,0.3846153846153846,61.59392857142858,802.3228091836733,0.0614511276810146,254038.92165794608,-1704944.5349866005,2411.170068027211
2022-11-13,4.732857142857143,0.3461538461538461,61.69785714285714,133.62235918367224,0.0557929640587137,250540.83996417408,-3134818.423589513,2505.795918367347
2022-11-20,4.96,0.3461538461538461,61.69785714285714,-521.7546193877555,0.0542414514301597,250199.6873595896,-6214309.5926040495,2438.173469387755
2022-11-27,5.699999999999999,0.3461538461538461,61.0,-693.0743765306121,0.0648593649618725,251145.96759745816,-9434789.413327849,2382.0482993197284
2022-12-04,6.0771428571428565,0.3461538461538461,60.64035714285715,-1429.105447959184,0.0632051330162297,258932.8258731179,-12894142.56755778,2385.716326530612
2022-12-11,6.322857142857143,0.3461538461538461,61.24607142857143,-2244.021047959184,0.0637911013285367,272975.98361636396,-14380731.47615081,2331.0891156462585
2022-12-18,6.732857142857143,0.3076923076923077,62.59428571428572,-3195.916540816329,0.0554590555460627,287050.521069123,-11520740.454158938,2429.6428571428573
2022-12-25,6.91,0.2692307692307692,63.63285714285714,-4053.2744336734745,0.0532589106863801,303392.3553736239,-8757777.305069448,2601.9795918367345
2023-01-01,6.760857142857143,0.2692307692307692,68.62,-4799.704453061235,0.0590864977953508,323822.8482043811,-6584105.979254319,2630.221088435374
2023-01-08,6.661428571428571,0.2307692307692307,70.98553571428572,-5440.849189795929,0.0943108570439241,341815.74217397853,-4735209.302925059,2613.5102040816323
2023-01-15,6.720571428571429,0.2307692307692307,71.42696428571429,-6848.089159183687,0.0826626986242716,354548.03345192084,-5672827.099336201,2530.299319727891
2023-01-22,7.181428571428571,0.1923076923076923,71.42696428571429,-8444.295598979608,0.0878586072070776,368325.3304626877,-7219726.195535416,2422.1360544217687
2023-01-29,7.76,0.1923076923076923,69.27821428571428,-9972.562945918384,0.0762660657909892,383064.32529547135,-9117859.661656614,2414.272108843538
2023-02-05,8.098571428571429,0.1538461538461538,69.15,-11311.928817346952,0.0899133629720707,394565.187243223,-11192088.162455196,2379.8707482993195
2023-02-12,8.385714285714286,0.1538461538461538,70.19892857142857,-12654.73249081634,0.0932808487975899,406001.7635162496,-10817209.206898822,2370.214285714286
2023-02-19,8.427142857142858,0.3846153846153846,72.05607142857143,-14014.319605102051,0.0766034170146014,419387.8637861518,-8177112.97648443,2314.333333333333
2023-02-26,8.282857142857143,0.4615384615384615,74.22678571428571,-14188.87644183674,0.084708572467569,432668.3512406183,-5805525.620998315,2288.493197278912
2023-03-05,8.375714285714286,0.5,74.99875,-13578.813906122454,0.0823141022844748,445838.0409343415,-3796854.561307429,2363.3163265306125
2023-03-12,8.451428571428572,0.5,75.30285714285715,-12888.656399999998,0.0819461462608396,457280.0437873763,-2730239.6308313753,2374.6972789115644
2023-03-19,8.307142857142857,0.4615384615384615,75.80339285714285,-11638.993799999998,0.0808363039348111,470387.935218568,-2834004.809533268,2330.91156462585
2023-03-26,8.074285714285715,0.4615384615384615,76.03785714285713,-10401.500452040813,0.1220113762006421,475315.58217292954,-2933973.2776682735,2394.595238095238
2023-04-02,7.894285714285715,0.4230769230769231,76.7175,-9025.903196938772,0.0669895721378548,473127.8162443719,-3020645.801847263,2371.1666666666665
2023-04-09,7.898571428571429,0.4230769230769231,77.08107142857143,-7516.274396938772,0.0660707326064578,475488.00671989983,-3058041.099293913,2341.688775510204
2023-04-16,7.926571428571429,0.3846153846153846,79.93857142857142,-6306.272519387752,0.0746419293821811,471230.33957483387,-2670886.5325468457,2294.307823129252
2023-04-23,8.23857142857143,0.3846153846153846,81.60642857142857,-5084.707208163263,0.0621252729844851,461928.8715831191,-1966773.4125191728,2260.908163265306
2023-04-30,8.962,0.3461538461538461,81.62142857142858,-4461.385929591836,0.0615173948208602,460616.8432292912,-1339551.7335300168,2253.2482993197277
2023-05-07,9.27892857142857,0.3461538461538461,81.62142857142858,-3772.340508163265,0.0642254222318148,458437.604286141,-773619.7096925426,2238.484693877551
2023-05-14,9.272142857142857,0.3076923076923077,81.35060357142856,-3574.318807142857,0.0660498448504432,454743.8283789202,631141.5436709655,2245.7380952380954
2023-05-21,9.214642857142858,0.3076923076923077,79.01080357142857,-3612.5784714285705,0.066684471448858,450738.92723749013,2408319.501498065,2245.802721088435
2023-05-28,8.521428571428572,0.3461538461538461,79.68214285714285,-3938.5714877551,0.0751213322249249,446867.0522011483,4647950.053556188,2232.261904761905
2023-06-04,7.703571428571429,0.3461538461538461,80.11821428571429,-3005.9877612244845,0.0609248459737433,440882.4531308056,7068286.891790677,2171.0850340136053
2023-06-11,7.213571428571428,0.4230769230769231,80.87964285714285,-2046.834781632646,0.0696721770165207,425964.0323774633,6849473.757763714,2153.8673469387754
2023-06-18,7.105714285714285,0.5,81.95080357142857,-1553.3862816326473,0.0498422357946057,413854.1591054752,3082692.9618304665,2183.5272108843537
2023-06-25,7.211428571428572,0.5,83.62330357142856,-874.5626285714236,0.07017995345322,403531.5850647718,-432831.7553122423,2234.605442176871
2023-07-02,7.131428571428572,0.5,84.26357142857144,-63.94363979591435,0.0577181915758955,384192.37376372627,-3161912.700009056,2213.901360544218
2023-07-09,6.902857142857143,0.4615384615384615,86.55857142857143,778.8417102040833,0.0597289536382302,364736.3915458095,-5311475.100444651,2241.2448979591836
2023-07-16,6.8757142857142854,0.4615384615384615,90.61071428571428,1003.4286969387758,0.0643906748032356,348297.16710567434,-4036123.886339055,2213.3571428571427
2023-07-23,7.026071428571428,0.4230769230769231,90.61071428571428,1203.1503030612228,0.0690180497475505,331567.04453490954,-2485654.5743904025,2156.595238095238
2023-07-30,7.070714285714285,0.4230769230769231,90.67678571428571,1696.9802704081608,0.0660952489230812,315239.4124012307,-236076.62390935523,2152.615646258503
2023-08-06,7.203214285714285,0.3846153846153846,90.67678571428571,1650.4622704081623,0.0559316661245767,301328.5876270582,2007195.5889977275,2178.170068027211
2023-08-13,7.52,0.3461538461538461,93.63714285714286,1529.5716744897943,0.0784336051066356,294225.87201459083,1887124.11648418,2206.918367346939
2023-08-20,7.692857142857143,0.3461538461538461,97.08642857142856,1346.0304744897956,0.0689518091841341,286472.7357839362,1748486.389676188,2200.5748299319725
2023-08-27,7.37,0.3076923076923077,97.08642857142856,516.9999744897948,0.071165601205815,276291.64869995276,1628288.9438492977,2218.7687074829932
2023-09-03,7.057142857142857,0.2692307692307692,95.73535714285715,-588.83636734694,0.0630618662571588,269128.260258679,1501988.9782820744,2252.5340136054424
2023-09-10,7.283571428571429,0.2692307692307692,95.79214285714286,-1632.8902275510204,0.0554564241399728,262964.7855798733,1288905.1886335483,2289.7312925170068
2023-09-17,8.032857142857143,0.2692307692307692,97.60928571428572,-1868.5345775510216,0.0732572343185831,254734.66919983432,475529.342152413,2226.326530612245
2023-09-24,8.705,0.2692307692307692,97.60928571428572,-2051.63966734694,0.0842792494868014,247628.28290563388,-212027.5518177094,2187.3979591836733
