date,lme_price,lme_price_3features,lme_volume,bloomberg_metals_price,bloomberg_metals_change,ftse_index,ftse_index_change,sp_metals_price,sp_metals_change,mosexchange_price,mosexchange_change,baltic_dry_index,baltic_dry_index_change,usd_clp_price,usd_clp_change,usd_cny_price,usd_cny_change,usd_jpy_price,usd_jpy_change,usd_eur_price,usd_eur_change,usd_rub_price,usd_rub_change,dxy_price,dxy_change,chalco_price,chalco_volume,hongqiao_price,hongqiao_volume,norsk_hydro_price,norsk_hydro_volume,rusal_price,rusal_volume,alcoa_price,alcoa_volume,kaiser_price,kaiser_volume,australia_fed_rate_value,brazil_pmi_value,brazil_inflation_value,brazil_fed_rate_value,china_gdp_value,china_pmi_value,china_inflation_value,china_fed_rate_value,china_composite_pmi_value,peru_gdp_value,peru_fed_rate_value,peru_producer_price_index,peru_consumer_price_index,usa_gdp_value,usa_fed_rate_value,usa_inflation_value,usa_pmi_value,import_brazil_value,export_brazil_value,import_usa_value,export_usa_value,import_china_value,export_china_value,import_australia_value,export_australia_value
2024-04-19,2645.5,2655.0,504000.0,158.81,2.06,9478.22,-0.72,3117.1,-0.06,8971.47,0.11,1919.0,0.95,954.44,-1.17,7.2403,0.03,154.63,0.0,0.9384,-0.11,93.1525,-0.67,106.15,0.0,5.05,17345066.0,9.75,47584889.0,70.720001,4160750.0,2.55,218000.0,35.529999,7996500.0,89.489998,133200.0,,,,,,,,3.45,,,,,,,,,,,,,,,,,
2024-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22,2654.0,2660.5,500000.0,158.82,0.0,9426.52,-0.55,3088.0,-0.94,8939.26,-0.36,1882.0,-1.93,951.6,-0.3,7.243,0.04,154.84,0.14,0.9384,0.0,93.47,0.34,106.08,-0.07,4.94,34676445.0,9.76,46145548.0,69.68,4696116.0,2.56,80000.0,36.349998,7838900.0,89.82,108200.0,,,,,,,,3.45,,,,,,,,,,,,,,,,,
2024-04-23,2585.0,2585.5,497300.0,155.44,-2.13,9352.04,-0.79,3049.5,-1.25,8835.28,-1.16,1804.0,-4.14,955.6,0.42,7.2448,0.02,154.82,-0.01,0.9343,-0.44,93.1275,-0.37,105.68,-0.38,4.76,41347183.0,9.7,36272932.0,67.940002,5693962.0,2.57,277000.0,36.060001,7574400.0,89.629997,173100.0,,,,,,,,3.45,,,,,,,,,,,,,,,,,
2024-04-24,2585.5,2598.5,496550.0,156.21,0.5,9403.26,0.55,3036.1,-0.44,8832.73,-0.03,1774.0,-1.66,949.6,-0.63,7.246,0.02,155.34,0.34,0.9345,0.02,92.245,-0.95,105.86,0.17,4.94,32467103.0,10.38,63232105.0,67.519997,6717822.0,2.55,307000.0,36.080002,5706800.0,87.330002,204500.0,,,,,,,,3.45,,,,,,,,,,,,,,,,,
2024-04-25,2586.5,2610.0,494875.0,156.89,0.43,9418.65,0.16,3088.0,1.71,8880.34,0.54,1743.0,-1.75,948.83,-0.08,7.2393,-0.09,155.65,0.2,0.932,-0.27,91.9375,-0.33,105.6,-0.24,5.23,49435039.0,10.78,59358000.0,67.82,4391080.0,2.55,144000.0,35.939999,4467400.0,88.489998,670900.0,,,,,,,,3.45,,,,,,,,,,,,,,,,,
2024-04-26,2559.5,2587.0,494150.0,157.3,0.26,9573.56,1.64,3114.0,0.84,8916.65,0.41,1721.0,-1.26,948.83,0.0,7.2464,0.1,158.33,1.72,0.9349,0.31,91.72,-0.24,105.94,0.32,5.28,52560320.0,11.06,40629198.0,69.940002,4235267.0,2.69,413000.0,36.880001,5653300.0,94.919998,470600.0,,,,,,,,3.45,,,,,,,,,,,,,,,,,
2024-04-27,,,,,,,,,,,,,,,,,,,,,,92.3975,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,2536.5,2568.0,492750.0,159.87,1.63,,,3140.8,0.86,8918.68,0.02,1684.0,-2.15,941.5,-0.77,7.2318,-0.2,156.33,-1.26,0.9326,-0.25,93.0,0.65,105.58,-0.34,5.22,34130195.0,10.7,39028055.0,69.919998,4016262.0,2.66,274000.0,37.650002,5667100.0,95.150002,155800.0,,,,,,,,3.45,,,,,,,,,,,,,,,,,
2024-04-30,2545.0,2576.5,490750.0,158.43,-0.9,9636.26,0.65,3035.4,-3.35,8882.22,-0.41,1685.0,0.06,959.04,1.86,7.2401,0.11,157.8,0.94,0.9374,0.51,93.0525,0.06,106.22,0.61,5.23,42548000.0,10.9,61894552.0,68.900002,5255147.0,2.6,133000.0,35.139999,7993000.0,90.489998,179700.0,4.35,54.8,3.69,10.75,,51.4,0.1,3.45,52.8,,,,113.69,,,0.3,51.3,,,,,,,,
2024-05-01,2554.5,2570.0,489250.0,156.9,-0.97,,,3037.3,0.06,,,1688.0,0.18,959.5,0.05,,,154.47,-2.11,0.9334,-0.43,,,105.75,-0.44,,,,,,,,,34.25,8382000.0,91.849998,215800.0,,,,,,,,,,,,,,,5.5,,,,,,,,,,
2024-05-02,2510.0,2553.5,489250.0,155.0,-1.21,,,3077.2,1.32,8808.73,-0.83,1774.0,5.09,943.9,-1.63,,,153.63,-0.54,0.9321,-0.14,92.05,-1.08,105.3,-0.43,5.28,13043262.0,11.22,19075859.0,67.800003,4992253.0,2.59,148000.0,35.939999,5784400.0,94.330002,139000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,2517.0,2545.5,487750.0,157.33,1.5,,,3112.0,1.13,8824.36,0.18,1876.0,5.75,938.78,-0.54,,,152.98,-0.42,0.9292,-0.31,91.6,-0.49,105.03,-0.26,5.27,13559864.0,11.2,25828045.0,69.339996,3925332.0,2.63,145000.0,36.77,5496600.0,96.110001,156000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,,,,158.05,0.46,9821.52,1.92,3126.7,0.47,8875.2,0.58,,,929.8,-0.96,7.2078,-0.45,154.26,0.83,0.9285,-0.08,91.3475,-0.28,105.05,0.02,5.3,25636276.0,11.52,65113187.0,70.059998,4008800.0,2.61,115000.0,37.32,3769500.0,97.790001,175500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,2512.5,2558.5,486050.0,158.75,0.44,9818.73,-0.03,3142.8,0.52,8870.84,-0.05,2083.0,11.03,936.9,0.76,7.2181,0.14,154.77,0.34,0.9302,0.19,91.1075,-0.26,105.41,0.34,5.53,71166303.0,11.44,37901943.0,67.559998,3376546.0,2.6,96000.0,37.57,3073800.0,97.809998,111600.0,4.35,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,2488.0,2530.0,482600.0,156.58,-1.36,9726.48,-0.94,3112.0,-0.98,8908.91,0.43,2203.0,5.76,936.6,-0.03,7.2241,0.08,155.48,0.46,0.9302,0.0,91.95,0.92,105.55,0.13,5.4,31696339.0,11.12,38507486.0,65.980003,4321097.0,2.56,342000.0,36.639999,4058800.0,95.989998,92000.0,,,,10.5,,,,,,,,,,,,,,,,,,,,,
2024-05-09,2494.0,2541.0,479850.0,157.57,0.63,9823.08,0.99,3178.9,2.15,,,2166.0,-1.68,924.5,-1.29,7.2198,-0.06,155.46,-0.01,0.9275,-0.29,,,105.23,-0.3,5.52,70657803.0,11.6,40720519.0,,,2.57,268000.0,37.360001,4989000.0,97.57,90500.0,,,,,,,,,,,5.75,,,,,,,,,,,,,,
2024-05-10,2515.0,2554.0,903850.0,158.06,0.31,9826.16,0.03,3153.2,-0.81,8992.65,0.94,2129.0,-1.71,926.1,0.17,7.2261,0.09,155.72,0.17,0.9282,0.08,92.255,0.33,105.3,0.07,5.55,29776675.0,11.68,34023870.0,66.599998,4123331.0,2.55,549000.0,37.119999,4540800.0,98.690002,98400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,2510.0,2550.0,902550.0,160.58,1.59,9800.67,-0.26,3162.4,0.29,9033.08,0.45,2066.0,-2.96,922.4,-0.4,7.2326,0.09,156.2,0.31,0.9267,-0.16,91.3525,-0.98,105.22,-0.08,5.54,31615008.0,11.82,35564670.0,67.82,4128866.0,2.51,435000.0,40.16,8841700.0,100.190002,90600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,2477.5,2538.0,1033625.0,162.17,0.99,9780.12,-0.21,3195.8,1.06,9051.73,0.21,1993.0,-3.53,913.9,-0.92,7.233,0.01,156.42,0.14,0.9247,-0.22,91.2925,-0.07,105.01,-0.19,5.55,35298911.0,11.8,41276270.0,67.800003,4028777.0,2.59,725000.0,39.830002,5399200.0,100.5,113400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,2529.5,2577.0,1033450.0,163.68,0.93,9715.42,-0.66,3236.9,1.29,9122.06,0.78,1889.0,-5.22,904.1,-1.07,7.219,-0.19,154.87,-0.99,0.9184,-0.68,91.08,-0.23,104.35,-0.64,,,,,66.959999,3135583.0,,,40.040001,5737100.0,101.199997,87700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,2538.5,2594.5,1093275.0,163.29,-0.24,9742.64,0.28,3215.2,-0.67,9118.76,-0.04,1817.0,-3.81,898.66,-0.6,7.2181,-0.01,155.38,0.33,0.9201,0.19,90.9675,-0.12,104.46,0.11,5.51,47990919.0,11.92,52022254.0,67.160004,3764152.0,2.55,785996.0,40.150002,3743700.0,98.620003,111200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,2544.0,2598.0,1093275.0,168.22,3.02,9838.81,0.99,3275.1,1.86,9155.63,0.4,1844.0,1.49,888.43,-1.14,7.2234,0.07,155.65,0.17,0.9196,-0.06,90.95,-0.02,104.44,-0.02,5.49,25836246.0,11.9,34551745.0,,,2.53,1993000.0,41.220001,4260700.0,100.980003,168100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,2568.0,2622.5,1092800.0,170.42,1.31,9876.85,0.39,3319.6,1.36,9126.43,-0.32,1847.0,0.16,889.11,0.08,7.2344,0.15,156.24,0.38,0.9209,0.14,90.75,-0.22,104.57,0.11,5.78,100865419.0,12.32,78848195.0,,,2.57,2625000.0,42.529999,7220300.0,100.07,100300.0,,,,,,,,3.45,,,,,,,,,,,,,,,,,
2024-05-21,2645.0,2704.0,1092300.0,172.06,0.96,9824.45,-0.53,3331.8,0.37,9129.78,0.04,1829.0,-0.97,888.0,-0.12,7.2376,0.04,156.15,-0.06,0.9212,0.03,90.0875,-0.73,104.66,0.09,5.69,65330723.0,12.12,81604025.0,71.440002,9019282.0,2.65,1783000.0,44.09,9390700.0,100.43,161000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,2625.0,2673.0,1125175.0,165.32,-3.92,9826.92,0.03,3253.0,-2.37,9106.99,-0.25,1804.0,-1.37,907.4,2.18,7.2409,0.05,156.77,0.4,0.9238,0.28,90.0575,-0.03,104.93,0.26,5.63,35935500.0,11.84,57079296.0,69.0,5087075.0,2.79,1364000.0,42.150002,6324200.0,95.68,121100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,2551.0,2602.5,1127775.0,163.98,-0.81,9698.34,-1.31,3214.3,-1.19,9192.58,0.94,1796.0,-0.44,911.2,0.42,7.2415,0.01,156.93,0.1,0.9246,0.09,90.015,-0.05,105.11,0.17,5.48,34562331.0,11.42,47343463.0,68.580002,2482705.0,2.73,493000.0,41.049999,4764100.0,95.440002,139200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,2599.0,2650.0,1124700.0,164.28,0.19,9594.24,-1.07,3241.4,0.85,9026.06,-1.81,1797.0,0.06,902.45,-0.96,7.2425,0.01,156.99,0.04,0.9217,-0.31,89.525,-0.54,104.72,-0.37,5.49,29545904.0,11.74,23024852.0,68.860001,2711988.0,2.69,325000.0,41.639999,2919900.0,95.690002,100200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,,,,,,,,,,,,,,,,,,,,,,,,104.74,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,,,,,,9693.48,1.03,,,8639.87,-4.28,,,901.2,-0.14,7.244,0.02,156.86,-0.08,0.9209,-0.09,88.62,-1.01,104.6,-0.14,5.95,66702625.0,12.24,36763880.0,69.0,1541960.0,2.66,444000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,2653.0,2704.0,1121500.0,167.34,1.86,9620.38,-0.75,3289.3,1.48,8637.77,-0.02,1784.0,-0.72,896.0,-0.58,7.2448,0.01,157.16,0.19,0.9209,0.0,88.575,-0.05,104.61,0.02,6.04,62036800.0,12.4,45587000.0,70.919998,4180410.0,2.76,416000.0,43.200001,7888500.0,97.940002,138700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,2695.0,2741.0,1120050.0,167.08,-0.15,9638.36,0.19,3235.9,-1.62,8621.84,-0.18,1790.0,0.34,911.4,1.72,7.2489,0.06,157.6,0.28,0.9256,0.51,89.5125,1.06,105.1,0.46,6.08,65771946.0,12.76,40363548.0,69.480003,4838675.0,2.71,348000.0,43.93,5275400.0,97.919998,121000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,2665.5,2710.5,1120050.0,163.4,-2.2,9581.26,-0.59,3273.4,1.16,8534.37,-1.01,1801.0,0.61,917.56,0.68,7.2318,-0.24,156.81,-0.5,0.923,-0.28,89.8525,0.38,104.78,-0.31,5.97,57570804.0,12.84,75248929.0,69.599998,4405473.0,2.77,1387000.0,44.540001,5825000.0,99.489998,86400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,2677.0,2712.5,1116650.0,160.58,-1.73,9556.85,-0.25,3296.3,0.7,8238.95,-3.46,1815.0,0.78,919.08,0.17,7.2417,0.14,157.29,0.3,0.9218,-0.13,90.1,0.28,104.63,-0.15,,,,,,,,,,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,
