date,lme_price,lme_price_3features,lme_volume,bloomberg_metals_price,bloomberg_metals_change,ftse_index,ftse_index_change,sp_metals_price,sp_metals_change,mosexchange_price,mosexchange_change,baltic_dry_index,baltic_dry_index_change,usd_clp_price,usd_clp_change,usd_cny_price,usd_cny_change,usd_jpy_price,usd_jpy_change,usd_eur_price,usd_eur_change,usd_rub_price,usd_rub_change,dxy_price,dxy_change,chalco_price,chalco_volume,hongqiao_price,hongqiao_volume,norsk_hydro_price,norsk_hydro_volume,rusal_price,rusal_volume,alcoa_price,alcoa_volume,kaiser_price,kaiser_volume,australia_fed_rate_value,brazil_pmi_value,brazil_inflation_value,brazil_fed_rate_value,china_gdp_value,china_pmi_value,china_inflation_value,china_fed_rate_value,china_composite_pmi_value,peru_gdp_value,peru_fed_rate_value,peru_producer_price_index,peru_consumer_price_index,usa_gdp_value,usa_fed_rate_value,usa_inflation_value,usa_pmi_value,import_brazil_value,export_brazil_value,import_usa_value,export_usa_value,import_china_value,export_china_value,import_australia_value,export_australia_value
2020-11-24,1964.5,1981.0,1392250.0,129.46,1.18,14139.19,-0.72,1544.6,4.3,9298.48,0.29,1178.0,0.77,773.6,-0.02,6.59,0.08,104.43,-0.11,0.8408,-0.44,75.4715,-0.92,104.43,-0.11,2.81,112956518.0,7.32,13930782.0,37.630001,12897040.0,3.69,7030000.0,20.82,7384100.0,80.5,166500.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-11-25,1967.0,1981.5,1388250.0,129.1,-0.28,13940.79,-1.4,1534.7,-0.64,9354.08,0.6,1197.0,1.61,764.6,-1.16,6.575,-0.23,104.45,0.02,0.8392,-0.19,75.5406,0.09,104.45,0.02,2.75,105754481.0,6.7,406131500.0,36.549999,8129807.0,3.78,13604000.0,20.370001,5405700.0,79.370003,71000.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-11-26,1961.5,1978.0,1383250.0,,,14002.19,0.44,,,9482.89,1.38,1219.0,1.84,765.1,0.07,6.5741,-0.01,104.25,-0.19,0.8392,0.0,75.7072,0.22,104.25,-0.19,2.84,42290367.0,6.77,30352147.0,36.5,3466832.0,3.66,5109000.0,,,,,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-11-27,1975.0,1988.5,1378025.0,131.82,2.11,14138.94,0.98,1537.8,0.21,9495.67,0.13,1230.0,0.9,768.15,0.4,6.5738,0.0,104.1,-0.14,0.8358,-0.41,75.8605,0.2,104.1,-0.14,2.84,54267169.0,6.87,25022935.0,36.48,3875521.0,3.67,7538000.0,20.48,3739500.0,79.949997,42800.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,2014.5,2022.5,1374025.0,132.3,0.36,14034.96,-0.74,1491.1,-3.04,9359.99,-1.43,1227.0,-0.24,760.7,-0.97,6.576,0.03,104.27,0.16,0.8381,0.28,76.4033,0.72,104.27,0.16,3.06,130803767.0,6.77,62090074.0,36.0,8560401.0,3.82,6066000.0,19.9,4427600.0,77.980003,124000.0,,53.8,4.31,2.0,,54.9,-0.6,3.85,57.5,,,109.72,93.91,,,0.2,58.6,192298.0,61343.0,1661657.0,820070.0,626872.0,2373467.0,183891.0,309866.0
2020-12-01,2045.5,2052.5,1368125.0,133.44,0.86,14359.03,2.31,1562.5,4.79,9595.84,2.52,1211.0,-1.3,759.68,-0.13,6.5705,-0.08,104.3,0.03,0.8284,-1.16,75.8453,-0.73,104.3,0.03,3.0,51715065.0,7.15,26142500.0,37.02,6029064.0,3.8,9820000.0,21.83,8330400.0,87.57,253300.0,0.1,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-02,2051.5,2062.0,1364175.0,132.77,-0.5,14390.43,0.22,1592.0,1.89,9790.35,2.03,1201.0,-0.83,755.7,-0.52,6.5622,-0.13,104.4,0.1,0.8253,-0.37,75.0718,-1.02,104.4,0.1,2.99,57080542.0,7.21,24416000.0,37.650002,7046730.0,3.92,6005500.0,22.370001,5866300.0,86.099998,134300.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-03,2028.0,2039.5,1358425.0,132.4,-0.28,14365.8,-0.17,1585.3,-0.42,9687.94,-1.05,1189.0,-1.0,750.36,-0.71,6.5418,-0.31,103.83,-0.55,0.8234,-0.23,74.4431,-0.84,103.83,-0.55,2.79,82205181.0,7.02,28758516.0,38.169998,7482681.0,3.97,7586088.0,22.040001,5909500.0,89.870003,121300.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-04,2027.5,2040.0,1353350.0,133.72,1.0,14457.59,0.64,1662.1,4.85,9697.83,0.1,1197.0,0.67,743.53,-0.91,6.5301,-0.18,104.14,0.3,0.8248,0.17,74.0634,-0.51,104.14,0.3,2.84,36868576.0,7.11,19733919.0,38.48,6131706.0,4.0,4398000.0,23.73,7697800.0,99.32,256800.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-07,2004.0,2018.5,1350575.0,133.33,-0.29,14331.6,-0.87,1658.4,-0.22,9825.98,1.32,1162.0,-2.92,744.6,0.14,6.5295,-0.01,104.06,-0.08,0.8257,0.11,73.6484,-0.56,104.06,-0.08,2.86,27103713.0,6.78,21147118.0,38.459999,4993115.0,4.07,6497000.0,23.389999,6582500.0,94.610001,147600.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-08,1986.0,2007.0,1343950.0,132.8,-0.4,14298.07,-0.23,1694.9,2.2,9827.51,0.02,1121.0,-3.53,744.3,-0.04,6.5307,0.02,104.15,0.09,0.8261,0.05,73.5166,-0.18,104.15,0.09,2.81,22178061.0,6.68,20724726.0,37.950001,5792995.0,4.17,8784000.0,23.290001,5735000.0,95.860001,80900.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-09,2010.0,2027.5,1338575.0,134.64,1.38,14137.32,-1.12,1660.5,-2.03,9806.5,-0.21,1122.0,0.09,742.95,-0.18,6.541,0.16,104.21,0.06,0.8276,0.18,73.8723,0.48,104.21,0.06,2.77,29154252.0,6.93,10700000.0,38.779999,5573366.0,4.13,6727243.0,22.709999,7021400.0,94.400002,65200.0,,,,2.0,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-10,2031.0,2042.0,1333375.0,137.03,1.77,14087.17,-0.35,1708.2,2.87,9914.91,1.11,1161.0,3.48,734.5,-1.14,6.5435,0.04,104.2,-0.01,0.8237,-0.47,73.0484,-1.12,104.2,-0.01,2.78,22845482.0,7.09,14842500.0,40.200001,9282595.0,4.09,1661640.0,24.01,4988100.0,95.779999,103700.0,,,,,,,,3.85,,,0.25,,,,,,,,,,,,,,
2020-12-11,2022.0,2034.5,1329600.0,134.83,-1.6,13949.71,-0.98,1673.1,-2.05,9939.13,0.24,1211.0,4.31,734.03,-0.06,6.5445,0.02,104.01,-0.18,0.8254,0.21,72.9572,-0.12,104.01,-0.18,2.78,47932224.0,7.12,17378277.0,39.75,6511531.0,4.19,5335000.0,22.84,6157400.0,94.550003,80300.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,2042.5,2054.0,1357650.0,135.93,0.81,14079.24,0.93,1640.2,-1.97,10014.82,0.76,1235.0,1.98,735.1,0.15,6.548,0.05,104.03,0.02,0.8233,-0.25,73.8683,1.25,104.03,0.02,2.74,19957670.0,6.99,12121040.0,39.490002,4295914.0,4.19,2663000.0,21.76,6286200.0,93.339996,108600.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-15,2022.0,2038.0,1357375.0,135.73,-0.14,14066.8,-0.09,1695.3,3.36,10098.84,0.84,1273.0,3.08,735.75,0.09,6.5388,-0.14,103.66,-0.36,0.8227,-0.07,73.3824,-0.66,103.66,-0.36,2.7,24181115.0,7.14,14028804.0,39.919998,5101710.0,4.2,4463001.0,22.17,4226500.0,96.440002,90000.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-16,2029.0,2045.5,1377225.0,136.0,0.2,14112.05,0.32,1693.9,-0.08,10186.59,0.87,1296.0,1.81,733.8,-0.27,6.5323,-0.1,103.48,-0.17,0.8196,-0.38,73.3497,-0.04,103.48,-0.17,2.67,19798294.0,7.23,11068500.0,39.23,6596798.0,4.16,1439000.0,21.58,5423800.0,93.080002,112100.0,,,,,,,,3.85,,,,,,,0.25,,,,,,,,,,
2020-12-17,2028.0,2041.0,1371300.0,137.31,0.96,14298.0,1.32,1714.0,1.19,10224.51,0.37,1301.0,0.39,721.53,-1.67,6.5321,0.0,103.1,-0.37,0.815,-0.56,72.862,-0.66,103.1,-0.37,2.9,56327000.0,7.52,22867876.0,40.27,6706526.0,4.17,2823106.0,22.18,7318400.0,95.029999,103000.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-18,2049.0,2059.5,1367025.0,137.98,0.49,14227.56,-0.49,1650.5,-3.71,10223.87,-0.01,1325.0,1.84,725.13,0.5,6.5348,0.04,103.31,0.2,0.8157,0.09,73.3477,0.67,103.31,0.2,2.89,40861974.0,7.69,18219259.0,40.349998,7010393.0,3.84,36285000.0,22.01,5137200.0,93.730003,478000.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,2012.5,2023.5,1390350.0,135.91,-1.5,14348.95,0.85,1669.0,1.12,10104.18,-1.17,1323.0,-0.15,725.05,-0.01,6.5467,0.18,103.3,-0.01,0.8167,0.12,74.8058,1.99,103.3,-0.01,2.82,25959073.0,7.54,10642998.0,39.060001,6895293.0,3.74,8260129.0,22.110001,3869400.0,92.860001,122700.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-22,1993.0,2006.5,1383725.0,133.22,-1.98,14097.07,-1.76,1639.4,-1.77,10247.08,1.41,1330.0,0.53,722.45,-0.36,6.5426,-0.06,103.63,0.32,0.822,0.65,75.8958,1.46,103.63,0.32,2.63,41646200.0,7.18,13087000.0,39.240002,3430374.0,3.5,14748000.0,21.610001,4196900.0,92.07,74000.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-23,1999.0,2008.5,1366000.0,134.7,1.11,14236.19,0.99,1664.7,1.54,10288.5,0.4,1362.0,2.41,713.7,-1.21,6.54,-0.04,103.55,-0.08,0.8204,-0.19,75.0744,-1.08,103.55,-0.08,2.63,21040685.0,7.16,10875072.0,39.549999,2229961.0,3.5,10442000.0,22.219999,3480700.0,93.57,65700.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-24,2022.0,2025.5,1372350.0,135.54,0.62,14201.06,-0.25,1664.2,-0.03,10344.15,0.54,1366.0,0.29,714.38,0.1,6.53,-0.15,103.63,0.08,0.8205,0.01,73.8873,-1.58,103.63,0.08,2.72,0.0,7.05,0.0,,,3.49,0.0,21.959999,1075300.0,95.650002,65900.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-25,,,,,,14343.22,1.0,,,10401.49,0.55,,,714.38,0.0,6.5408,0.17,103.48,-0.14,0.8191,-0.17,74.1956,0.42,103.48,-0.14,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,,,,135.67,0.1,14385.47,0.29,1655.8,-0.51,10424.1,0.22,,,711.63,-0.38,6.5346,-0.09,103.78,0.29,0.8184,-0.09,73.757,-0.59,103.78,0.29,2.78,32276520.0,7.0,10687000.0,40.220001,3048912.0,3.52,2514000.0,22.24,4336100.0,95.620003,77500.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-29,2000.0,2004.0,1366275.0,133.97,-1.25,14309.83,-0.53,1647.6,-0.49,10379.98,-0.42,,,715.08,0.48,6.53,-0.07,103.56,-0.21,0.8163,-0.26,74.0354,0.38,103.56,-0.21,2.7,22174900.0,6.9,10736146.0,39.25,4637424.0,3.66,4656913.0,22.040001,3493000.0,95.379997,86800.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-30,1995.5,1997.0,1351250.0,134.01,0.03,14506.41,1.37,1705.4,3.51,10347.08,-0.32,,,710.0,-0.71,6.5208,-0.14,103.17,-0.38,0.8131,-0.39,74.4121,0.51,103.17,-0.38,2.7,16854589.0,7.08,9921447.0,39.860001,2525579.0,3.6,2362618.0,22.950001,3435000.0,98.400002,83500.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2020-12-31,1978.0,1980.5,1345800.0,132.7,-0.98,14758.67,1.74,1707.0,0.1,,,,,709.75,-0.04,6.525,0.06,103.24,0.07,0.8185,0.66,,,103.24,0.07,2.74,0.0,7.07,0.0,,,3.61,0.0,23.049999,3443600.0,98.900002,64700.0,,53.5,4.52,,2.5,53.0,0.7,3.85,55.8,8.5,,110.44,93.96,-1.1,,0.4,55.3,179101.0,46736.0,1680408.0,782849.0,857403.0,2592932.0,169078.0,320597.0
2021-01-01,,,,,,,,,,,,,,709.75,0.0,6.5267,0.03,103.2,-0.04,0.8213,0.34,,,103.2,-0.04,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,2013.5,2016.0,1340525.0,135.42,2.04,15101.55,2.32,1717.9,0.63,10700.94,3.42,1374.0,0.59,704.05,-0.8,6.4601,-1.02,103.1,-0.1,0.8162,-0.62,74.3051,-0.14,103.1,-0.1,2.92,42053584.0,7.23,8957000.0,39.330002,5438103.0,3.51,4960000.0,23.25,5400000.0,95.989998,139300.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2021-01-05,2027.5,2032.5,1324500.0,137.46,1.51,15386.28,1.89,1791.7,4.3,10717.32,0.15,1418.0,3.2,695.63,-1.2,6.455,-0.08,102.72,-0.37,0.813,-0.39,74.0283,-0.37,102.72,-0.37,2.87,33652000.0,7.41,13873790.0,39.189999,5593163.0,3.6,5507000.0,23.67,4297900.0,101.050003,89100.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2021-01-06,2062.5,2068.0,1319075.0,138.15,0.5,15522.46,0.89,1903.7,6.25,10730.79,0.13,1425.0,0.49,696.25,0.09,6.4617,0.1,103.04,0.31,0.8111,-0.23,73.9221,-0.14,103.04,0.31,2.82,41446230.0,7.7,23052480.0,40.970001,7855221.0,3.76,5672427.0,25.209999,5656900.0,109.660004,245700.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2021-01-07,2008.0,2020.5,1313100.0,139.51,0.99,15757.36,1.51,1888.2,-0.82,,,1448.0,1.61,712.45,2.33,6.476,0.22,103.8,0.74,0.8147,0.44,,,103.8,0.74,3.07,121613891.0,7.75,24546378.0,42.040001,6408701.0,3.83,4162468.0,25.23,4445500.0,107.309998,105300.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2021-01-08,2029.5,2032.0,1309100.0,137.67,-1.32,15690.26,-0.43,1856.8,-1.67,10879.47,1.39,1606.0,10.91,711.88,-0.08,6.475,-0.02,103.93,0.13,0.8183,0.44,74.1636,0.33,103.93,0.13,3.03,62736486.0,6.92,81107014.0,41.990002,7848282.0,3.8,2164129.0,24.99,2967700.0,107.080002,120700.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,2008.0,2008.0,1305825.0,134.6,-2.23,15505.29,-1.18,1845.5,-0.6,10849.9,-0.27,1761.0,9.65,719.23,1.03,6.4795,0.07,104.24,0.3,0.8228,0.55,74.6691,0.68,104.24,0.3,2.77,67751907.0,6.85,26382245.0,41.119999,5564673.0,3.79,5349000.0,24.559999,3041900.0,106.029999,78300.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2021-01-12,2025.5,2025.0,1298075.0,136.24,1.22,15952.63,2.89,1888.3,2.31,10761.6,-0.81,1849.0,5.0,724.75,0.77,6.461,-0.29,103.75,-0.47,0.8191,-0.45,73.5369,-1.52,103.75,-0.47,2.77,35601390.0,7.0,22078048.0,42.029999,5985405.0,3.96,6823000.0,25.08,2843600.0,108.470001,65600.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
2021-01-13,2009.5,2008.5,1293300.0,136.25,0.01,15915.7,-0.23,1838.7,-2.63,10674.83,-0.81,1856.0,0.38,737.25,1.72,6.4677,0.1,103.85,0.1,0.8225,0.42,73.7649,0.31,103.85,0.1,2.76,44928833.0,6.92,21669707.0,40.810001,5080191.0,3.9,2709000.0,24.440001,2599900.0,104.93,103700.0,,,,,,,,3.85,,,,,,,,,,,,,,,,,
