"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"14.02.2018","6.035,45","6.009,35","6.035,45","5.963,79","","0,71%"
"13.02.2018","5.992,79","5.920,59","5.999,26","5.896,84","","1,91%"
"12.02.2018","5.880,43","5.854,38","5.910,90","5.834,82","","1,06%"
"09.02.2018","5.818,68","5.833,30","5.872,78","5.813,21","","-1,62%"
"08.02.2018","5.914,43","5.907,79","5.932,21","5.864,28","","-0,20%"
"07.02.2018","5.926,06","5.925,97","5.944,50","5.890,87","","0,66%"
"06.02.2018","5.887,23","5.892,12","5.941,39","5.852,42","","-2,12%"
"05.02.2018","6.014,68","5.946,54","6.018,49","5.922,32","","0,77%"
"02.02.2018","5.968,52","6.060,29","6.072,84","5.955,47","","-1,46%"
"01.02.2018","6.057,07","6.030,32","6.076,52","6.019,61","","0,78%"
"31.01.2018","6.010,35","6.001,06","6.037,78","5.986,83","","-0,20%"
"30.01.2018","6.022,60","6.002,58","6.042,43","5.993,98","","-0,50%"
"29.01.2018","6.052,98","6.062,90","6.109,57","6.038,41","","0,08%"
"26.01.2018","6.047,95","6.096,49","6.105,61","6.018,60","","-0,69%"
"25.01.2018","6.090,12","6.055,24","6.098,42","6.017,44","","1,00%"
"24.01.2018","6.029,75","6.065,23","6.065,23","5.988,01","","-0,72%"
"23.01.2018","6.073,53","6.163,35","6.163,35","6.031,17","","-1,26%"
"22.01.2018","6.151,21","6.099,68","6.153,86","6.099,68","","1,04%"
"19.01.2018","6.088,11","6.056,47","6.096,08","6.032,88","","0,70%"
"18.01.2018","6.045,60","6.055,99","6.077,72","6.015,01","","0,05%"
"17.01.2018","6.042,55","5.939,82","6.042,55","5.924,15","","0,97%"
"16.01.2018","5.984,39","6.036,46","6.064,95","5.967,87","","-1,26%"
"15.01.2018","6.060,71","6.052,85","6.068,44","6.025,02","","0,34%"
"12.01.2018","6.040,06","6.020,46","6.040,06","5.987,44","","0,20%"
"11.01.2018","6.027,97","6.024,86","6.045,28","5.990,84","","0,02%"
"10.01.2018","6.026,48","6.010,55","6.030,44","5.971,82","","0,07%"
"09.01.2018","6.022,02","5.987,07","6.038,40","5.972,35","","0,52%"
"05.01.2018","5.990,95","5.988,89","5.999,54","5.956,60","","-0,32%"
"04.01.2018","6.009,94","5.940,37","6.009,94","5.935,96","","1,24%"
"03.01.2018","5.936,24","5.856,03","5.936,24","5.854,65","","1,94%"
"29.12.2017","5.823,20","5.759,08","5.830,92","5.759,08","","0,72%"
"28.12.2017","5.781,68","5.776,51","5.785,11","5.750,15","","0,21%"
"27.12.2017","5.769,41","5.702,97","5.769,41","5.685,44","","1,11%"
"26.12.2017","5.706,16","5.698,34","5.711,13","5.667,63","","0,23%"
"25.12.2017","5.693,35","5.715,15","5.732,76","5.689,06","","-0,37%"
"22.12.2017","5.714,28","5.689,47","5.727,52","5.672,23","","0,52%"
"21.12.2017","5.684,70","5.732,79","5.748,86","5.673,36","","-0,39%"
"20.12.2017","5.706,82","5.717,60","5.734,13","5.666,13","","-0,37%"
"19.12.2017","5.727,92","5.737,04","5.755,16","5.700,14","","-0,20%"
"18.12.2017","5.739,34","5.751,25","5.773,40","5.714,42","","-0,23%"
"15.12.2017","5.752,63","5.729,17","5.752,63","5.689,23","","0,17%"
"14.12.2017","5.743,05","5.681,03","5.743,05","5.673,11","","1,68%"
"13.12.2017","5.648,22","5.735,82","5.739,93","5.642,83","","-1,93%"
"12.12.2017","5.759,60","5.752,56","5.764,33","5.693,26","","0,00%"
"11.12.2017","5.759,38","5.639,70","5.759,38","5.639,70","","2,17%"
"08.12.2017","5.637,21","5.666,44","5.688,37","5.618,84","","-0,12%"
"07.12.2017","5.644,18","5.664,51","5.664,51","5.612,97","","-0,57%"
"06.12.2017","5.676,64","5.579,24","5.676,64","5.565,40","","1,57%"
"05.12.2017","5.589,11","5.646,72","5.649,07","5.563,71","","-1,09%"
"04.12.2017","5.650,48","5.663,73","5.678,24","5.641,37","","-0,93%"
"01.12.2017","5.703,38","5.700,31","5.703,38","5.666,86","","0,10%"
