"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"31.05.2024","1.815,00","1.815,00","1.815,00","1.815,00","","0,78%"
"30.05.2024","1.801,00","1.801,00","1.801,00","1.801,00","","0,61%"
"29.05.2024","1.790,00","1.790,00","1.790,00","1.790,00","","0,34%"
"28.05.2024","1.784,00","1.784,00","1.784,00","1.784,00","","-0,72%"
"24.05.2024","1.797,00","1.797,00","1.797,00","1.797,00","","0,06%"
"23.05.2024","1.796,00","1.796,00","1.796,00","1.796,00","","-0,44%"
"22.05.2024","1.804,00","1.804,00","1.804,00","1.804,00","","-1,37%"
"21.05.2024","1.829,00","1.829,00","1.829,00","1.829,00","","-0,97%"
"20.05.2024","1.847,00","1.847,00","1.847,00","1.847,00","","0,16%"
"17.05.2024","1.844,00","1.844,00","1.844,00","1.844,00","","1,49%"
"16.05.2024","1.817,00","1.817,00","1.817,00","1.817,00","","-3,81%"
"15.05.2024","1.889,00","1.889,00","1.889,00","1.889,00","","-5,22%"
"14.05.2024","1.993,00","1.993,00","1.993,00","1.993,00","","-3,53%"
"13.05.2024","2.066,00","2.066,00","2.066,00","2.066,00","","-2,96%"
"10.05.2024","2.129,00","2.129,00","2.129,00","2.129,00","","-1,71%"
"09.05.2024","2.166,00","2.166,00","2.166,00","2.166,00","","-1,68%"
"08.05.2024","2.203,00","2.203,00","2.203,00","2.203,00","","5,76%"
"07.05.2024","2.083,00","2.083,00","2.083,00","2.083,00","","11,03%"
"03.05.2024","1.876,00","1.876,00","1.876,00","1.876,00","","5,75%"
"02.05.2024","1.774,00","1.774,00","1.774,00","1.774,00","","5,09%"
"01.05.2024","1.688,00","1.688,00","1.688,00","1.688,00","","0,18%"
"30.04.2024","1.685,00","1.685,00","1.685,00","1.685,00","","0,06%"
"29.04.2024","1.684,00","1.684,00","1.684,00","1.684,00","","-2,15%"
"26.04.2024","1.721,00","1.721,00","1.721,00","1.721,00","","-1,26%"
"25.04.2024","1.743,00","1.743,00","1.743,00","1.743,00","","-1,75%"
"24.04.2024","1.774,00","1.774,00","1.774,00","1.774,00","","-1,66%"
"23.04.2024","1.804,00","1.804,00","1.804,00","1.804,00","","-4,14%"
"22.04.2024","1.882,00","1.882,00","1.882,00","1.882,00","","-1,93%"
"19.04.2024","1.919,00","1.919,00","1.919,00","1.919,00","","0,95%"
"18.04.2024","1.901,00","1.901,00","1.901,00","1.901,00","","3,09%"
"17.04.2024","1.844,00","1.844,00","1.844,00","1.844,00","","3,65%"
"16.04.2024","1.779,00","1.779,00","1.779,00","1.779,00","","2,83%"
"15.04.2024","1.730,00","1.730,00","1.730,00","1.730,00","","0,06%"
"12.04.2024","1.729,00","1.729,00","1.729,00","1.729,00","","2,31%"
"11.04.2024","1.690,00","1.690,00","1.690,00","1.690,00","","6,49%"
"10.04.2024","1.587,00","1.587,00","1.587,00","1.587,00","","1,08%"
"09.04.2024","1.570,00","1.570,00","1.570,00","1.570,00","","-1,51%"
"08.04.2024","1.594,00","1.594,00","1.594,00","1.594,00","","-2,09%"
"05.04.2024","1.628,00","1.628,00","1.628,00","1.628,00","","-2,46%"
"04.04.2024","1.669,00","1.669,00","1.669,00","1.669,00","","-2,45%"
"03.04.2024","1.711,00","1.711,00","1.711,00","1.711,00","","-0,18%"
"02.04.2024","1.714,00","1.714,00","1.714,00","1.714,00","","-5,88%"
"28.03.2024","1.821,00","1.821,00","1.821,00","1.821,00","","-1,30%"
"27.03.2024","1.845,00","1.845,00","1.845,00","1.845,00","","-7,24%"
"26.03.2024","1.989,00","1.989,00","1.989,00","1.989,00","","-6,31%"
"25.03.2024","2.123,00","2.123,00","2.123,00","2.123,00","","-3,32%"
"22.03.2024","2.196,00","2.196,00","2.196,00","2.196,00","","-1,96%"
"21.03.2024","2.240,00","2.240,00","2.240,00","2.240,00","","-1,93%"
"20.03.2024","2.284,00","2.284,00","2.284,00","2.284,00","","-4,52%"
"19.03.2024","2.392,00","2.392,00","2.392,00","2.392,00","","-1,12%"
"18.03.2024","2.419,00","2.419,00","2.419,00","2.419,00","","1,90%"
"15.03.2024","2.374,00","2.374,00","2.374,00","2.374,00","","1,02%"
"14.03.2024","2.350,00","2.350,00","2.350,00","2.350,00","","-0,84%"
"13.03.2024","2.370,00","2.370,00","2.370,00","2.370,00","","2,38%"
"12.03.2024","2.315,00","2.315,00","2.315,00","2.315,00","","-2,61%"
"11.03.2024","2.377,00","2.377,00","2.377,00","2.377,00","","1,36%"
"08.03.2024","2.345,00","2.345,00","2.345,00","2.345,00","","4,18%"
"07.03.2024","2.251,00","2.251,00","2.251,00","2.251,00","","3,45%"
"06.03.2024","2.176,00","2.176,00","2.176,00","2.176,00","","-5,02%"
"05.03.2024","2.291,00","2.291,00","2.291,00","2.291,00","","-0,26%"
"04.03.2024","2.297,00","2.297,00","2.297,00","2.297,00","","4,27%"
"01.03.2024","2.203,00","2.203,00","2.203,00","2.203,00","","4,36%"
"29.02.2024","2.111,00","2.111,00","2.111,00","2.111,00","","3,43%"
"28.02.2024","2.041,00","2.041,00","2.041,00","2.041,00","","7,48%"
"27.02.2024","1.899,00","1.899,00","1.899,00","1.899,00","","1,50%"
"26.02.2024","1.871,00","1.871,00","1.871,00","1.871,00","","0,27%"
"23.02.2024","1.866,00","1.866,00","1.866,00","1.866,00","","6,51%"
"22.02.2024","1.752,00","1.752,00","1.752,00","1.752,00","","4,53%"
"21.02.2024","1.676,00","1.676,00","1.676,00","1.676,00","","2,70%"
"20.02.2024","1.632,00","1.632,00","1.632,00","1.632,00","","0,18%"
"19.02.2024","1.629,00","1.629,00","1.629,00","1.629,00","","1,18%"
"16.02.2024","1.610,00","1.610,00","1.610,00","1.610,00","","1,83%"
"15.02.2024","1.581,00","1.581,00","1.581,00","1.581,00","","-0,06%"
"14.02.2024","1.582,00","1.582,00","1.582,00","1.582,00","","-0,19%"
"13.02.2024","1.585,00","1.585,00","1.585,00","1.585,00","","0,83%"
"12.02.2024","1.572,00","1.572,00","1.572,00","1.572,00","","1,75%"
"09.02.2024","1.545,00","1.545,00","1.545,00","1.545,00","","4,89%"
"08.02.2024","1.473,00","1.473,00","1.473,00","1.473,00","","-0,94%"
"07.02.2024","1.487,00","1.487,00","1.487,00","1.487,00","","-1,91%"
"06.02.2024","1.516,00","1.516,00","1.516,00","1.516,00","","5,57%"
"05.02.2024","1.436,00","1.436,00","1.436,00","1.436,00","","2,06%"
"02.02.2024","1.407,00","1.407,00","1.407,00","1.407,00","","1,37%"
"01.02.2024","1.388,00","1.388,00","1.388,00","1.388,00","","-0,72%"
"31.01.2024","1.398,00","1.398,00","1.398,00","1.398,00","","0,07%"
"30.01.2024","1.397,00","1.397,00","1.397,00","1.397,00","","-4,32%"
"29.01.2024","1.460,00","1.460,00","1.460,00","1.460,00","","-3,82%"
"26.01.2024","1.518,00","1.518,00","1.518,00","1.518,00","","1,27%"
"25.01.2024","1.499,00","1.499,00","1.499,00","1.499,00","","-0,53%"
"24.01.2024","1.507,00","1.507,00","1.507,00","1.507,00","","2,31%"
"23.01.2024","1.473,00","1.473,00","1.473,00","1.473,00","","-2,96%"
"22.01.2024","1.518,00","1.518,00","1.518,00","1.518,00","","1,00%"
"19.01.2024","1.503,00","1.503,00","1.503,00","1.503,00","","10,76%"
"18.01.2024","1.357,00","1.357,00","1.357,00","1.357,00","","3,75%"
"17.01.2024","1.308,00","1.308,00","1.308,00","1.308,00","","-1,21%"
"16.01.2024","1.324,00","1.324,00","1.324,00","1.324,00","","-2,65%"
"15.01.2024","1.360,00","1.360,00","1.360,00","1.360,00","","-6,85%"
"12.01.2024","1.460,00","1.460,00","1.460,00","1.460,00","","-6,05%"
"11.01.2024","1.554,00","1.554,00","1.554,00","1.554,00","","-6,61%"
"10.01.2024","1.664,00","1.664,00","1.664,00","1.664,00","","-11,25%"
"09.01.2024","1.875,00","1.875,00","1.875,00","1.875,00","","-7,27%"
"08.01.2024","2.022,00","2.022,00","2.022,00","2.022,00","","-4,17%"
"05.01.2024","2.110,00","2.110,00","2.110,00","2.110,00","","1,15%"
"04.01.2024","2.086,00","2.086,00","2.086,00","2.086,00","","-0,24%"
"03.01.2024","2.091,00","2.091,00","2.091,00","2.091,00","","-0,10%"
"02.01.2024","2.093,00","2.093,00","2.093,00","2.093,00","","-0,05%"
"22.12.2023","2.094,00","2.094,00","2.094,00","2.094,00","","0,34%"
"21.12.2023","2.087,00","2.087,00","2.087,00","2.087,00","","-2,93%"
"20.12.2023","2.150,00","2.150,00","2.150,00","2.150,00","","-3,11%"
"19.12.2023","2.219,00","2.219,00","2.219,00","2.219,00","","-3,02%"
"18.12.2023","2.288,00","2.288,00","2.288,00","2.288,00","","-2,56%"
"15.12.2023","2.348,00","2.348,00","2.348,00","2.348,00","","-2,61%"
"14.12.2023","2.411,00","2.411,00","2.411,00","2.411,00","","-1,11%"
"13.12.2023","2.438,00","2.438,00","2.438,00","2.438,00","","-4,43%"
"12.12.2023","2.551,00","2.551,00","2.551,00","2.551,00","","1,67%"
"11.12.2023","2.509,00","2.509,00","2.509,00","2.509,00","","1,05%"
"08.12.2023","2.483,00","2.483,00","2.483,00","2.483,00","","-0,48%"
"07.12.2023","2.495,00","2.495,00","2.495,00","2.495,00","","-12,39%"
"06.12.2023","2.848,00","2.848,00","2.848,00","2.848,00","","-9,39%"
"05.12.2023","3.143,00","3.143,00","3.143,00","3.143,00","","-6,07%"
"04.12.2023","3.346,00","3.346,00","3.346,00","3.346,00","","4,82%"
"01.12.2023","3.192,00","3.192,00","3.192,00","3.192,00","","8,68%"
"30.11.2023","2.937,00","2.937,00","2.937,00","2.937,00","","8,94%"
"29.11.2023","2.696,00","2.696,00","2.696,00","2.696,00","","12,76%"
"28.11.2023","2.391,00","2.391,00","2.391,00","2.391,00","","5,84%"
"27.11.2023","2.259,00","2.259,00","2.259,00","2.259,00","","7,47%"
"24.11.2023","2.102,00","2.102,00","2.102,00","2.102,00","","13,32%"
"23.11.2023","1.855,00","1.855,00","1.855,00","1.855,00","","5,70%"
"22.11.2023","1.755,00","1.755,00","1.755,00","1.755,00","","-2,28%"
"21.11.2023","1.796,00","1.796,00","1.796,00","1.796,00","","-1,16%"
"20.11.2023","1.817,00","1.817,00","1.817,00","1.817,00","","-0,16%"
"17.11.2023","1.820,00","1.820,00","1.820,00","1.820,00","","3,53%"
"16.11.2023","1.758,00","1.758,00","1.758,00","1.758,00","","4,15%"
"15.11.2023","1.688,00","1.688,00","1.688,00","1.688,00","","1,56%"
"14.11.2023","1.662,00","1.662,00","1.662,00","1.662,00","","0,42%"
"13.11.2023","1.655,00","1.655,00","1.655,00","1.655,00","","0,73%"
"10.11.2023","1.643,00","1.643,00","1.643,00","1.643,00","","2,82%"
"09.11.2023","1.598,00","1.598,00","1.598,00","1.598,00","","4,44%"
"08.11.2023","1.530,00","1.530,00","1.530,00","1.530,00","","-1,86%"
"07.11.2023","1.559,00","1.559,00","1.559,00","1.559,00","","2,36%"
"06.11.2023","1.523,00","1.523,00","1.523,00","1.523,00","","4,17%"
"03.11.2023","1.462,00","1.462,00","1.462,00","1.462,00","","5,56%"
"02.11.2023","1.385,00","1.385,00","1.385,00","1.385,00","","-1,14%"
"01.11.2023","1.401,00","1.401,00","1.401,00","1.401,00","","-3,98%"
"31.10.2023","1.459,00","1.459,00","1.459,00","1.459,00","","-2,86%"
"30.10.2023","1.502,00","1.502,00","1.502,00","1.502,00","","-3,90%"
"27.10.2023","1.563,00","1.563,00","1.563,00","1.563,00","","-5,96%"
"26.10.2023","1.662,00","1.662,00","1.662,00","1.662,00","","-9,28%"
"25.10.2023","1.832,00","1.832,00","1.832,00","1.832,00","","-6,00%"
"24.10.2023","1.949,00","1.949,00","1.949,00","1.949,00","","-3,37%"
"23.10.2023","2.017,00","2.017,00","2.017,00","2.017,00","","-1,42%"
"20.10.2023","2.046,00","2.046,00","2.046,00","2.046,00","","-1,21%"
"19.10.2023","2.071,00","2.071,00","2.071,00","2.071,00","","-1,62%"
"18.10.2023","2.105,00","2.105,00","2.105,00","2.105,00","","2,28%"
"17.10.2023","2.058,00","2.058,00","2.058,00","2.058,00","","4,36%"
"16.10.2023","1.972,00","1.972,00","1.972,00","1.972,00","","1,39%"
"13.10.2023","1.945,00","1.945,00","1.945,00","1.945,00","","0,52%"
"12.10.2023","1.935,00","1.935,00","1.935,00","1.935,00","","-0,67%"
"11.10.2023","1.948,00","1.948,00","1.948,00","1.948,00","","-1,77%"
"10.10.2023","1.983,00","1.983,00","1.983,00","1.983,00","","-0,40%"
"09.10.2023","1.991,00","1.991,00","1.991,00","1.991,00","","3,21%"
"06.10.2023","1.929,00","1.929,00","1.929,00","1.929,00","","5,58%"
"05.10.2023","1.827,00","1.827,00","1.827,00","1.827,00","","2,76%"
"04.10.2023","1.778,00","1.778,00","1.778,00","1.778,00","","-0,11%"
"03.10.2023","1.780,00","1.780,00","1.780,00","1.780,00","","2,48%"
"02.10.2023","1.737,00","1.737,00","1.737,00","1.737,00","","2,12%"
"29.09.2023","1.701,00","1.701,00","1.701,00","1.701,00","","-0,87%"
"28.09.2023","1.716,00","1.716,00","1.716,00","1.716,00","","-2,05%"
"27.09.2023","1.752,00","1.752,00","1.752,00","1.752,00","","3,42%"
"26.09.2023","1.694,00","1.694,00","1.694,00","1.694,00","","4,96%"
"25.09.2023","1.614,00","1.614,00","1.614,00","1.614,00","","1,32%"
"22.09.2023","1.593,00","1.593,00","1.593,00","1.593,00","","1,53%"
"21.09.2023","1.569,00","1.569,00","1.569,00","1.569,00","","-0,95%"
"20.09.2023","1.584,00","1.584,00","1.584,00","1.584,00","","3,80%"
"19.09.2023","1.526,00","1.526,00","1.526,00","1.526,00","","6,05%"
"18.09.2023","1.439,00","1.439,00","1.439,00","1.439,00","","4,20%"
"15.09.2023","1.381,00","1.381,00","1.381,00","1.381,00","","3,06%"
"14.09.2023","1.340,00","1.340,00","1.340,00","1.340,00","","3,88%"
"13.09.2023","1.290,00","1.290,00","1.290,00","1.290,00","","4,45%"
"12.09.2023","1.235,00","1.235,00","1.235,00","1.235,00","","2,15%"
"11.09.2023","1.209,00","1.209,00","1.209,00","1.209,00","","1,94%"
"08.09.2023","1.186,00","1.186,00","1.186,00","1.186,00","","3,94%"
"07.09.2023","1.141,00","1.141,00","1.141,00","1.141,00","","5,55%"
"06.09.2023","1.081,00","1.081,00","1.081,00","1.081,00","","1,69%"
"05.09.2023","1.063,00","1.063,00","1.063,00","1.063,00","","-1,85%"
"04.09.2023","1.083,00","1.083,00","1.083,00","1.083,00","","1,69%"
"01.09.2023","1.065,00","1.065,00","1.065,00","1.065,00","","-1,93%"
"31.08.2023","1.086,00","1.086,00","1.086,00","1.086,00","","-0,73%"
"30.08.2023","1.094,00","1.094,00","1.094,00","1.094,00","","-1,17%"
"29.08.2023","1.107,00","1.107,00","1.107,00","1.107,00","","2,50%"
"25.08.2023","1.080,00","1.080,00","1.080,00","1.080,00","","-2,70%"
"24.08.2023","1.110,00","1.110,00","1.110,00","1.110,00","","-3,56%"
"23.08.2023","1.151,00","1.151,00","1.151,00","1.151,00","","-3,60%"
"22.08.2023","1.194,00","1.194,00","1.194,00","1.194,00","","-2,37%"
"21.08.2023","1.223,00","1.223,00","1.223,00","1.223,00","","-1,13%"
"18.08.2023","1.237,00","1.237,00","1.237,00","1.237,00","","-0,80%"
"17.08.2023","1.247,00","1.247,00","1.247,00","1.247,00","","1,14%"
"16.08.2023","1.233,00","1.233,00","1.233,00","1.233,00","","5,75%"
"15.08.2023","1.166,00","1.166,00","1.166,00","1.166,00","","2,73%"
"14.08.2023","1.135,00","1.135,00","1.135,00","1.135,00","","0,53%"
"11.08.2023","1.129,00","1.129,00","1.129,00","1.129,00","","-0,70%"
"10.08.2023","1.137,00","1.137,00","1.137,00","1.137,00","","-0,61%"
"09.08.2023","1.144,00","1.144,00","1.144,00","1.144,00","","0,18%"
"08.08.2023","1.142,00","1.142,00","1.142,00","1.142,00","","-0,26%"
"07.08.2023","1.145,00","1.145,00","1.145,00","1.145,00","","0,79%"
"04.08.2023","1.136,00","1.136,00","1.136,00","1.136,00","","0,71%"
"03.08.2023","1.128,00","1.128,00","1.128,00","1.128,00","","0,45%"
"02.08.2023","1.123,00","1.123,00","1.123,00","1.123,00","","-2,35%"
"01.08.2023","1.150,00","1.150,00","1.150,00","1.150,00","","2,04%"
"31.07.2023","1.127,00","1.127,00","1.127,00","1.127,00","","1,53%"
"28.07.2023","1.110,00","1.110,00","1.110,00","1.110,00","","1,19%"
"27.07.2023","1.097,00","1.097,00","1.097,00","1.097,00","","2,81%"
"26.07.2023","1.067,00","1.067,00","1.067,00","1.067,00","","10,91%"
"25.07.2023","962,00","962,00","962,00","962,00","","-0,52%"
"24.07.2023","967,00","967,00","967,00","967,00","","-1,12%"
"21.07.2023","978,00","978,00","978,00","978,00","","0,10%"
"20.07.2023","977,00","977,00","977,00","977,00","","-2,69%"
"19.07.2023","1.004,00","1.004,00","1.004,00","1.004,00","","-3,18%"
"18.07.2023","1.037,00","1.037,00","1.037,00","1.037,00","","-3,36%"
"17.07.2023","1.073,00","1.073,00","1.073,00","1.073,00","","-1,56%"
"14.07.2023","1.090,00","1.090,00","1.090,00","1.090,00","","-1,18%"
"13.07.2023","1.103,00","1.103,00","1.103,00","1.103,00","","1,38%"
"12.07.2023","1.088,00","1.088,00","1.088,00","1.088,00","","5,43%"
"11.07.2023","1.032,00","1.032,00","1.032,00","1.032,00","","0,78%"
"10.07.2023","1.024,00","1.024,00","1.024,00","1.024,00","","1,49%"
"07.07.2023","1.009,00","1.009,00","1.009,00","1.009,00","","1,61%"
"06.07.2023","993,00","993,00","993,00","993,00","","-0,10%"
"05.07.2023","994,00","994,00","994,00","994,00","","-4,79%"
"04.07.2023","1.044,00","1.044,00","1.044,00","1.044,00","","-2,25%"
"03.07.2023","1.068,00","1.068,00","1.068,00","1.068,00","","-2,11%"
"30.06.2023","1.091,00","1.091,00","1.091,00","1.091,00","","-1,89%"
"29.06.2023","1.112,00","1.112,00","1.112,00","1.112,00","","-2,28%"
"28.06.2023","1.138,00","1.138,00","1.138,00","1.138,00","","-3,80%"
"27.06.2023","1.183,00","1.183,00","1.183,00","1.183,00","","-4,06%"
"26.06.2023","1.233,00","1.233,00","1.233,00","1.233,00","","-0,56%"
"23.06.2023","1.240,00","1.240,00","1.240,00","1.240,00","","1,97%"
"22.06.2023","1.216,00","1.216,00","1.216,00","1.216,00","","6,85%"
"21.06.2023","1.138,00","1.138,00","1.138,00","1.138,00","","5,57%"
"20.06.2023","1.078,00","1.078,00","1.078,00","1.078,00","","1,22%"
"19.06.2023","1.065,00","1.065,00","1.065,00","1.065,00","","-1,02%"
"16.06.2023","1.076,00","1.076,00","1.076,00","1.076,00","","-1,65%"
"15.06.2023","1.094,00","1.094,00","1.094,00","1.094,00","","1,39%"
"14.06.2023","1.079,00","1.079,00","1.079,00","1.079,00","","0,47%"
"13.06.2023","1.074,00","1.074,00","1.074,00","1.074,00","","1,70%"
"12.06.2023","1.056,00","1.056,00","1.056,00","1.056,00","","0,09%"
"09.06.2023","1.055,00","1.055,00","1.055,00","1.055,00","","1,44%"
"08.06.2023","1.040,00","1.040,00","1.040,00","1.040,00","","1,96%"
"07.06.2023","1.020,00","1.020,00","1.020,00","1.020,00","","0,39%"
"06.06.2023","1.016,00","1.016,00","1.016,00","1.016,00","","8,20%"
"05.06.2023","939,00","939,00","939,00","939,00","","2,18%"
"02.06.2023","919,00","919,00","919,00","919,00","","-1,92%"
"01.06.2023","937,00","937,00","937,00","937,00","","-4,09%"
"31.05.2023","977,00","977,00","977,00","977,00","","-13,00%"
"30.05.2023","1.123,00","1.123,00","1.123,00","1.123,00","","-4,18%"
"26.05.2023","1.172,00","1.172,00","1.172,00","1.172,00","","-3,54%"
"25.05.2023","1.215,00","1.215,00","1.215,00","1.215,00","","-6,18%"
"24.05.2023","1.295,00","1.295,00","1.295,00","1.295,00","","-3,93%"
"23.05.2023","1.348,00","1.348,00","1.348,00","1.348,00","","-1,25%"
"22.05.2023","1.365,00","1.365,00","1.365,00","1.365,00","","-1,37%"
"19.05.2023","1.384,00","1.384,00","1.384,00","1.384,00","","-1,28%"
"18.05.2023","1.402,00","1.402,00","1.402,00","1.402,00","","-1,61%"
"17.05.2023","1.425,00","1.425,00","1.425,00","1.425,00","","-3,46%"
"16.05.2023","1.476,00","1.476,00","1.476,00","1.476,00","","-3,02%"
"15.05.2023","1.522,00","1.522,00","1.522,00","1.522,00","","-2,31%"
"12.05.2023","1.558,00","1.558,00","1.558,00","1.558,00","","-3,11%"
"11.05.2023","1.608,00","1.608,00","1.608,00","1.608,00","","-1,95%"
"10.05.2023","1.640,00","1.640,00","1.640,00","1.640,00","","2,63%"
"09.05.2023","1.598,00","1.598,00","1.598,00","1.598,00","","2,57%"
"05.05.2023","1.558,00","1.558,00","1.558,00","1.558,00","","0,84%"
"04.05.2023","1.545,00","1.545,00","1.545,00","1.545,00","","-0,83%"
"03.05.2023","1.558,00","1.558,00","1.558,00","1.558,00","","0,39%"
"02.05.2023","1.552,00","1.552,00","1.552,00","1.552,00","","-1,52%"
"28.04.2023","1.576,00","1.576,00","1.576,00","1.576,00","","-0,32%"
"27.04.2023","1.581,00","1.581,00","1.581,00","1.581,00","","2,93%"
"26.04.2023","1.536,00","1.536,00","1.536,00","1.536,00","","1,72%"
"25.04.2023","1.510,00","1.510,00","1.510,00","1.510,00","","-0,46%"
"24.04.2023","1.517,00","1.517,00","1.517,00","1.517,00","","0,86%"
"21.04.2023","1.504,00","1.504,00","1.504,00","1.504,00","","5,03%"
"20.04.2023","1.432,00","1.432,00","1.432,00","1.432,00","","4,37%"
"19.04.2023","1.372,00","1.372,00","1.372,00","1.372,00","","0,29%"
"18.04.2023","1.368,00","1.368,00","1.368,00","1.368,00","","-3,12%"
"17.04.2023","1.412,00","1.412,00","1.412,00","1.412,00","","-1,60%"
"14.04.2023","1.435,00","1.435,00","1.435,00","1.435,00","","-1,91%"
"13.04.2023","1.463,00","1.463,00","1.463,00","1.463,00","","0,00%"
"12.04.2023","1.463,00","1.463,00","1.463,00","1.463,00","","-2,92%"
"11.04.2023","1.507,00","1.507,00","1.507,00","1.507,00","","-3,40%"
"06.04.2023","1.560,00","1.560,00","1.560,00","1.560,00","","2,30%"
"05.04.2023","1.525,00","1.525,00","1.525,00","1.525,00","","3,53%"
"04.04.2023","1.473,00","1.473,00","1.473,00","1.473,00","","4,32%"
"03.04.2023","1.412,00","1.412,00","1.412,00","1.412,00","","1,66%"
"31.03.2023","1.389,00","1.389,00","1.389,00","1.389,00","","-1,00%"
"30.03.2023","1.403,00","1.403,00","1.403,00","1.403,00","","-0,28%"
"29.03.2023","1.407,00","1.407,00","1.407,00","1.407,00","","0,36%"
"28.03.2023","1.402,00","1.402,00","1.402,00","1.402,00","","-3,71%"
"27.03.2023","1.456,00","1.456,00","1.456,00","1.456,00","","-2,22%"
"24.03.2023","1.489,00","1.489,00","1.489,00","1.489,00","","0,34%"
"23.03.2023","1.484,00","1.484,00","1.484,00","1.484,00","","1,92%"
"22.03.2023","1.456,00","1.456,00","1.456,00","1.456,00","","-3,70%"
"21.03.2023","1.512,00","1.512,00","1.512,00","1.512,00","","-1,95%"
"20.03.2023","1.542,00","1.542,00","1.542,00","1.542,00","","0,46%"
"17.03.2023","1.535,00","1.535,00","1.535,00","1.535,00","","-1,60%"
"16.03.2023","1.560,00","1.560,00","1.560,00","1.560,00","","-2,68%"
"15.03.2023","1.603,00","1.603,00","1.603,00","1.603,00","","1,01%"
"14.03.2023","1.587,00","1.587,00","1.587,00","1.587,00","","8,33%"
"13.03.2023","1.465,00","1.465,00","1.465,00","1.465,00","","2,88%"
"10.03.2023","1.424,00","1.424,00","1.424,00","1.424,00","","3,26%"
"09.03.2023","1.379,00","1.379,00","1.379,00","1.379,00","","3,92%"
"08.03.2023","1.327,00","1.327,00","1.327,00","1.327,00","","2,23%"
"07.03.2023","1.298,00","1.298,00","1.298,00","1.298,00","","3,18%"
"06.03.2023","1.258,00","1.258,00","1.258,00","1.258,00","","3,88%"
"03.03.2023","1.211,00","1.211,00","1.211,00","1.211,00","","5,76%"
"02.03.2023","1.145,00","1.145,00","1.145,00","1.145,00","","4,19%"
"01.03.2023","1.099,00","1.099,00","1.099,00","1.099,00","","11,01%"
"28.02.2023","990,00","990,00","990,00","990,00","","5,88%"
"27.02.2023","935,00","935,00","935,00","935,00","","5,89%"
"24.02.2023","883,00","883,00","883,00","883,00","","8,21%"
"23.02.2023","816,00","816,00","816,00","816,00","","21,07%"
"22.02.2023","674,00","674,00","674,00","674,00","","13,47%"
"21.02.2023","594,00","594,00","594,00","594,00","","7,61%"
"20.02.2023","552,00","552,00","552,00","552,00","","2,60%"
"17.02.2023","538,00","538,00","538,00","538,00","","1,51%"
"16.02.2023","530,00","530,00","530,00","530,00","","-2,03%"
"15.02.2023","541,00","541,00","541,00","541,00","","-3,91%"
"14.02.2023","563,00","563,00","563,00","563,00","","-8,60%"
"13.02.2023","616,00","616,00","616,00","616,00","","2,33%"
"10.02.2023","602,00","602,00","602,00","602,00","","1,69%"
"09.02.2023","592,00","592,00","592,00","592,00","","-1,82%"
"08.02.2023","603,00","603,00","603,00","603,00","","0,33%"
"07.02.2023","601,00","601,00","601,00","601,00","","-1,15%"
"06.02.2023","608,00","608,00","608,00","608,00","","-2,09%"
"03.02.2023","621,00","621,00","621,00","621,00","","-2,97%"
"02.02.2023","640,00","640,00","640,00","640,00","","-4,19%"
"01.02.2023","668,00","668,00","668,00","668,00","","-1,91%"
"31.01.2023","681,00","681,00","681,00","681,00","","0,15%"
"30.01.2023","680,00","680,00","680,00","680,00","","0,59%"
"27.01.2023","676,00","676,00","676,00","676,00","","-0,15%"
"26.01.2023","677,00","677,00","677,00","677,00","","-3,70%"
"25.01.2023","703,00","703,00","703,00","703,00","","-2,50%"
"24.01.2023","721,00","721,00","721,00","721,00","","-2,57%"
"23.01.2023","740,00","740,00","740,00","740,00","","-3,01%"
"20.01.2023","763,00","763,00","763,00","763,00","","-4,74%"
"19.01.2023","801,00","801,00","801,00","801,00","","-8,35%"
"18.01.2023","874,00","874,00","874,00","874,00","","-5,10%"
"17.01.2023","921,00","921,00","921,00","921,00","","-2,64%"
"16.01.2023","946,00","946,00","946,00","946,00","","0,00%"
"13.01.2023","946,00","946,00","946,00","946,00","","-3,07%"
"12.01.2023","976,00","976,00","976,00","976,00","","-6,42%"
"11.01.2023","1.043,00","1.043,00","1.043,00","1.043,00","","-4,84%"
"10.01.2023","1.096,00","1.096,00","1.096,00","1.096,00","","-3,78%"
"09.01.2023","1.139,00","1.139,00","1.139,00","1.139,00","","0,80%"
"06.01.2023","1.130,00","1.130,00","1.130,00","1.130,00","","-1,40%"
"05.01.2023","1.146,00","1.146,00","1.146,00","1.146,00","","-2,55%"
"04.01.2023","1.176,00","1.176,00","1.176,00","1.176,00","","-5,92%"
"03.01.2023","1.250,00","1.250,00","1.250,00","1.250,00","","-17,49%"
"23.12.2022","1.515,00","1.515,00","1.515,00","1.515,00","","-8,18%"
"22.12.2022","1.650,00","1.650,00","1.650,00","1.650,00","","-4,24%"
"21.12.2022","1.723,00","1.723,00","1.723,00","1.723,00","","7,96%"
"20.12.2022","1.596,00","1.596,00","1.596,00","1.596,00","","3,10%"
"19.12.2022","1.548,00","1.548,00","1.548,00","1.548,00","","-0,77%"
"16.12.2022","1.560,00","1.560,00","1.560,00","1.560,00","","2,09%"
"15.12.2022","1.528,00","1.528,00","1.528,00","1.528,00","","9,06%"
"14.12.2022","1.401,00","1.401,00","1.401,00","1.401,00","","3,24%"
"13.12.2022","1.357,00","1.357,00","1.357,00","1.357,00","","-0,29%"
