"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2021","2,346.5","2,363.9","2,363.9","2,286.8","","-0.74%"
"08/11/2021","2,363.9","2,310.1","2,368.3","2,306.5","","2.33%"
"08/10/2021","2,310.1","2,222.0","2,323.3","2,222.0","","3.97%"
"08/09/2021","2,222.0","2,224.1","2,236.6","2,187.1","","-0.09%"
"08/06/2021","2,224.1","2,179.3","2,235.1","2,179.3","","2.06%"
"08/05/2021","2,179.3","2,191.5","2,213.3","2,177.4","","-0.56%"
"08/04/2021","2,191.5","2,283.4","2,283.4","2,188.9","","-4.03%"
"08/03/2021","2,283.4","2,249.4","2,286.9","2,209.4","","1.52%"
"08/02/2021","2,249.4","2,295.0","2,331.0","2,245.4","","-1.99%"
"07/30/2021","2,295.0","2,316.6","2,334.2","2,277.8","","-0.93%"
"07/29/2021","2,316.6","2,216.1","2,342.4","2,216.1","","4.54%"
"07/28/2021","2,216.1","2,186.9","2,229.8","2,166.2","","1.33%"
"07/27/2021","2,186.9","2,208.7","2,208.7","2,157.1","","-0.99%"
"07/26/2021","2,208.7","2,146.3","2,212.6","2,146.3","","2.91%"
"07/23/2021","2,146.3","2,134.7","2,148.9","2,110.9","","0.55%"
"07/22/2021","2,134.7","2,153.4","2,153.4","2,096.6","","-0.87%"
"07/21/2021","2,153.4","2,075.0","2,167.4","2,075.0","","3.78%"
"07/20/2021","2,075.0","2,010.8","2,089.0","1,992.2","","3.19%"
"07/19/2021","2,010.8","2,080.3","2,080.3","1,975.3","","-3.34%"
"07/16/2021","2,080.3","2,164.1","2,176.3","2,073.7","","-3.87%"
"07/15/2021","2,164.1","2,166.6","2,198.0","2,138.6","","-0.11%"
"07/14/2021","2,166.6","2,177.3","2,234.4","2,161.7","","-0.49%"
"07/13/2021","2,177.3","2,229.1","2,229.1","2,173.3","","-2.32%"
"07/12/2021","2,229.1","2,230.3","2,250.2","2,187.7","","-0.06%"
"07/09/2021","2,230.3","2,138.9","2,238.4","2,138.9","","4.28%"
"07/08/2021","2,138.9","2,187.5","2,187.5","2,097.8","","-2.22%"
"07/07/2021","2,187.5","2,148.0","2,199.1","2,132.9","","1.84%"
"07/06/2021","2,148.0","2,218.3","2,224.4","2,129.8","","-3.17%"
"07/02/2021","2,218.3","2,210.0","2,227.4","2,196.0","","0.37%"
"07/01/2021","2,210.0","2,197.6","2,233.1","2,191.3","","0.57%"
"06/30/2021","2,197.6","2,162.1","2,199.7","2,152.8","","1.64%"
"06/29/2021","2,162.1","2,157.6","2,198.8","2,157.6","","0.20%"
"06/28/2021","2,157.6","2,195.7","2,206.7","2,145.9","","-1.73%"
"06/25/2021","2,195.7","2,248.0","2,269.5","2,195.2","","-2.33%"
"06/24/2021","2,248.0","2,185.6","2,254.6","2,185.6","","2.86%"
"06/23/2021","2,185.6","2,166.1","2,229.5","2,166.1","","0.90%"
"06/22/2021","2,166.1","2,152.3","2,179.5","2,129.4","","0.64%"
"06/21/2021","2,152.3","2,109.9","2,160.2","2,109.9","","2.01%"
"06/18/2021","2,109.9","2,169.1","2,170.4","2,100.5","","-2.73%"
"06/17/2021","2,169.1","2,292.4","2,292.4","2,122.0","","-5.38%"
"06/16/2021","2,292.4","2,326.8","2,326.8","2,269.8","","-1.48%"
"06/15/2021","2,326.8","2,338.1","2,338.1","2,267.5","","-0.49%"
"06/14/2021","2,338.1","2,402.6","2,402.6","2,331.6","","-2.68%"
"06/11/2021","2,402.6","2,389.6","2,436.3","2,389.6","","0.54%"
"06/10/2021","2,389.6","2,394.1","2,438.1","2,380.3","","-0.19%"
"06/09/2021","2,394.1","2,405.1","2,420.3","2,387.7","","-0.46%"
"06/08/2021","2,405.1","2,358.6","2,416.1","2,338.4","","1.97%"
"06/07/2021","2,358.6","2,378.4","2,378.4","2,341.1","","-0.83%"
"06/04/2021","2,378.4","2,369.9","2,400.3","2,359.3","","0.35%"
"06/03/2021","2,369.9","2,400.3","2,400.3","2,315.3","","-1.26%"
"06/02/2021","2,400.3","2,436.4","2,437.8","2,380.5","","-1.48%"
"06/01/2021","2,436.4","2,370.2","2,441.3","2,370.2","","2.79%"
"05/28/2021","2,370.2","2,383.7","2,383.7","2,342.1","","-0.57%"
"05/27/2021","2,383.7","2,299.8","2,402.4","2,299.8","","3.65%"
"05/26/2021","2,299.8","2,258.1","2,307.3","2,258.1","","1.85%"
"05/25/2021","2,258.1","2,314.4","2,318.7","2,256.4","","-2.43%"
"05/24/2021","2,314.4","2,277.3","2,324.9","2,259.9","","1.63%"
"05/21/2021","2,277.3","2,280.3","2,331.6","2,260.9","","-0.13%"
"05/20/2021","2,280.3","2,291.5","2,293.6","2,254.9","","-0.49%"
"05/19/2021","2,291.5","2,362.9","2,362.9","2,259.9","","-3.02%"
"05/18/2021","2,362.9","2,406.7","2,417.5","2,362.4","","-1.82%"
"05/17/2021","2,406.7","2,299.6","2,408.5","2,293.4","","4.66%"
"05/14/2021","2,299.6","2,270.6","2,304.1","2,267.7","","1.28%"
"05/13/2021","2,270.6","2,259.4","2,324.8","2,235.3","","0.49%"
"05/12/2021","2,259.4","2,368.3","2,379.3","2,245.4","","-4.60%"
"05/11/2021","2,368.3","2,317.4","2,379.3","2,246.8","","2.20%"
"05/10/2021","2,317.4","2,334.3","2,411.5","2,315.5","","-0.73%"
"05/07/2021","2,334.3","2,305.7","2,341.1","2,272.3","","1.24%"
"05/06/2021","2,305.7","2,267.6","2,306.1","2,251.9","","1.68%"
"05/05/2021","2,267.6","2,233.1","2,281.5","2,213.1","","1.55%"
"05/04/2021","2,233.1","2,168.7","2,240.3","2,159.7","","2.97%"
"05/03/2021","2,168.7","2,068.4","2,181.5","2,068.4","","4.85%"
"04/30/2021","2,068.4","2,100.6","2,120.8","2,062.0","","-1.53%"
"04/29/2021","2,100.6","2,152.3","2,166.8","2,075.1","","-2.40%"
"04/28/2021","2,152.3","2,129.9","2,166.9","2,112.3","","1.05%"
"04/27/2021","2,129.9","2,144.1","2,157.1","2,121.8","","-0.66%"
"04/26/2021","2,144.1","2,088.5","2,148.3","2,088.5","","2.67%"
"04/23/2021","2,088.5","2,041.1","2,098.1","2,041.1","","2.32%"
"04/22/2021","2,041.1","2,074.0","2,075.1","2,025.3","","-1.59%"
"04/21/2021","2,074.0","2,011.6","2,076.4","1,985.7","","3.10%"
"04/20/2021","2,011.6","2,070.5","2,070.5","1,989.6","","-2.84%"
"04/19/2021","2,070.5","2,099.3","2,117.4","2,048.3","","-1.37%"
"04/16/2021","2,099.3","2,083.2","2,116.7","2,078.2","","0.77%"
"04/15/2021","2,083.2","2,064.3","2,090.1","2,058.8","","0.92%"
"04/14/2021","2,064.3","1,999.4","2,090.4","1,999.4","","3.24%"
"04/13/2021","1,999.4","2,000.7","2,020.5","1,971.9","","-0.06%"
"04/12/2021","2,000.7","2,015.6","2,019.2","1,985.9","","-0.74%"
"04/09/2021","2,015.6","2,040.3","2,040.3","2,004.2","","-1.21%"
"04/08/2021","2,040.3","2,041.4","2,055.6","2,002.6","","-0.05%"
"04/07/2021","2,041.4","2,059.6","2,067.6","2,036.1","","-0.89%"
"04/06/2021","2,059.6","2,081.9","2,099.5","2,053.5","","-1.07%"
"04/05/2021","2,081.9","2,059.4","2,103.7","2,059.4","","1.09%"
"04/01/2021","2,059.4","2,035.3","2,059.4","2,016.8","","1.18%"
"03/31/2021","2,035.3","2,006.5","2,065.8","2,006.5","","1.44%"
"03/30/2021","2,006.5","1,987.2","2,018.9","1,966.8","","0.97%"
"03/29/2021","1,987.2","2,036.5","2,059.7","1,981.0","","-2.42%"
"03/26/2021","2,036.5","1,913.6","2,037.8","1,913.6","","6.42%"
"03/25/2021","1,913.6","1,872.7","1,922.1","1,825.5","","2.18%"
"03/24/2021","1,872.7","1,876.2","1,953.3","1,872.6","","-0.18%"
"03/23/2021","1,876.2","1,984.1","1,984.1","1,866.9","","-5.44%"
"03/22/2021","1,984.1","2,028.4","2,036.1","1,980.8","","-2.18%"
"03/19/2021","2,028.4","2,041.0","2,044.9","1,970.1","","-0.62%"
"03/18/2021","2,041.0","2,088.9","2,139.2","2,034.8","","-2.29%"
"03/17/2021","2,088.9","2,031.4","2,096.3","2,020.3","","2.83%"
"03/16/2021","2,031.4","2,091.4","2,091.4","2,028.4","","-2.87%"
"03/15/2021","2,091.4","2,114.7","2,114.7","2,062.0","","-1.10%"
"03/12/2021","2,114.7","2,117.9","2,133.0","2,083.5","","-0.15%"
"03/11/2021","2,117.9","2,070.8","2,124.4","2,070.8","","2.27%"
"03/10/2021","2,070.8","2,013.3","2,078.9","2,012.6","","2.85%"
"03/09/2021","2,013.3","1,993.3","2,028.5","1,951.9","","1.01%"
"03/08/2021","1,993.3","1,938.7","1,999.6","1,934.8","","2.82%"
"03/05/2021","1,938.7","1,872.8","1,942.7","1,839.6","","3.52%"
"03/04/2021","1,872.8","1,962.3","1,962.3","1,826.2","","-4.56%"
"03/03/2021","1,962.3","1,930.0","1,994.3","1,919.8","","1.67%"
"03/02/2021","1,930.0","1,916.6","1,953.4","1,916.6","","0.70%"
"03/01/2021","1,916.6","1,830.9","1,923.2","1,830.9","","4.68%"
"02/26/2021","1,830.9","1,907.7","1,907.7","1,816.1","","-4.03%"
"02/25/2021","1,907.7","2,027.0","2,027.0","1,900.6","","-5.88%"
"02/24/2021","2,027.0","1,956.8","2,033.5","1,951.8","","3.59%"
"02/23/2021","1,956.8","1,956.5","1,961.9","1,871.5","","0.02%"
"02/22/2021","1,956.5","1,867.4","1,974.8","1,865.5","","4.77%"
"02/19/2021","1,867.4","1,790.9","1,874.4","1,790.9","","4.28%"
"02/18/2021","1,790.9","1,827.9","1,838.6","1,781.9","","-2.03%"
"02/17/2021","1,827.9","1,844.4","1,852.0","1,814.3","","-0.89%"
"02/16/2021","1,844.4","1,815.1","1,855.0","1,815.1","","1.61%"
"02/12/2021","1,815.1","1,797.2","1,823.6","1,770.6","","1.00%"
"02/11/2021","1,797.2","1,791.8","1,815.0","1,764.6","","0.30%"
"02/10/2021","1,791.8","1,798.1","1,823.8","1,773.9","","-0.35%"
"02/09/2021","1,798.1","1,830.3","1,830.3","1,776.2","","-1.76%"
"02/08/2021","1,830.3","1,761.7","1,832.8","1,761.7","","3.90%"
"02/05/2021","1,761.7","1,723.4","1,776.5","1,723.4","","2.22%"
"02/04/2021","1,723.4","1,701.2","1,724.8","1,683.2","","1.30%"
"02/03/2021","1,701.2","1,701.1","1,713.1","1,687.8","","0.01%"
"02/02/2021","1,701.1","1,723.6","1,723.6","1,689.9","","-1.30%"
"02/01/2021","1,723.6","1,650.9","1,753.3","1,650.9","","4.40%"
"01/29/2021","1,650.9","1,693.4","1,726.1","1,645.5","","-2.51%"
"01/28/2021","1,693.4","1,651.8","1,719.8","1,651.8","","2.52%"
"01/27/2021","1,651.8","1,691.8","1,691.8","1,597.0","","-2.36%"
"01/26/2021","1,691.8","1,733.6","1,753.6","1,691.4","","-2.41%"
"01/25/2021","1,733.6","1,760.7","1,763.8","1,702.3","","-1.54%"
"01/22/2021","1,760.7","1,759.9","1,763.9","1,714.7","","0.05%"
"01/21/2021","1,759.9","1,817.1","1,817.1","1,749.4","","-3.15%"
"01/20/2021","1,817.1","1,824.9","1,856.3","1,802.1","","-0.43%"
"01/19/2021","1,824.9","1,802.4","1,846.4","1,802.4","","1.25%"
"01/15/2021","1,802.4","1,863.9","1,863.9","1,779.1","","-3.30%"
"01/14/2021","1,863.9","1,838.7","1,889.3","1,838.7","","1.37%"
"01/13/2021","1,838.7","1,888.3","1,888.3","1,830.1","","-2.63%"
"01/12/2021","1,888.3","1,845.5","1,892.5","1,835.1","","2.31%"
"01/11/2021","1,845.5","1,856.8","1,869.1","1,795.7","","-0.60%"
"01/08/2021","1,856.8","1,888.2","1,888.2","1,820.3","","-1.67%"
"01/07/2021","1,888.2","1,903.7","1,940.6","1,874.1","","-0.82%"
"01/06/2021","1,903.7","1,791.7","1,922.6","1,791.7","","6.25%"
"01/05/2021","1,791.7","1,717.9","1,805.1","1,717.9","","4.30%"
"01/04/2021","1,717.9","1,707.0","1,775.4","1,703.4","","0.63%"
"12/31/2020","1,707.0","1,705.4","1,716.4","1,680.2","","0.10%"
"12/30/2020","1,705.4","1,647.6","1,708.3","1,647.6","","3.51%"
"12/29/2020","1,647.6","1,655.8","1,668.0","1,631.6","","-0.49%"
"12/28/2020","1,655.8","1,664.2","1,696.9","1,653.9","","-0.51%"
"12/24/2020","1,664.2","1,664.7","1,672.3","1,651.7","","-0.03%"
"12/23/2020","1,664.7","1,639.4","1,678.2","1,639.4","","1.54%"
"12/22/2020","1,639.4","1,669.0","1,670.3","1,630.0","","-1.77%"
"12/21/2020","1,669.0","1,650.5","1,669.1","1,620.6","","1.12%"
"12/18/2020","1,650.5","1,714.0","1,714.0","1,648.5","","-3.71%"
"12/17/2020","1,714.0","1,693.9","1,720.7","1,693.9","","1.19%"
"12/16/2020","1,693.9","1,695.3","1,704.1","1,674.4","","-0.08%"
"12/15/2020","1,695.3","1,640.2","1,695.7","1,640.2","","3.36%"
"12/14/2020","1,640.2","1,673.1","1,698.3","1,640.1","","-1.97%"
"12/11/2020","1,673.1","1,708.2","1,708.2","1,647.3","","-2.05%"
"12/10/2020","1,708.2","1,660.5","1,710.6","1,648.7","","2.87%"
"12/09/2020","1,660.5","1,694.9","1,719.2","1,639.0","","-2.03%"
"12/08/2020","1,694.9","1,658.4","1,698.6","1,644.8","","2.20%"
"12/07/2020","1,658.4","1,662.1","1,678.2","1,644.2","","-0.22%"
"12/04/2020","1,662.1","1,585.3","1,666.5","1,585.3","","4.85%"
"12/03/2020","1,585.3","1,592.0","1,604.8","1,576.0","","-0.42%"
"12/02/2020","1,592.0","1,562.5","1,596.4","1,549.5","","1.89%"
"12/01/2020","1,562.5","1,491.1","1,574.2","1,491.1","","4.79%"
"11/30/2020","1,491.1","1,537.8","1,537.8","1,490.0","","-3.04%"
"11/27/2020","1,537.8","1,534.7","1,549.9","1,526.0","","0.21%"
"11/25/2020","1,534.7","1,544.6","1,544.6","1,510.8","","-0.64%"
"11/24/2020","1,544.6","1,480.9","1,549.7","1,480.9","","4.30%"
"11/23/2020","1,480.9","1,441.6","1,484.2","1,441.6","","2.72%"
"11/20/2020","1,441.6","1,439.3","1,454.9","1,431.1","","0.16%"
"11/19/2020","1,439.3","1,438.5","1,446.5","1,414.3","","0.06%"
"11/18/2020","1,438.5","1,473.2","1,489.4","1,438.5","","-2.36%"
"11/17/2020","1,473.2","1,477.0","1,481.0","1,443.9","","-0.26%"
"11/16/2020","1,477.0","1,413.0","1,477.9","1,413.0","","4.53%"
"11/13/2020","1,413.0","1,349.9","1,419.1","1,349.9","","4.67%"
"11/12/2020","1,349.9","1,374.3","1,378.5","1,340.0","","-1.78%"
"11/11/2020","1,374.3","1,388.4","1,388.4","1,362.5","","-1.01%"
"11/10/2020","1,388.4","1,370.6","1,396.3","1,370.6","","1.30%"
"11/09/2020","1,370.6","1,317.2","1,421.5","1,317.2","","4.05%"
"11/06/2020","1,317.2","1,305.7","1,334.7","1,305.7","","0.88%"
"11/05/2020","1,305.7","1,241.1","1,320.0","1,241.1","","5.21%"
"11/04/2020","1,241.1","1,304.9","1,304.9","1,231.5","","-4.89%"
"11/03/2020","1,304.9","1,279.9","1,311.0","1,279.9","","1.96%"
"11/02/2020","1,279.9","1,243.1","1,280.0","1,243.1","","2.96%"
"10/30/2020","1,243.1","1,244.6","1,251.3","1,220.5","","-0.12%"
"10/29/2020","1,244.6","1,207.7","1,253.5","1,189.4","","3.06%"
"10/28/2020","1,207.7","1,270.9","1,270.9","1,206.3","","-4.98%"
"10/27/2020","1,270.9","1,268.4","1,279.0","1,257.2","","0.20%"
"10/26/2020","1,268.4","1,306.6","1,306.6","1,262.1","","-2.92%"
"10/23/2020","1,306.6","1,295.9","1,321.6","1,295.9","","0.82%"
"10/22/2020","1,295.9","1,276.2","1,297.4","1,258.5","","1.54%"
"10/21/2020","1,276.2","1,276.6","1,303.9","1,276.2","","-0.03%"
"10/20/2020","1,276.6","1,276.2","1,306.4","1,273.9","","0.03%"
"10/19/2020","1,276.2","1,287.3","1,322.6","1,274.4","","-0.87%"
"10/16/2020","1,287.3","1,287.1","1,298.4","1,275.4","","0.02%"
"10/15/2020","1,287.1","1,286.4","1,287.4","1,251.4","","0.06%"
"10/14/2020","1,286.4","1,270.1","1,293.8","1,270.1","","1.28%"
"10/13/2020","1,270.1","1,289.6","1,289.6","1,260.5","","-1.51%"
"10/12/2020","1,289.6","1,294.1","1,301.9","1,286.0","","-0.35%"
"10/09/2020","1,294.1","1,288.5","1,309.8","1,273.8","","0.44%"
"10/08/2020","1,288.5","1,264.6","1,289.8","1,264.6","","1.89%"
"10/07/2020","1,264.6","1,223.1","1,270.1","1,223.1","","3.39%"
"10/06/2020","1,223.1","1,256.8","1,275.4","1,222.9","","-2.68%"
"10/05/2020","1,256.8","1,223.6","1,264.5","1,223.6","","2.71%"
"10/02/2020","1,223.6","1,199.6","1,230.1","1,174.4","","2.00%"
"10/01/2020","1,199.6","1,185.0","1,204.0","1,179.2","","1.23%"
"09/30/2020","1,185.0","1,189.4","1,211.4","1,178.3","","-0.37%"
"09/29/2020","1,189.4","1,215.9","1,219.6","1,179.2","","-2.18%"
"09/28/2020","1,215.9","1,175.6","1,230.8","1,175.6","","3.43%"
"09/25/2020","1,175.6","1,171.9","1,182.4","1,149.9","","0.32%"
"09/24/2020","1,171.9","1,162.2","1,195.6","1,142.4","","0.83%"
"09/23/2020","1,162.2","1,204.8","1,220.3","1,161.9","","-3.54%"
"09/22/2020","1,204.8","1,211.1","1,220.8","1,192.9","","-0.51%"
"09/21/2020","1,211.1","1,305.5","1,305.5","1,200.1","","-7.23%"
"09/18/2020","1,305.5","1,299.2","1,339.2","1,299.2","","0.48%"
"09/17/2020","1,299.2","1,279.4","1,307.9","1,247.4","","1.55%"
"09/16/2020","1,279.4","1,265.7","1,294.4","1,260.2","","1.08%"
"09/15/2020","1,265.7","1,260.0","1,277.3","1,254.1","","0.45%"
"09/14/2020","1,260.0","1,220.9","1,262.6","1,220.9","","3.20%"
"09/11/2020","1,220.9","1,216.8","1,239.1","1,215.8","","0.34%"
"09/10/2020","1,216.8","1,239.8","1,250.8","1,216.8","","-1.86%"
"09/09/2020","1,239.8","1,229.4","1,251.6","1,221.4","","0.85%"
"09/08/2020","1,229.4","1,264.8","1,264.8","1,219.9","","-2.80%"
"09/04/2020","1,264.8","1,253.5","1,278.3","1,232.6","","0.90%"
"09/03/2020","1,253.5","1,278.7","1,286.9","1,237.4","","-1.97%"
"09/02/2020","1,278.7","1,277.0","1,280.4","1,250.7","","0.13%"
"09/01/2020","1,277.0","1,261.9","1,277.6","1,253.3","","1.19%"
"08/31/2020","1,261.9","1,277.5","1,284.1","1,261.7","","-1.22%"
"08/28/2020","1,277.5","1,250.4","1,279.6","1,250.4","","2.17%"
"08/27/2020","1,250.4","1,254.3","1,266.6","1,235.3","","-0.31%"
"08/26/2020","1,254.3","1,248.8","1,263.8","1,244.8","","0.44%"
"08/25/2020","1,248.8","1,253.3","1,262.3","1,228.0","","-0.36%"
"08/24/2020","1,253.3","1,230.0","1,253.6","1,230.0","","1.90%"
"08/21/2020","1,230.0","1,263.4","1,263.4","1,222.0","","-2.65%"
"08/20/2020","1,263.4","1,260.4","1,272.2","1,239.1","","0.24%"
"08/19/2020","1,260.4","1,276.1","1,289.5","1,258.8","","-1.23%"
"08/18/2020","1,276.1","1,284.4","1,297.7","1,273.1","","-0.65%"
"08/17/2020","1,284.4","1,263.2","1,291.0","1,263.2","","1.68%"
"08/14/2020","1,263.2","1,246.6","1,269.2","1,243.1","","0.54%"
"08/13/2020","1,256.4","1,250.6","1,263.1","1,244.9","","-0.42%"
"08/12/2020","1,261.8","1,284.9","1,288.0","1,257.6","","-0.09%"
"08/11/2020","1,262.9","1,282.7","1,298.2","1,259.8","","-2.23%"
"08/10/2020","1,291.7","1,254.0","1,302.4","1,253.8","","3.96%"
"08/07/2020","1,242.5","1,231.9","1,242.7","1,208.8","","-0.82%"
"08/06/2020","1,252.7","1,252.5","1,255.3","1,238.2","","0.12%"
"08/05/2020","1,251.3","1,241.2","1,267.9","1,239.3","","3.24%"
"08/04/2020","1,212.0","1,185.7","1,214.1","1,174.2","","1.72%"
"08/03/2020","1,191.5","1,171.9","1,193.3","1,160.6","","2.11%"
"07/31/2020","1,166.9","1,174.6","1,175.4","1,145.0","","-0.92%"
"07/30/2020","1,177.7","1,203.4","1,203.4","1,156.7","","-2.14%"
"07/29/2020","1,203.4","1,194.0","1,211.9","1,182.9","","1.73%"
"07/28/2020","1,182.9","1,191.1","1,203.2","1,182.6","","-2.07%"
"07/27/2020","1,207.9","1,188.8","1,208.8","1,182.8","","2.92%"
"07/24/2020","1,173.7","1,174.2","1,180.9","1,161.1","","-0.05%"
"07/23/2020","1,174.2","1,185.6","1,191.9","1,161.1","","-0.96%"
"07/22/2020","1,185.6","1,170.7","1,187.7","1,162.0","","1.27%"
"07/21/2020","1,170.7","1,142.1","1,179.0","1,142.1","","2.51%"
"07/20/2020","1,142.1","1,142.2","1,147.4","1,136.2","","-0.01%"
"07/17/2020","1,142.2","1,140.6","1,160.1","1,139.3","","0.14%"
"07/16/2020","1,140.6","1,152.2","1,156.3","1,133.6","","-1.01%"
"07/15/2020","1,152.2","1,124.7","1,157.0","1,121.7","","2.44%"
"07/14/2020","1,124.7","1,080.2","1,124.8","1,074.0","","4.13%"
"07/13/2020","1,080.2","1,090.8","1,118.2","1,079.3","","-0.97%"
"07/10/2020","1,090.8","1,047.3","1,090.8","1,047.3","","4.15%"
"07/09/2020","1,047.3","1,070.4","1,071.5","1,032.0","","-1.51%"
"07/08/2020","1,063.4","1,067.4","1,082.8","1,047.3","","-0.38%"
"07/07/2020","1,067.4","1,083.1","1,084.0","1,065.1","","-1.45%"
"07/06/2020","1,083.1","1,059.4","1,092.7","1,059.4","","2.23%"
"07/02/2020","1,059.4","1,075.6","1,096.1","1,055.9","","0.20%"
"07/01/2020","1,057.3","1,080.8","1,082.8","1,040.6","","-2.28%"
"06/30/2020","1,082.0","1,065.3","1,086.1","1,054.5","","1.56%"
"06/29/2020","1,065.3","1,049.5","1,069.7","1,043.8","","3.29%"
"06/26/2020","1,031.4","1,053.0","1,053.9","1,023.0","","-3.18%"
"06/25/2020","1,065.2","1,037.1","1,065.7","1,029.4","","2.05%"
"06/24/2020","1,043.8","1,070.7","1,073.3","1,035.6","","-4.10%"
"06/23/2020","1,088.4","1,107.3","1,110.3","1,086.0","","0.45%"
"06/22/2020","1,083.6","1,065.1","1,087.4","1,064.6","","1.74%"
"06/19/2020","1,065.1","1,087.2","1,091.3","1,055.7","","-0.42%"
"06/18/2020","1,069.6","1,076.1","1,092.8","1,067.4","","-2.47%"
"06/17/2020","1,096.6","1,124.8","1,125.7","1,093.8","","-2.50%"
"06/16/2020","1,124.8","1,143.5","1,145.3","1,108.0","","2.62%"
"06/15/2020","1,096.1","1,036.7","1,104.1","1,029.3","","1.12%"
"06/12/2020","1,083.9","1,098.3","1,105.0","1,059.2","","3.35%"
"06/11/2020","1,048.7","1,123.7","1,131.0","1,043.0","","-11.01%"
"06/10/2020","1,178.6","1,194.0","1,197.9","1,150.8","","-0.91%"
"06/09/2020","1,189.4","1,189.5","1,196.9","1,176.9","","-1.78%"
"06/08/2020","1,210.9","1,169.3","1,212.9","1,169.3","","3.56%"
"06/05/2020","1,169.3","1,156.6","1,173.3","1,151.4","","3.83%"
"06/04/2020","1,126.2","1,103.9","1,126.2","1,091.9","","2.17%"
"06/03/2020","1,102.3","1,079.1","1,114.2","1,079.1","","2.14%"
"06/02/2020","1,079.1","1,097.8","1,101.0","1,077.6","","-0.57%"
"06/01/2020","1,085.3","1,059.6","1,092.2","1,059.6","","2.43%"
"05/29/2020","1,059.6","1,064.6","1,069.8","1,049.7","","-0.47%"
"05/28/2020","1,064.6","1,084.6","1,103.5","1,059.3","","-1.85%"
"05/27/2020","1,084.6","1,053.6","1,085.9","1,039.4","","3.79%"
"05/26/2020","1,045.0","1,052.6","1,059.9","1,038.2","","1.79%"
"05/22/2020","1,026.7","1,038.7","1,039.6","1,015.1","","-0.87%"
"05/21/2020","1,035.6","1,044.1","1,046.6","1,025.1","","-1.61%"
"05/20/2020","1,052.6","1,049.6","1,065.0","1,046.4","","1.81%"
"05/19/2020","1,033.9","1,028.3","1,056.9","1,024.9","","0.55%"
"05/18/2020","1,028.3","1,011.2","1,032.5","1,011.0","","6.40%"
"05/15/2020","966.4","946.9","970.5","938.1","","3.06%"
"05/14/2020","937.7","903.9","938.3","893.3","","1.69%"
"05/13/2020","922.1","955.5","955.5","904.8","","-3.38%"
"05/12/2020","954.4","998.3","1,011.2","954.4","","-4.39%"
"05/11/2020","998.3","1,014.6","1,017.2","980.9","","-3.24%"
"05/08/2020","1,031.8","992.0","1,031.8","992.0","","5.98%"
"05/07/2020","973.5","968.1","988.0","966.0","","2.17%"
"05/06/2020","952.8","979.5","988.8","952.2","","-2.42%"
"05/05/2020","976.5","996.6","1,009.9","971.0","","-0.62%"
"05/04/2020","982.6","962.2","988.5","949.0","","2.12%"
"05/01/2020","962.2","955.7","979.1","951.8","","-2.21%"
"04/30/2020","984.0","1,005.9","1,015.6","981.1","","-4.58%"
"04/29/2020","1,031.2","988.2","1,038.5","988.2","","6.83%"
"04/28/2020","965.3","959.5","977.7","938.0","","2.01%"
"04/27/2020","946.3","920.4","955.9","905.3","","3.40%"
"04/24/2020","915.2","917.5","941.4","902.9","","-0.26%"
"04/23/2020","917.5","923.9","958.9","914.8","","0.80%"
"04/22/2020","910.2","917.4","923.2","906.1","","2.39%"
"04/21/2020","889.0","909.0","909.0","868.6","","-2.20%"
"04/20/2020","909.0","915.3","926.3","889.3","","-0.68%"
"04/17/2020","915.3","913.2","932.2","904.6","","2.04%"
"04/16/2020","896.9","904.8","904.8","873.8","","-0.15%"
"04/15/2020","898.3","905.5","910.8","878.3","","-6.07%"
"04/14/2020","956.3","965.3","991.2","942.2","","1.05%"
"04/13/2020","946.3","949.8","955.6","924.8","","-0.29%"
"04/09/2020","949.1","920.0","957.8","917.7","","6.79%"
"04/08/2020","888.8","870.6","896.2","865.3","","3.32%"
"04/07/2020","860.3","897.3","905.0","854.9","","-0.13%"
"04/06/2020","861.4","840.6","868.0","838.9","","7.90%"
"04/03/2020","798.3","820.2","833.5","790.0","","-2.73%"
"04/02/2020","820.7","815.3","851.3","798.7","","1.78%"
"04/01/2020","806.3","824.4","833.1","790.4","","-2.19%"
"03/31/2020","824.4","810.6","854.5","804.1","","1.62%"
"03/30/2020","811.2","801.9","816.8","788.0","","1.54%"
"03/27/2020","798.9","847.6","847.6","795.9","","-5.74%"
"03/26/2020","847.6","828.8","863.0","818.1","","2.27%"
"03/25/2020","828.8","831.2","865.2","791.0","","0.60%"
"03/24/2020","823.8","732.3","826.3","732.3","","12.50%"
"03/23/2020","732.3","735.8","762.3","721.1","","-0.48%"
"03/20/2020","735.8","789.2","793.0","726.7","","-4.95%"
"03/19/2020","774.1","736.7","811.0","699.8","","5.00%"
"03/18/2020","737.2","868.5","868.5","717.3","","-15.12%"
"03/17/2020","868.5","792.9","884.7","792.9","","9.54%"
"03/16/2020","792.9","818.3","818.5","759.0","","-7.46%"
"03/13/2020","856.8","835.7","856.8","800.3","","6.93%"
"03/12/2020","801.3","853.9","861.0","799.2","","-11.51%"
"03/11/2020","905.5","956.1","956.1","888.3","","-7.61%"
"03/10/2020","980.1","976.4","989.1","924.5","","3.80%"
"03/09/2020","944.3","1,043.9","1,043.9","942.9","","-12.99%"
"03/06/2020","1,085.2","1,101.9","1,107.7","1,064.1","","-3.37%"
