"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2020","11,365.93","11,365.93","11,365.93","11,365.93","","-0.14%"
"01/09/2020","11,382.04","11,382.04","11,382.04","11,382.04","","1.46%"
"01/08/2020","11,217.73","11,217.73","11,217.73","11,217.73","","-0.99%"
"01/07/2020","11,330.25","11,330.25","11,330.25","11,330.25","","1.05%"
"01/06/2020","11,212.32","11,212.32","11,212.32","11,212.32","","-0.29%"
"01/03/2020","11,244.63","11,244.63","11,244.63","11,244.63","","-0.24%"
"01/02/2020","11,271.90","11,271.90","11,271.90","11,271.90","","1.49%"
"12/31/2019","11,105.98","11,105.98","11,105.98","11,105.98","","0.58%"
"12/30/2019","11,042.10","11,042.10","11,042.10","11,042.10","","1.62%"
"12/27/2019","10,866.17","10,866.17","10,866.17","10,866.17","","-0.09%"
"12/26/2019","10,875.88","10,875.88","10,875.88","10,875.88","","0.77%"
"12/25/2019","10,792.72","10,792.72","10,792.72","10,792.72","","0.20%"
"12/24/2019","10,771.44","10,771.44","10,771.44","10,771.44","","0.75%"
"12/23/2019","10,691.23","10,691.23","10,691.23","10,691.23","","-1.32%"
"12/20/2019","10,833.73","10,833.73","10,833.73","10,833.73","","-0.47%"
"12/19/2019","10,884.69","10,884.69","10,884.69","10,884.69","","-0.07%"
"12/18/2019","10,892.82","10,892.82","10,892.82","10,892.82","","-0.23%"
"12/17/2019","10,917.60","10,917.60","10,917.60","10,917.60","","1.31%"
"12/16/2019","10,775.92","10,775.92","10,775.92","10,775.92","","0.30%"
"12/13/2019","10,743.77","10,743.77","10,743.77","10,743.77","","2.68%"
"12/12/2019","10,463.11","10,463.11","10,463.11","10,463.11","","-0.24%"
"12/11/2019","10,488.16","10,488.16","10,488.16","10,488.16","","0.08%"
"12/10/2019","10,480.20","10,480.20","10,480.20","10,480.20","","0.14%"
"12/09/2019","10,465.69","10,465.69","10,465.69","10,465.69","","-0.07%"
"12/06/2019","10,472.95","10,472.95","10,472.95","10,472.95","","0.81%"
"12/05/2019","10,388.75","10,388.75","10,388.75","10,388.75","","0.95%"
"12/04/2019","10,290.98","10,290.98","10,290.98","10,290.98","","-0.43%"
"12/03/2019","10,335.01","10,335.01","10,335.01","10,335.01","","0.35%"
"12/02/2019","10,299.31","10,299.31","10,299.31","10,299.31","","0.20%"
"11/29/2019","10,278.71","10,367.28","10,367.28","10,278.71","","-0.85%"
"11/28/2019","10,367.28","10,367.28","10,367.28","10,367.28","","-0.36%"
"11/27/2019","10,404.44","10,404.44","10,404.44","10,404.44","","-0.17%"
"11/26/2019","10,421.81","10,421.81","10,421.81","10,421.81","","0.14%"
"11/25/2019","10,407.25","10,407.25","10,407.25","10,407.25","","0.73%"
"11/22/2019","10,332.21","10,332.21","10,332.21","10,332.21","","-0.91%"
"11/21/2019","10,427.20","10,427.20","10,427.20","10,427.20","","-0.49%"
"11/20/2019","10,479.03","10,479.03","10,479.03","10,479.03","","-1.04%"
"11/19/2019","10,589.11","10,589.11","10,589.11","10,589.11","","0.82%"
"11/18/2019","10,502.94","10,502.94","10,502.94","10,502.94","","0.74%"
"11/15/2019","10,425.47","10,425.47","10,425.47","10,425.47","","-0.53%"
"11/14/2019","10,481.36","10,481.36","10,481.36","10,481.36","","0.25%"
"11/13/2019","10,455.08","10,455.08","10,455.08","10,455.08","","-0.42%"
"11/12/2019","10,498.65","10,498.65","10,498.65","10,498.65","","0.17%"
"11/11/2019","10,480.99","10,480.99","10,480.99","10,480.99","","-2.12%"
"11/08/2019","10,708.50","10,708.50","10,708.50","10,708.50","","-0.06%"
"11/07/2019","10,715.00","10,715.00","10,715.00","10,715.00","","0.06%"
"11/06/2019","10,708.50","10,708.50","10,708.50","10,708.50","","-0.33%"
"11/05/2019","10,744.42","10,744.42","10,744.42","10,744.42","","0.79%"
"11/04/2019","10,659.75","10,659.75","10,659.75","10,659.75","","0.94%"
"11/01/2019","10,560.06","10,560.06","10,560.06","10,560.06","","1.55%"
"10/31/2019","10,399.34","10,399.34","10,399.34","10,399.34","","0.14%"
"10/30/2019","10,384.57","10,384.57","10,384.57","10,384.57","","-0.72%"
"10/29/2019","10,460.03","10,460.03","10,460.03","10,460.03","","-0.52%"
"10/28/2019","10,514.51","10,514.51","10,514.51","10,514.51","","1.01%"
"10/25/2019","10,409.48","10,409.48","10,409.48","10,409.48","","0.60%"
"10/24/2019","10,346.93","10,346.93","10,346.93","10,346.93","","0.10%"
"10/23/2019","10,336.66","10,336.66","10,336.66","10,336.66","","-0.82%"
"10/22/2019","10,421.70","10,421.70","10,421.70","10,421.70","","0.47%"
"10/21/2019","10,373.27","10,373.27","10,373.27","10,373.27","","0.37%"
"10/18/2019","10,335.32","10,335.32","10,335.32","10,335.32","","-1.29%"
"10/17/2019","10,469.97","10,469.97","10,469.97","10,469.97","","-0.04%"
"10/16/2019","10,473.80","10,473.80","10,473.80","10,473.80","","-0.57%"
"10/15/2019","10,534.31","10,534.31","10,534.31","10,534.31","","-0.76%"
"10/14/2019","10,615.24","10,615.24","10,615.24","10,615.24","","1.76%"
"10/11/2019","10,431.42","10,431.42","10,431.42","10,431.42","","0.97%"
"10/10/2019","10,330.79","10,330.79","10,330.79","10,330.79","","1.23%"
"10/09/2019","10,204.84","10,204.84","10,204.84","10,204.84","","0.04%"
"10/08/2019","10,201.17","10,201.17","10,201.17","10,201.17","","0.66%"
"09/30/2019","10,133.93","10,133.93","10,133.93","10,133.93","","-1.03%"
"09/27/2019","10,238.90","10,238.90","10,238.90","10,238.90","","0.21%"
"09/26/2019","10,217.67","10,217.67","10,217.67","10,217.67","","-1.07%"
"09/25/2019","10,327.67","10,327.67","10,327.67","10,327.67","","-1.06%"
"09/24/2019","10,437.84","10,437.84","10,437.84","10,437.84","","0.37%"
"09/23/2019","10,399.62","10,399.62","10,399.62","10,399.62","","-1.39%"
"09/20/2019","10,545.96","10,545.96","10,545.96","10,545.96","","0.53%"
"09/19/2019","10,490.25","10,490.25","10,490.25","10,490.25","","0.21%"
"09/18/2019","10,468.63","10,468.63","10,468.63","10,468.63","","0.50%"
"09/17/2019","10,416.67","10,416.67","10,416.67","10,416.67","","-1.98%"
"09/16/2019","10,627.37","10,627.37","10,627.37","10,627.37","","-0.08%"
"09/12/2019","10,635.73","10,635.73","10,635.73","10,635.73","","1.42%"
"09/11/2019","10,486.94","10,486.94","10,486.94","10,486.94","","-0.78%"
"09/10/2019","10,568.85","10,568.85","10,568.85","10,568.85","","0.00%"
"09/09/2019","10,568.75","10,568.75","10,568.75","10,568.75","","0.67%"
"09/06/2019","10,498.65","10,498.65","10,498.65","10,498.65","","0.83%"
"09/05/2019","10,412.42","10,412.42","10,412.42","10,412.42","","1.26%"
"09/04/2019","10,283.17","10,283.17","10,283.17","10,283.17","","1.13%"
"09/03/2019","10,168.13","10,168.13","10,168.13","10,168.13","","-0.02%"
"09/02/2019","10,170.19","10,170.19","10,170.19","10,170.19","","1.19%"
"08/30/2019","10,050.47","10,050.47","10,050.47","10,050.47","","0.38%"
"08/29/2019","10,012.46","10,012.46","10,012.46","10,012.46","","-0.42%"
"08/28/2019","10,055.02","10,055.02","10,055.02","10,055.02","","-0.34%"
"08/27/2019","10,089.39","10,089.39","10,089.39","10,089.39","","1.03%"
"08/26/2019","9,986.93","9,986.93","9,986.93","9,986.93","","-2.11%"
"08/23/2019","10,202.63","10,202.63","10,202.63","10,202.63","","0.51%"
"08/22/2019","10,150.97","10,150.97","10,150.97","10,150.97","","0.06%"
"08/21/2019","10,144.80","10,144.80","10,144.80","10,144.80","","-0.08%"
"08/20/2019","10,152.48","10,152.48","10,152.48","10,152.48","","-0.24%"
"08/19/2019","10,177.07","10,177.07","10,177.07","10,177.07","","2.20%"
"08/16/2019","9,957.51","9,957.51","9,957.51","9,957.51","","0.11%"
"08/15/2019","9,946.45","9,946.45","9,946.45","9,946.45","","0.18%"
"08/14/2019","9,929.03","9,929.03","9,929.03","9,929.03","","1.24%"
"08/13/2019","9,807.32","9,807.32","9,807.32","9,807.32","","-0.85%"
"08/12/2019","9,891.17","9,891.17","9,891.17","9,891.17","","1.60%"
"08/09/2019","9,735.58","9,735.58","9,735.58","9,735.58","","-1.08%"
"08/08/2019","9,841.71","9,841.71","9,841.71","9,841.71","","1.23%"
"08/07/2019","9,721.81","9,721.81","9,721.81","9,721.81","","-0.64%"
"08/06/2019","9,784.07","9,898.65","9,898.65","9,784.07","","-1.16%"
"08/05/2019","9,898.65","9,898.65","9,898.65","9,898.65","","-3.11%"
"08/02/2019","10,216.61","10,216.61","10,216.61","10,216.61","","-1.96%"
"08/01/2019","10,420.98","10,420.98","10,420.98","10,420.98","","-1.05%"
"07/31/2019","10,531.13","10,531.13","10,531.13","10,531.13","","-0.84%"
"07/30/2019","10,619.90","10,619.90","10,619.90","10,619.90","","0.43%"
"07/29/2019","10,574.58","10,574.58","10,574.58","10,574.58","","-0.31%"
"07/26/2019","10,607.57","10,607.57","10,607.57","10,607.57","","0.14%"
"07/25/2019","10,593.24","10,593.24","10,593.24","10,593.24","","0.87%"
"07/24/2019","10,502.31","10,502.31","10,502.31","10,502.31","","0.83%"
"07/23/2019","10,416.33","10,416.33","10,416.33","10,416.33","","0.21%"
"07/22/2019","10,394.97","10,394.97","10,394.97","10,394.97","","-0.87%"
"07/19/2019","10,486.56","10,486.56","10,486.56","10,486.56","","1.06%"
"07/18/2019","10,376.63","10,376.63","10,376.63","10,376.63","","-1.02%"
"07/17/2019","10,483.48","10,483.48","10,483.48","10,483.48","","-0.17%"
"07/16/2019","10,500.98","10,500.98","10,500.98","10,500.98","","-0.46%"
"07/15/2019","10,549.09","10,549.09","10,549.09","10,549.09","","0.55%"
"07/12/2019","10,491.04","10,491.04","10,491.04","10,491.04","","0.42%"
"07/11/2019","10,447.11","10,447.11","10,447.11","10,447.11","","0.29%"
"07/10/2019","10,416.85","10,416.85","10,416.85","10,416.85","","-0.38%"
"07/09/2019","10,456.21","10,456.21","10,456.21","10,456.21","","-0.05%"
"07/08/2019","10,461.51","10,461.51","10,461.51","10,461.51","","-2.66%"
"07/05/2019","10,746.97","10,746.97","10,746.97","10,746.97","","0.41%"
"07/04/2019","10,703.06","10,703.06","10,703.06","10,703.06","","-0.32%"
"07/03/2019","10,737.73","10,737.73","10,737.73","10,737.73","","-1.38%"
"07/02/2019","10,887.89","10,887.89","10,887.89","10,887.89","","-0.20%"
"07/01/2019","10,910.16","10,910.16","10,910.16","10,910.16","","3.15%"
"06/28/2019","10,577.07","10,577.07","10,577.07","10,577.07","","-0.18%"
"06/27/2019","10,595.69","10,595.69","10,595.69","10,595.69","","1.18%"
"06/26/2019","10,471.98","10,471.98","10,471.98","10,471.98","","-0.28%"
"06/25/2019","10,500.90","10,500.90","10,500.90","10,500.90","","-1.11%"
"06/24/2019","10,618.41","10,618.41","10,618.41","10,618.41","","0.14%"
"06/21/2019","10,603.66","10,603.66","10,603.66","10,603.66","","0.25%"
"06/20/2019","10,577.52","10,577.52","10,577.52","10,577.52","","3.49%"
"06/19/2019","10,220.80","10,220.80","10,220.80","10,220.80","","1.61%"
"06/18/2019","10,059.34","10,059.34","10,059.34","10,059.34","","0.24%"
"06/17/2019","10,035.25","10,035.25","10,035.25","10,035.25","","0.02%"
"06/14/2019","10,033.49","10,033.49","10,033.49","10,033.49","","-0.99%"
"06/13/2019","10,134.23","10,134.23","10,134.23","10,134.23","","-0.10%"
"06/12/2019","10,144.57","10,144.57","10,144.57","10,144.57","","-0.79%"
"06/11/2019","10,224.92","10,224.92","10,224.92","10,224.92","","3.29%"
"06/10/2019","9,899.64","9,899.64","9,899.64","9,899.64","","1.04%"
"06/06/2019","9,797.48","9,797.48","9,797.48","9,797.48","","-1.11%"
"06/05/2019","9,906.97","9,906.97","9,906.97","9,906.97","","-0.04%"
"06/04/2019","9,910.94","9,910.94","9,910.94","9,910.94","","-0.97%"
"06/03/2019","10,007.99","10,007.99","10,007.99","10,007.99","","-0.12%"
"05/31/2019","10,019.62","10,019.62","10,019.62","10,019.62","","-0.35%"
"05/30/2019","10,054.60","10,054.60","10,054.60","10,054.60","","-0.41%"
"05/29/2019","10,095.97","10,095.97","10,095.97","10,095.97","","-0.27%"
"05/28/2019","10,123.66","10,123.66","10,123.66","10,123.66","","0.58%"
"05/27/2019","10,065.30","10,065.30","10,065.30","10,065.30","","1.64%"
"05/24/2019","9,902.73","9,902.73","9,902.73","9,902.73","","0.26%"
"05/23/2019","9,877.29","9,877.29","9,877.29","9,877.29","","-1.91%"
"05/22/2019","10,070.06","10,070.06","10,070.06","10,070.06","","-0.46%"
"05/21/2019","10,116.96","10,116.96","10,116.96","10,116.96","","1.41%"
"05/20/2019","9,975.86","9,975.86","9,975.86","9,975.86","","-0.75%"
"05/17/2019","10,051.44","10,051.44","10,051.44","10,051.44","","-3.00%"
"05/16/2019","10,362.07","10,362.07","10,362.07","10,362.07","","0.27%"
"05/15/2019","10,334.04","10,334.04","10,334.04","10,334.04","","2.45%"
"05/14/2019","10,086.73","10,086.73","10,086.73","10,086.73","","-0.87%"
"05/13/2019","10,175.30","10,175.30","10,175.30","10,175.30","","-2.41%"
"05/10/2019","10,426.49","10,426.49","10,426.49","10,426.49","","3.72%"
"05/09/2019","10,052.28","10,052.28","10,052.28","10,052.28","","-2.25%"
"05/08/2019","10,283.64","10,283.64","10,283.64","10,283.64","","-1.41%"
"05/07/2019","10,431.07","10,431.07","10,431.07","10,431.07","","1.24%"
"05/06/2019","10,303.15","10,303.15","10,303.15","10,303.15","","-6.61%"
"04/30/2019","11,032.36","11,032.36","11,032.36","11,032.36","","0.23%"
"04/29/2019","11,006.53","11,006.53","11,006.53","11,006.53","","-0.07%"
"04/26/2019","11,014.51","11,014.51","11,014.51","11,014.51","","-1.27%"
"04/25/2019","11,156.70","11,156.70","11,156.70","11,156.70","","-2.54%"
"04/24/2019","11,447.85","11,447.85","11,447.85","11,447.85","","0.28%"
"04/23/2019","11,415.94","11,415.94","11,415.94","11,415.94","","-0.38%"
"04/22/2019","11,459.99","11,459.99","11,459.99","11,459.99","","-2.22%"
"04/19/2019","11,720.36","11,720.36","11,720.36","11,720.36","","0.91%"
"04/18/2019","11,614.99","11,614.99","11,614.99","11,614.99","","-0.45%"
"04/17/2019","11,667.61","11,667.61","11,667.61","11,667.61","","0.23%"
"04/16/2019","11,640.58","11,640.58","11,640.58","11,640.58","","2.67%"
"04/15/2019","11,338.16","11,338.16","11,338.16","11,338.16","","-0.20%"
"04/12/2019","11,360.85","11,360.85","11,360.85","11,360.85","","-0.30%"
"04/11/2019","11,394.74","11,394.74","11,394.74","11,394.74","","-2.15%"
"04/10/2019","11,645.25","11,645.25","11,645.25","11,645.25","","0.30%"
"04/09/2019","11,610.41","11,610.41","11,610.41","11,610.41","","0.36%"
"04/08/2019","11,569.29","11,569.29","11,569.29","11,569.29","","-0.14%"
"04/04/2019","11,585.25","11,585.25","11,585.25","11,585.25","","0.86%"
"04/03/2019","11,486.43","11,486.43","11,486.43","11,486.43","","1.37%"
"04/02/2019","11,331.25","11,331.25","11,331.25","11,331.25","","-0.17%"
"04/01/2019","11,350.41","11,350.41","11,350.41","11,350.41","","2.98%"
"03/29/2019","11,021.71","11,021.71","11,021.71","11,021.71","","3.81%"
"03/28/2019","10,617.00","10,617.00","10,617.00","10,617.00","","-0.74%"
"03/27/2019","10,695.72","10,695.72","10,695.72","10,695.72","","1.09%"
"03/26/2019","10,580.73","10,580.73","10,580.73","10,580.73","","-1.31%"
"03/25/2019","10,721.54","10,721.54","10,721.54","10,721.54","","-2.36%"
"03/22/2019","10,980.37","10,980.37","10,980.37","10,980.37","","-0.31%"
"03/21/2019","11,015.01","11,015.01","11,015.01","11,015.01","","0.74%"
"03/20/2019","10,934.61","10,934.61","10,934.61","10,934.61","","0.15%"
"03/19/2019","10,918.39","10,918.39","10,918.39","10,918.39","","-0.47%"
"03/18/2019","10,970.24","10,970.24","10,970.24","10,970.24","","2.96%"
"03/15/2019","10,654.52","10,654.52","10,654.52","10,654.52","","1.14%"
"03/14/2019","10,534.80","10,534.80","10,534.80","10,534.80","","-0.95%"
"03/13/2019","10,635.36","10,635.36","10,635.36","10,635.36","","-0.84%"
"03/12/2019","10,725.37","10,725.37","10,725.37","10,725.37","","0.97%"
"03/11/2019","10,622.39","10,622.39","10,622.39","10,622.39","","2.03%"
"03/08/2019","10,410.88","10,410.88","10,410.88","10,410.88","","-4.03%"
"03/07/2019","10,847.98","10,847.98","10,847.98","10,847.98","","-0.69%"
"03/06/2019","10,923.87","10,923.87","10,923.87","10,923.87","","0.74%"
"03/05/2019","10,844.00","10,844.00","10,844.00","10,844.00","","0.73%"
"03/04/2019","10,765.10","10,765.10","10,765.10","10,765.10","","1.40%"
"03/01/2019","10,616.95","10,616.95","10,616.95","10,616.95","","1.69%"
"02/28/2019","10,440.05","10,440.05","10,440.05","10,440.05","","-0.12%"
"02/27/2019","10,452.13","10,452.13","10,452.13","10,452.13","","-0.01%"
"02/26/2019","10,453.24","10,453.24","10,453.24","10,453.24","","-1.28%"
"02/25/2019","10,588.97","10,588.97","10,588.97","10,588.97","","6.34%"
"02/22/2019","9,957.61","9,957.61","9,957.61","9,957.61","","1.98%"
"02/21/2019","9,764.42","9,764.42","9,764.42","9,764.42","","-0.04%"
"02/20/2019","9,768.51","9,768.51","9,768.51","9,768.51","","1.06%"
"02/19/2019","9,666.13","9,666.13","9,666.13","9,666.13","","-0.37%"
"02/18/2019","9,701.95","9,701.95","9,701.95","9,701.95","","3.38%"
"02/15/2019","9,384.83","9,384.83","9,384.83","9,384.83","","-1.85%"
"02/14/2019","9,562.00","9,562.00","9,562.00","9,562.00","","0.02%"
"02/13/2019","9,559.84","9,559.84","9,559.84","9,559.84","","2.29%"
"02/12/2019","9,346.04","9,346.04","9,346.04","9,346.04","","0.60%"
"02/11/2019","9,289.91","9,289.91","9,289.91","9,289.91","","1.34%"
"02/01/2019","9,167.08","9,167.08","9,167.08","9,167.08","","0.96%"
"01/31/2019","9,080.35","9,080.35","9,080.35","9,080.35","","0.99%"
"01/30/2019","8,991.44","8,991.44","8,991.44","8,991.44","","-0.31%"
"01/29/2019","9,019.13","9,019.13","9,019.13","9,019.13","","0.15%"
"01/28/2019","9,005.20","9,005.20","9,005.20","9,005.20","","0.36%"
"01/25/2019","8,973.27","8,973.27","8,973.27","8,973.27","","1.06%"
"01/24/2019","8,879.11","8,879.11","8,879.11","8,879.11","","0.49%"
"01/23/2019","8,835.77","8,835.77","8,835.77","8,835.77","","0.29%"
"01/22/2019","8,809.85","8,809.85","8,809.85","8,809.85","","-1.52%"
"01/21/2019","8,945.54","8,945.54","8,945.54","8,945.54","","0.32%"
"01/18/2019","8,916.96","8,916.96","8,916.96","8,916.96","","1.65%"
"01/17/2019","8,772.06","8,772.06","8,772.06","8,772.06","","-0.58%"
"01/16/2019","8,823.54","8,823.54","8,823.54","8,823.54","","-0.18%"
"01/15/2019","8,839.35","8,839.35","8,839.35","8,839.35","","1.97%"
"01/14/2019","8,668.62","8,668.62","8,668.62","8,668.62","","-0.94%"
"01/11/2019","8,750.99","8,750.99","8,750.99","8,750.99","","1.26%"
"01/10/2019","8,641.98","8,641.98","8,641.98","8,641.98","","0.54%"
"01/09/2019","8,595.50","8,595.50","8,595.50","8,595.50","","1.20%"
"01/08/2019","8,493.95","8,493.95","8,493.95","8,493.95","","-0.39%"
"01/07/2019","8,527.58","8,527.58","8,527.58","8,527.58","","0.99%"
"01/04/2019","8,444.02","8,444.02","8,444.02","8,444.02","","2.52%"
"01/03/2019","8,236.33","8,236.33","8,236.33","8,236.33","","-0.48%"
"01/02/2019","8,275.71","8,275.71","8,275.71","8,275.71","","-1.21%"
"12/28/2018","8,377.19","8,377.19","8,377.19","8,377.19","","1.11%"
"12/27/2018","8,285.22","8,285.22","8,285.22","8,285.22","","-0.64%"
"12/26/2018","8,338.28","8,338.28","8,338.28","8,338.28","","-0.49%"
"12/25/2018","8,379.12","8,379.12","8,379.12","8,379.12","","-0.52%"
"12/24/2018","8,422.62","8,422.62","8,422.62","8,422.62","","0.38%"
"12/21/2018","8,390.55","8,390.55","8,390.55","8,390.55","","-1.12%"
"12/20/2018","8,485.83","8,485.83","8,485.83","8,485.83","","-0.71%"
"12/19/2018","8,546.66","8,546.66","8,546.66","8,546.66","","-1.14%"
"12/18/2018","8,645.61","8,645.61","8,645.61","8,645.61","","-0.96%"
"12/17/2018","8,729.64","8,729.64","8,729.64","8,729.64","","-0.26%"
"12/14/2018","8,752.07","8,752.07","8,752.07","8,752.07","","-2.04%"
"12/13/2018","8,933.98","8,933.98","8,933.98","8,933.98","","1.82%"
"12/12/2018","8,774.42","8,774.42","8,774.42","8,774.42","","0.49%"
"12/11/2018","8,731.62","8,731.62","8,731.62","8,731.62","","0.59%"
"12/10/2018","8,680.71","8,680.71","8,680.71","8,680.71","","-1.52%"
"12/07/2018","8,814.92","8,814.92","8,814.92","8,814.92","","0.18%"
"12/06/2018","8,798.95","8,798.95","8,798.95","8,798.95","","-2.34%"
"12/05/2018","9,009.83","9,009.83","9,009.83","9,009.83","","-0.81%"
"12/04/2018","9,083.03","9,083.03","9,083.03","9,083.03","","0.96%"
"12/03/2018","8,996.26","8,996.26","8,996.26","8,996.26","","3.52%"
"11/30/2018","8,690.08","8,690.08","8,690.08","8,690.08","","0.97%"
"11/29/2018","8,606.28","8,606.28","8,606.28","8,606.28","","-1.13%"
"11/28/2018","8,704.62","8,704.62","8,704.62","8,704.62","","1.25%"
"11/27/2018","8,596.82","8,596.82","8,596.82","8,596.82","","-0.25%"
"11/26/2018","8,618.34","8,618.34","8,618.34","8,618.34","","-0.15%"
"11/23/2018","8,631.49","8,631.49","8,631.49","8,631.49","","-2.52%"
"11/22/2018","8,854.48","8,854.48","8,854.48","8,854.48","","-0.11%"
"11/21/2018","8,864.45","8,864.45","8,864.45","8,864.45","","0.20%"
"11/20/2018","8,847.08","8,847.08","8,847.08","8,847.08","","-2.31%"
"11/19/2018","9,056.40","9,056.40","9,056.40","9,056.40","","1.00%"
"11/16/2018","8,966.48","8,966.48","8,966.48","8,966.48","","0.44%"
"11/15/2018","8,926.92","8,926.92","8,926.92","8,926.92","","1.40%"
"11/14/2018","8,803.53","8,803.53","8,803.53","8,803.53","","-0.81%"
"11/13/2018","8,875.80","8,875.80","8,875.80","8,875.80","","1.17%"
"11/12/2018","8,773.44","8,773.44","8,773.44","8,773.44","","1.08%"
"11/09/2018","8,679.92","8,679.92","8,679.92","8,679.92","","-1.62%"
"11/08/2018","8,823.08","8,823.08","8,823.08","8,823.08","","-0.24%"
"11/07/2018","8,843.94","8,843.94","8,843.94","8,843.94","","-0.83%"
"11/06/2018","8,917.65","8,917.65","8,917.65","8,917.65","","-0.46%"
"11/05/2018","8,959.04","8,959.04","8,959.04","8,959.04","","-0.96%"
"11/02/2018","9,045.68","9,045.68","9,045.68","9,045.68","","4.25%"
"11/01/2018","8,676.62","8,676.62","8,676.62","8,676.62","","0.83%"
"10/31/2018","8,604.78","8,604.78","8,604.78","8,604.78","","1.45%"
"10/30/2018","8,481.44","8,481.44","8,481.44","8,481.44","","0.87%"
"10/29/2018","8,408.27","8,408.27","8,408.27","8,408.27","","-2.90%"
"10/26/2018","8,659.54","8,659.54","8,659.54","8,659.54","","-0.68%"
"10/25/2018","8,718.97","8,718.97","8,718.97","8,718.97","","0.03%"
"10/24/2018","8,716.79","8,716.79","8,716.79","8,716.79","","0.17%"
"10/23/2018","8,701.99","8,701.99","8,701.99","8,701.99","","-2.66%"
"10/22/2018","8,939.93","8,939.93","8,939.93","8,939.93","","4.42%"
"10/19/2018","8,561.45","8,561.45","8,561.45","8,561.45","","3.07%"
"10/18/2018","8,306.53","8,306.53","8,306.53","8,306.53","","-2.72%"
"10/17/2018","8,538.77","8,538.77","8,538.77","8,538.77","","0.62%"
"10/16/2018","8,486.53","8,486.53","8,486.53","8,486.53","","-1.00%"
"10/15/2018","8,572.44","8,572.44","8,572.44","8,572.44","","-1.59%"
"10/12/2018","8,710.97","8,710.97","8,710.97","8,710.97","","1.53%"
"10/11/2018","8,579.96","8,579.96","8,579.96","8,579.96","","-5.24%"
"10/10/2018","9,054.52","9,054.52","9,054.52","9,054.52","","-0.14%"
"10/09/2018","9,067.05","9,067.05","9,067.05","9,067.05","","-0.42%"
"10/08/2018","9,105.00","9,105.00","9,105.00","9,105.00","","-4.32%"
"09/28/2018","9,516.17","9,516.17","9,516.17","9,516.17","","0.88%"
"09/27/2018","9,433.05","9,433.05","9,433.05","9,433.05","","-0.46%"
"09/26/2018","9,476.77","9,476.77","9,476.77","9,476.77","","0.85%"
"09/25/2018","9,397.04","9,397.04","9,397.04","9,397.04","","-1.17%"
"09/21/2018","9,508.41","9,508.41","9,508.41","9,508.41","","2.64%"
"09/20/2018","9,263.52","9,263.52","9,263.52","9,263.52","","0.01%"
"09/19/2018","9,262.40","9,262.40","9,262.40","9,262.40","","1.36%"
"09/18/2018","9,138.15","9,138.15","9,138.15","9,138.15","","2.15%"
"09/17/2018","8,945.56","8,945.56","8,945.56","8,945.56","","-1.47%"
"09/14/2018","9,079.33","9,079.33","9,079.33","9,079.33","","0.01%"
"09/13/2018","9,078.71","9,078.71","9,078.71","9,078.71","","1.34%"
"09/12/2018","8,958.35","8,958.35","8,958.35","8,958.35","","-0.75%"
"09/11/2018","9,025.77","9,025.77","9,025.77","9,025.77","","-0.24%"
"09/10/2018","9,047.63","9,047.63","9,047.63","9,047.63","","-1.73%"
"09/07/2018","9,207.31","9,207.31","9,207.31","9,207.31","","0.41%"
"09/06/2018","9,169.54","9,169.54","9,169.54","9,169.54","","-0.94%"
"09/05/2018","9,256.47","9,256.47","9,256.47","9,256.47","","-2.13%"
"09/04/2018","9,458.22","9,458.22","9,458.22","9,458.22","","1.29%"
"09/03/2018","9,337.57","9,337.57","9,337.57","9,337.57","","-0.24%"
"08/31/2018","9,360.11","9,360.11","9,360.11","9,360.11","","-0.51%"
"08/30/2018","9,408.17","9,408.17","9,408.17","9,408.17","","-1.29%"
"08/29/2018","9,530.79","9,530.79","9,530.79","9,530.79","","-0.63%"
"08/28/2018","9,591.60","9,591.60","9,591.60","9,591.60","","0.04%"
"08/27/2018","9,587.29","9,587.29","9,587.29","9,587.29","","3.37%"
"08/24/2018","9,274.57","9,274.57","9,274.57","9,274.57","","-0.08%"
"08/23/2018","9,282.40","9,282.40","9,282.40","9,282.40","","0.02%"
"08/22/2018","9,280.97","9,280.97","9,280.97","9,280.97","","-0.67%"
"08/21/2018","9,343.71","9,343.71","9,343.71","9,343.71","","1.91%"
"08/20/2018","9,168.43","9,168.43","9,168.43","9,168.43","","1.51%"
"08/17/2018","9,032.22","9,032.22","9,032.22","9,032.22","","-1.31%"
"08/16/2018","9,151.81","9,151.81","9,151.81","9,151.81","","-0.57%"
"08/15/2018","9,203.93","9,203.93","9,203.93","9,203.93","","-2.63%"
"08/14/2018","9,452.36","9,452.36","9,452.36","9,452.36","","-0.61%"
"08/13/2018","9,510.00","9,510.00","9,510.00","9,510.00","","-0.63%"
"08/10/2018","9,570.05","9,570.05","9,570.05","9,570.05","","-0.08%"
"08/09/2018","9,577.41","9,577.41","9,577.41","9,577.41","","2.40%"
"08/08/2018","9,352.79","9,352.79","9,352.79","9,352.79","","-1.37%"
"08/07/2018","9,482.55","9,482.55","9,482.55","9,482.55","","3.01%"
"08/06/2018","9,205.25","9,205.25","9,205.25","9,205.25","","-0.83%"
"08/03/2018","9,282.48","9,282.48","9,282.48","9,282.48","","-2.40%"
"08/02/2018","9,510.57","9,510.57","9,510.57","9,510.57","","-2.22%"
"08/01/2018","9,726.85","9,726.85","9,726.85","9,726.85","","-1.93%"
